nFK_0010;nFK_1020;nFK_2030;nFK_3040;nFK_4050;nFK_5060;nFK_0010_Vortag;nFK_1020_Vortag;nFK_2030_Vortag;nFK_3040_Vortag;nFK_4050_Vortag;nFK_5060_Vortag;tage_seit_aussaat;Tmean_gradC;Tmean_th9_25_gradC;Tmin_gradC;Tmax_gradC;relLuftfeuchte_mean_prozent;relLuftfeuchte_min_prozent;relLuftfeuchte_max_prozent;globalstrahlung_Wh_m2;windgeschwindigkeit_m_s;tageslicht_h;tageslicht_h_th9;Tmean_gradC_sum;Tmean_th9_25_gradC_sum;globalstrahlung_Wh_m2_sum;niederschlag_mm_sum;tageslicht_h_sum;tageslicht_h_th9_sum;Ton_prozent;Schluff_prozent;Sand_prozent;C_org_prozent;ibi;irmi;wasser_input_Vortag
-164.61;-158.8;-156.32;-156.37;-153.29;-150.36;-147;-146.98;-148.53;-151.71;-149.98;-147.69;15;3.278125;0;-0.3;8.7;76.16875;95;20;10.2177;1.48645833333333;11.7;0;80.4427083333334;22.2875;115.3278;27.7;168.88;0;35;35;30;0.1;0.177506972709907;10.6326655312179;2
-177.8;-170.09;-165.48;-163.23;-158.9;-154.86;-164.61;-158.8;-156.32;-156.37;-153.29;-150.36;16;4.65833333333333;0;-2;11.3;73.6145833333333;95;20;13.27707;1.075;11.76;0;85.1010416666667;22.2875;128.60487;27.7;180.64;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.1
-188.62;-179.54;-173.57;-169.9;-164.77;-159.94;-177.8;-170.09;-165.48;-163.23;-158.9;-154.86;17;7.915625;0;0.7;13.5;74.1604166666667;95;20;8.13618;0.659375;11.82;0;93.0166666666667;22.2875;136.74105;27.7;192.46;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-179.17;-178.79;-176.83;-174.66;-169.77;-164.77;-188.62;-179.54;-173.57;-169.9;-164.77;-159.94;18;11.7729166666667;11.7729166666667;6;19.3;73.8135416666667;95;20;13.89915;0.607291666666667;11.89;0;104.789583333333;34.0604166666667;150.6402;30.1;204.35;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-182.18;-179.78;-178.08;-177.01;-172.79;-168.24;-179.17;-178.79;-176.83;-174.66;-169.77;-164.77;19;9.83125;9.83125;5.7;14.2;83.0145833333333;95;20;6.53661;0.478125;11.95;11.95;114.620833333333;43.8916666666667;157.17681;31.4;216.3;11.95;35;35;30;0.1;0.21212838414191;10.9776864232938;2.4
-187.75;-183.82;-181.26;-179.85;-175.64;-171.2;-182.18;-179.78;-178.08;-177.01;-172.79;-168.24;20;10.1833333333333;10.1833333333333;7;13.7;75.8010416666667;95;20;8.71947;1.00416666666667;12.01;12.01;124.804166666667;54.075;165.89628;32.4;228.31;23.96;35;35;30;0.1;0.253292099556996;11.3278878397026;1.3
-180.66;-182.1;-182.29;-182.14;-178.31;-174.03;-187.75;-183.82;-181.26;-179.85;-175.64;-171.2;21;8.85520833333333;0;5.7;11;84.1729166666667;95;20;4.68495;0.378125;12.07;0;133.659375;54.075;170.58123;34.7;240.38;23.96;35;35;30;0.1;0.253292099556996;11.3278878397026;1
-196.79;-189.35;-185.96;-184.62;-180.67;-176.48;-180.66;-182.1;-182.29;-182.14;-178.31;-174.03;22;10.2895833333333;10.2895833333333;3.2;16.7;76.6395833333333;95;20;10.76895;0.959375;12.14;12.14;143.948958333333;64.3645833333333;181.35018;34.7;252.52;36.1;35;35;30;0.1;0.302396254610732;11.6849270707563;2.3
-210.29;-199.71;-193.05;-189.25;-184.35;-179.6;-196.79;-189.35;-185.96;-184.62;-180.67;-176.48;23;13.325;13.325;11.6;15.2;72.0333333333333;95;20;6.55821;1.609375;12.2;12.2;157.273958333333;77.6895833333333;187.90839;34.7;264.72;48.3;35;35;30;0.1;0.360442006716398;12.0463246375851;0
-183.78;-190.35;-192.31;-191.96;-187.75;-182.97;-210.29;-199.71;-193.05;-189.25;-184.35;-179.6;24;12.7270833333333;12.7270833333333;8.9;17.5;73.69375;95;20;10.65681;1.79270833333333;12.26;12.26;170.001041666667;90.4166666666666;198.5652;38.6;276.98;60.56;35;35;30;0.1;0.428740055873775;12.4116030561532;0
-188.52;-188.54;-189.64;-191.15;-188.39;-184.73;-183.78;-190.35;-192.31;-191.96;-187.75;-182.97;25;10.23125;10.23125;6.5;14.7;69.38125;95;20;13.67046;2.596875;12.33;12.33;180.232291666667;100.647916666667;212.23566;40.2;289.31;72.89;35;35;30;0.1;0.508718286789863;12.780557106629;3.9
-139.74;-157.69;-173.3;-184.83;-186.03;-184.63;-188.52;-188.54;-189.64;-191.15;-188.39;-184.73;26;8.309375;0;6.2;13.5;82.7635416666667;95;20;9.05562;1.60104166666667;12.39;0;188.541666666667;100.647916666667;221.29128;48.8;301.7;72.89;35;35;30;0.1;0.508718286789863;12.780557106629;1.6
-163.75;-164.17;-168.95;-177.07;-178.98;-180;-139.74;-157.69;-173.3;-184.83;-186.03;-184.63;27;4.684375;0;0.9;9.5;70.3427083333333;95;20;14.64201;1.90520833333333;12.45;0;193.226041666667;100.647916666667;235.93329;49.9;314.15;72.89;35;35;30;0.1;0.508718286789863;12.780557106629;8.6
-185.1;-178.99;-177.77;-180.17;-179.23;-178.57;-163.75;-164.17;-168.95;-177.07;-178.98;-180;28;4.990625;0;-1.7;10.3;66.1322916666667;95;20;17.35524;1.059375;12.51;0;198.216666666667;100.647916666667;253.28853;50;326.66;72.89;35;35;30;0.1;0.508718286789863;12.780557106629;1.1
-202.66;-192.23;-187.33;-186.15;-183.22;-180.83;-185.1;-178.99;-177.77;-180.17;-179.23;-178.57;29;10.5947916666667;10.5947916666667;5.8;17.8;72.6541666666667;95;20;11.83896;0.848958333333333;12.58;12.58;208.811458333333;111.242708333333;265.12749;50;339.24;85.47;35;35;30;0.1;0.603197518511923;13.1580650362109;0.1
-201.04;-197.24;-193.83;-191.7;-187.79;-184.26;-202.66;-192.23;-187.33;-186.15;-183.22;-180.83;30;12.8520833333333;12.8520833333333;8.4;18.1;75.0760416666667;95;20;9.29664;1.77916666666667;12.64;12.64;221.663541666667;124.094791666667;274.42413;51.6;351.88;98.11;35;35;30;0.1;0.712318091980806;13.5378722646427;0
-126.44;-148.3;-169.01;-184.2;-186.58;-185.7;-201.04;-197.24;-193.83;-191.7;-187.79;-184.26;31;10.9625;10.9625;8.7;15;82.7958333333333;95;20;9.06957;1.55833333333333;12.7;12.7;232.626041666667;135.057291666667;283.4937;63.5;364.58;110.81;35;35;30;0.1;0.837109775923372;13.9193784055057;1.6
-152.6;-154.67;-161.53;-172.28;-175.95;-178.83;-126.44;-148.3;-169.01;-184.2;-186.58;-185.7;32;10.8677083333333;10.8677083333333;9.7;13.2;79.5916666666667;95;20;4.48956;2.309375;12.76;12.76;243.49375;145.925;287.98326;64.9;377.34;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;11.9
-175.82;-171.23;-171.38;-175.39;-175.52;-176.17;-152.6;-154.67;-161.53;-172.28;-175.95;-178.83;33;7.69479166666667;0;4.2;9.9;80.446875;95;20;4.05675;1.31979166666667;12.82;0;251.188541666667;145.925;292.04001;65;390.16;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;1.4
-196.18;-186.09;-182.05;-181.96;-179.77;-178.32;-175.82;-171.23;-171.38;-175.39;-175.52;-176.17;34;5.7125;0;2.3;8.9;58.040625;95;20;22.05954;2.11041666666667;12.89;0;256.901041666667;145.925;314.09955;65;403.05;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;0.1
-214.09;-200.57;-192.77;-189.28;-185.3;-182.21;-196.18;-186.09;-182.05;-181.96;-179.77;-178.32;35;4.32708333333333;0;-0.4;9.5;53.5666666666667;95;20;21.40497;1.56145833333333;12.95;0;261.228125;145.925;335.50452;65;416;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;0
-229.59;-213.25;-203.15;-197.04;-191.45;-187;-214.09;-200.57;-192.77;-189.28;-185.3;-182.21;36;4.69791666666667;0;-2.1;11.2;60.3020833333333;95;20;21.47931;0.913541666666667;13.01;0;265.926041666667;145.925;356.98383;65;429.01;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;0
-213.3;-212.29;-207.84;-203.09;-197.29;-191.94;-229.59;-213.25;-203.15;-197.04;-191.45;-187;37;6.28958333333333;0;-2.3;14;66.7052083333333;95;20;16.33905;1.015625;13.07;0;272.215625;145.925;373.32288;67.7;442.08;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;0
-203.43;-205.77;-205.7;-204.44;-200.04;-195.36;-213.3;-212.29;-207.84;-203.09;-197.29;-191.94;38;8.54791666666667;0;6.5;11.7;86.1364583333333;95;20;5.73804;1.07916666666667;13.13;0;280.763541666667;145.925;379.06092;70;455.21;123.57;35;35;30;0.1;0.978192829989997;14.3019664871786;2.7
-222.21;-213.03;-208.6;-206.31;-202.04;-197.69;-203.43;-205.77;-205.7;-204.44;-200.04;-195.36;39;10.0635416666667;10.0635416666667;7;13;72.95;95;20;10.10286;1.765625;13.19;13.19;290.827083333333;155.988541666667;389.16378;70;468.4;136.76;35;35;30;0.1;1.14037521117284;14.6960355349013;2.3
-241.69;-225.22;-216.3;-211.1;-205.67;-200.67;-222.21;-213.03;-208.6;-206.31;-202.04;-197.69;40;9.53229166666667;9.53229166666667;3.4;15.2;66.8020833333333;95;20;18.23994;1.04895833333333;13.26;13.26;300.359375;165.520833333333;407.40372;70;481.66;150.02;35;35;30;0.1;1.31914758409581;15.090080301584;0
-261.89;-238.74;-225.38;-217.18;-210.37;-204.39;-241.69;-225.22;-216.3;-211.1;-205.67;-200.67;41;10.6;10.6;1.5;17.6;65.0791666666667;95;20;16.76799;1.31875;13.32;13.32;310.959375;176.120833333333;424.17171;70.1;494.98;163.34;35;35;30;0.1;1.51262527522548;15.4831021966131;0
-266.01;-247.7;-233.53;-223.61;-215.72;-208.78;-261.89;-238.74;-225.38;-217.18;-210.37;-204.39;42;11.4625;11.4625;7.2;15.3;61.7510416666667;95;20;18.44559;2.11041666666667;13.38;13.38;322.421875;187.583333333333;442.6173;71.4;508.36;176.72;35;35;30;0.1;1.71802365103668;15.8744031828463;0.1
-158.71;-191.69;-214.28;-221.56;-218.06;-212.32;-266.01;-247.7;-233.53;-223.61;-215.72;-208.78;43;9.17916666666667;9.17916666666667;4.1;15;84.125;95;20;6.79725;1.31770833333333;13.44;13.44;331.601041666667;196.7625;449.41455;82.1;521.8;190.16;35;35;30;0.1;1.93162409603063;16.2632913895236;1.3
-191.09;-191.04;-198.14;-207.74;-209.83;-209.37;-158.71;-191.69;-214.28;-221.56;-218.06;-212.32;44;7.94583333333333;0;3.1;13.2;78.5166666666667;95;20;11.64654;1.41770833333333;13.5;0;339.546875;196.7625;461.06109;82.7;535.3;190.16;35;35;30;0.1;1.93162409603063;16.2632913895236;10.7
-224.76;-211.63;-208.02;-209.4;-208.28;-207.05;-191.09;-191.04;-198.14;-207.74;-209.83;-209.37;45;8.68333333333333;0;0.8;16;66.2354166666667;95;20;23.63958;0.885416666666667;13.56;0;348.230208333333;196.7625;484.70067;82.7;548.86;190.16;35;35;30;0.1;1.93162409603063;16.2632913895236;0.6
-243.86;-227.46;-219.07;-215.34;-211.38;-208.16;-224.76;-211.63;-208.02;-209.4;-208.28;-207.05;46;8.365625;0;1.4;15.3;72.7885416666667;95;20;12.61872;1.63645833333333;13.62;0;356.595833333333;196.7625;497.31939;82.9;562.48;190.16;35;35;30;0.1;1.93162409603063;16.2632913895236;0
-260.43;-240.31;-228.57;-221.88;-216.17;-211.41;-243.86;-227.46;-219.07;-215.34;-211.38;-208.16;47;10.0958333333333;10.0958333333333;7.9;14.6;79.234375;95;20;7.3071;1.86041666666667;13.68;13.68;366.691666666667;206.858333333333;504.62649;82.9;576.16;203.84;35;35;30;0.1;2.15189318609416;16.654194564428;0.2
-273.72;-252.37;-237.62;-228.4;-221.31;-215.3;-260.43;-240.31;-228.57;-221.88;-216.17;-211.41;48;11.225;11.225;7.9;14.1;68.5833333333333;95;20;7.26561;1.34166666666667;13.74;13.74;377.916666666667;218.083333333333;511.8921;83;589.9;217.58;35;35;30;0.1;2.37102184399555;17.0411849620473;0
-292.46;-265.03;-246.9;-234.98;-226.62;-219.58;-273.72;-252.37;-237.62;-228.4;-221.31;-215.3;49;10.0375;10.0375;3;16.2;69.8260416666667;95;20;12.53169;1.96979166666667;13.8;13.8;387.954166666667;228.120833333333;524.42379;83;603.7;231.38;35;35;30;0.1;2.58408156160604;17.4235951449463;0.1
-317.3;-280.09;-257.26;-242.23;-232.28;-224.12;-292.46;-265.03;-246.9;-234.98;-226.62;-219.58;50;11.853125;11.853125;6.2;15.8;57.9260416666667;95;20;14.50278;1.7625;13.86;13.86;399.807291666667;239.973958333333;538.92657;83;617.56;245.24;35;35;30;0.1;2.78663850763892;17.8007845394355;0
-326.67;-291.79;-266.99;-249.92;-238.33;-228.95;-317.3;-280.09;-257.26;-242.23;-232.28;-224.12;51;7.54791666666667;0;2.6;12.5;68.74375;95;20;12.17988;1.6625;13.92;0;407.355208333333;239.973958333333;551.10645;83.5;631.48;245.24;35;35;30;0.1;2.78663850763892;17.8007845394355;0
-325.15;-301.3;-275.4;-257.05;-244.52;-233.94;-326.67;-291.79;-266.99;-249.92;-238.33;-228.95;52;10.1645833333333;10.1645833333333;2.7;18.1;80.5677083333333;95;20;20.49705;1.209375;13.97;13.97;417.519791666667;250.138541666667;571.6035;85.6;645.45;259.21;35;35;30;0.1;2.97574894143092;18.1734635522916;0.5
-354.79;-313.82;-283.07;-263.44;-250.28;-238.89;-325.15;-301.3;-275.4;-257.05;-244.52;-233.94;53;14.18125;14.18125;7.9;21.5;74.3010416666667;95;20;15.29901;1.128125;14.03;14.03;431.701041666667;264.319791666667;586.90251;85.7;659.48;273.24;35;35;30;0.1;3.14809664159143;18.5396788173126;2.1
-325.49;-317.52;-290.49;-269.9;-255.95;-243.87;-354.79;-313.82;-283.07;-263.44;-250.28;-238.89;54;13.6677083333333;13.6677083333333;9.8;18.4;78.7385416666667;95;20;14.24349;1.075;14.09;14.09;445.36875;277.9875;601.146;88.8;673.57;287.33;35;35;30;0.1;3.30223997062572;18.8988895348178;0.1
-318.14;-311.18;-291.56;-274.01;-260.64;-248.42;-325.49;-317.52;-290.49;-269.9;-255.95;-243.87;55;10.9947916666667;10.9947916666667;7.8;14.1;72.1;95;20;12.63033;2.18229166666667;14.15;14.15;456.363541666667;288.982291666667;613.77633;90.4;687.72;301.48;35;35;30;0.1;3.43777300519417;19.2505968681863;3.1
-346.68;-319.85;-295.02;-277.3;-264.28;-252.31;-318.14;-311.18;-291.56;-274.01;-260.64;-248.42;56;8.346875;0;3.7;11.7;70.965625;95;20;13.11129;1.64270833333333;14.21;0;464.710416666667;288.982291666667;626.88762;90.4;701.93;301.48;35;35;30;0.1;3.43777300519417;19.2505968681863;1.6
-384.22;-338.24;-303.6;-282.23;-268.31;-255.99;-346.68;-319.85;-295.02;-277.3;-264.28;-252.31;57;7.65;0;0;13.9;63.9979166666667;95;20;19.1826;0.809375;14.26;0;472.360416666667;288.982291666667;646.07022;90.4;716.19;301.48;35;35;30;0.1;3.43777300519417;19.2505968681863;0
-436.27;-364.17;-317.01;-289.37;-273.45;-260.17;-384.22;-338.24;-303.6;-282.23;-268.31;-255.99;58;10.8479166666667;10.8479166666667;2.8;17.6;59.6479166666667;95;20;21.97611;0.85625;14.32;14.32;483.208333333333;299.830208333333;668.04633;90.4;730.51;315.8;35;35;30;0.1;3.55598491404571;19.5969695758885;0
-361.6;-364.08;-326.81;-297.07;-279.21;-264.73;-436.27;-364.17;-317.01;-289.37;-273.45;-260.17;59;12.70625;12.70625;9.8;18.9;84.6395833333333;95;20;9.31761;0.678125;14.38;14.38;495.914583333333;312.536458333333;677.36394;94.4;744.89;330.18;35;35;30;0.1;3.65686171146481;19.9348218137886;0
-370.85;-353.48;-326.49;-301.59;-284.15;-269.25;-361.6;-364.08;-326.81;-297.07;-279.21;-264.73;60;11.9104166666667;11.9104166666667;9;14.8;80.0520833333333;95;20;7.95852;1.69375;14.43;14.43;507.825;324.446875;685.32246;94.5;759.32;344.61;35;35;30;0.1;3.741884834016;20.2635625927058;4
-444.99;-382.57;-335.51;-306.45;-288.26;-273.18;-370.85;-353.48;-326.49;-301.59;-284.15;-269.25;61;14.434375;14.434375;9.6;19.7;60.98125;95;20;25.21458;1.44791666666667;14.49;14.49;522.259375;338.88125;710.53704;94.5;773.81;359.1;35;35;30;0.1;3.81287837680889;20.5831137172916;0.1
-368.15;-413.71;-351.4;-314.91;-293.58;-277.32;-444.99;-382.57;-335.51;-306.45;-288.26;-273.18;62;14.178125;14.178125;8.3;21;64.078125;95;20;17.66196;0.980208333333333;14.54;14.54;536.4375;353.059375;728.199;94.5;788.35;373.64;35;35;30;0.1;3.87161059558712;20.8929988145313;0
-373.38;-375.36;-349.65;-320.53;-299.15;-281.85;-368.15;-413.71;-351.4;-314.91;-293.58;-277.32;63;12.83125;12.83125;7.5;18.1;67.6166666666667;95;20;18.22023;1.74270833333333;14.6;14.6;549.26875;365.890625;746.41923;94.5;802.95;388.24;35;35;30;0.1;3.91988006160159;21.1932246074486;15
-462.54;-407.74;-356.35;-324.51;-303.38;-285.85;-373.38;-375.36;-349.65;-320.53;-299.15;-281.85;64;11.5479166666667;11.5479166666667;3;19.1;57.5520833333333;95;20;26.83134;1.31666666666667;14.65;14.65;560.816666666667;377.438541666667;773.25057;94.5;817.6;402.89;35;35;30;0.1;3.95927991051432;21.4834275386606;0
-160.14;-259.46;-332.34;-326.58;-307.69;-289.74;-462.54;-407.74;-356.35;-324.51;-303.38;-285.85;65;14.5135416666667;14.5135416666667;4.6;23.7;61.0729166666667;95;20;24.78321;1.159375;14.71;14.71;575.330208333333;391.952083333333;798.03378;94.5;832.31;417.6;35;35;30;0.1;3.99129471953701;21.763694698105;15
-233.41;-247.38;-271.89;-294.42;-297.74;-289.48;-160.14;-259.46;-332.34;-326.58;-307.69;-289.74;66;16.9208333333333;16.9208333333333;9.6;24.7;66.45;95;20;16.50519;0.884375;14.76;14.76;592.251041666667;408.872916666667;814.53897;94.5;847.07;432.36;35;35;30;0.1;4.01717652320112;22.0337696170305;0
-290.67;-282.06;-280.01;-285.83;-287.58;-284.44;-233.41;-247.38;-271.89;-294.42;-297.74;-289.48;67;15.878125;15.878125;8.1;22;73.19375;95;20;15.92595;0.697916666666667;14.81;14.81;608.129166666667;424.751041666667;830.46492;94.5;861.88;447.17;35;35;30;0.1;4.03802353106818;22.293640475364;0
-180.11;-234.45;-268.84;-282.33;-283.37;-280.61;-290.67;-282.06;-280.01;-285.83;-287.58;-284.44;68;17.021875;17.021875;12;24.7;75.3552083333333;95;20;17.18019;1.096875;14.86;14.86;625.151041666667;441.772916666667;847.64511;106.4;876.74;462.03;35;35;30;0.1;4.05476284603445;22.5433356180311;0
-213.18;-224.63;-242.14;-262.94;-272;-274.94;-180.11;-234.45;-268.84;-282.33;-283.37;-280.61;69;15.0375;15.0375;13.3;18.1;87.1729166666667;95;20;6.9345;0.575;14.92;14.92;640.188541666667;456.810416666667;854.57961;107.6;891.66;476.95;35;35;30;0.1;4.068176027422;22.7830777982787;11.9
-164.39;-195.1;-223.72;-248.46;-259.78;-266.18;-213.18;-224.63;-242.14;-262.94;-272;-274.94;70;15.715625;15.715625;13.1;19.4;89.534375;95;20;6.78339;0.546875;14.97;14.97;655.904166666667;472.526041666667;861.363;115.9;906.63;491.92;35;35;30;0.1;4.07889120981729;23.0127957391999;1.2
-203.81;-208.85;-218.32;-234.69;-245.7;-255.15;-164.39;-195.1;-223.72;-248.46;-259.78;-266.18;71;15.0666666666667;15.0666666666667;11.3;18.5;74.4302083333333;95;20;13.99131;1.19583333333333;15.02;15.02;670.970833333333;487.592708333334;875.35431;117.1;921.649999999999;506.94;35;35;30;0.1;4.0874339471978;23.2326213465332;8.3
-215.73;-221.72;-226.38;-235.11;-240.84;-247.59;-203.81;-208.85;-218.32;-234.69;-245.7;-255.15;72;12.6;12.6;7.5;17;81.7791666666667;95;20;11.42775;0.890625;15.07;15.07;683.570833333334;500.192708333334;886.78206;119.3;936.72;522.01;35;35;30;0.1;4.09423270130546;23.4427148725677;1.2
-219.04;-226.57;-230.77;-237.09;-240.35;-244.65;-215.73;-221.72;-226.38;-235.11;-240.84;-247.59;73;13.8510416666667;13.8510416666667;11.1;17.9;83.6875;95;20;8.67582;0.819791666666667;15.12;15.12;697.421875;514.04375;895.45788;121.7;951.84;537.13;35;35;30;0.1;4.09963503111318;23.6432618240199;2.2
-272.78;-256.46;-244.3;-242.07;-241.91;-243.8;-219.04;-226.57;-230.77;-237.09;-240.35;-244.65;74;15.5208333333333;15.5208333333333;9.3;22;67.5833333333333;95;20;21.07386;1.17291666666667;15.16;15.16;712.942708333333;529.564583333333;916.53174;121.8;967;552.29;35;35;30;0.1;4.10391919827716;23.8343470971733;2.4
-86.18;-79.86;-76.29;-75.51;-71.12;-66.75;0;0;0;0;0;0;1;9.19270833333333;9.19270833333333;5.2;12.5;60.2583333333333;95;20;14.64435;1.94270833333333;15.3;0;9.19270833333333;9.19270833333333;14.64435;0;15.3;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-111.16;-103.39;-98.46;-96.15;-91.18;-86.26;-86.18;-79.86;-76.29;-75.51;-71.12;-66.75;2;10.19375;10.19375;7.2;13.8;63.0322916666667;95;20;17.42391;1.71458333333333;15.34;0;19.3864583333333;19.3864583333333;32.06826;0;30.64;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-130.12;-120.94;-114.99;-111.45;-105.85;-100.43;-111.16;-103.39;-98.46;-96.15;-91.18;-86.26;3;12.25625;12.25625;7.5;17.3;60.9427083333333;95;20;14.42925;0.984375;15.39;0;31.6427083333333;31.6427083333333;46.49751;0;46.03;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-143.06;-134.39;-128.16;-123.97;-118.13;-112.46;-130.12;-120.94;-114.99;-111.45;-105.85;-100.43;4;14.409375;14.409375;10.2;20.3;66.8947916666667;95;20;13.57488;0.79375;15.43;0;46.0520833333333;46.0520833333333;60.07239;0.7;61.46;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-157.89;-147.04;-139.65;-134.61;-128.4;-122.45;-143.06;-134.39;-128.16;-123.97;-118.13;-112.46;5;14.1854166666667;14.1854166666667;8.8;19.4;69.7427083333333;95;20;20.8512;1.10208333333333;15.47;0;60.2375;60.2375;80.92359;1.4;76.93;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.7
-172.93;-159.96;-150.73;-144.42;-137.73;-131.34;-157.89;-147.04;-139.65;-134.61;-128.4;-122.45;6;14.203125;14.203125;6.7;20.2;72.3125;95;20;17.22879;1.36458333333333;15.51;0;74.440625;74.440625;98.15238;1.6;92.44;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.7
-192.7;-174.35;-162.45;-154.08;-146.62;-139.68;-172.93;-159.96;-150.73;-144.42;-137.73;-131.34;7;16.9291666666667;16.9291666666667;9.6;23.7;70.35;95;20;23.76873;0.983333333333333;15.56;0;91.3697916666667;91.3697916666667;121.92111;1.6;108;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.2
-180.63;-175.32;-168.41;-161.79;-154.52;-147.42;-192.7;-174.35;-162.45;-154.08;-146.62;-139.68;8;18.65625;18.65625;10.9;26.2;64.89375;95;20;19.40256;1.325;15.6;0;110.026041666667;110.026041666667;141.32367;4.8;123.6;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0
-191.23;-180.5;-172.76;-166.82;-160.08;-153.41;-180.63;-175.32;-168.41;-161.79;-154.52;-147.42;9;14.190625;14.190625;11.8;17.5;77.40625;95;20;10.44864;1.878125;15.63;0;124.216666666667;124.216666666667;151.77231;5.3;139.23;0;35;35;30;0.1;0.177506972709907;10.6326655312179;3.2
-189.37;-183.31;-177.24;-171.89;-165.32;-158.72;-191.23;-180.5;-172.76;-166.82;-160.08;-153.41;10;11.7416666666667;11.7416666666667;11.2;13.2;81.5739583333333;95;20;7.72614;1.54270833333333;15.67;0;135.958333333333;135.958333333333;159.49845;6.8;154.9;0;35;35;30;0.1;0.177506972709907;10.6326655312179;0.5
-204.43;-191.45;-182.92;-176.8;-170.11;-163.51;-189.37;-183.31;-177.24;-171.89;-165.32;-158.72;11;12.9020833333333;12.9020833333333;9.2;16.2;79.090625;95;20;9.17055;0.815625;15.71;15.71;148.860416666667;148.860416666667;168.669;6.8;170.61;15.71;35;35;30;0.1;0.224284499428603;11.0869742291913;1.5
-230.1;-206.82;-192.72;-183.55;-175.87;-168.7;-204.43;-191.45;-182.92;-176.8;-170.11;-163.51;12;16.21875;16.21875;7.5;23.9;69.103125;95;20;27.11223;0.845833333333333;15.75;15.75;165.079166666667;165.079166666667;195.78123;6.8;186.36;31.46;35;35;30;0.1;0.282670512815311;11.5481329149324;0
-201.92;-202.25;-196.55;-189.37;-181.68;-174.17;-230.1;-206.82;-192.72;-183.55;-175.87;-168.7;13;17.6208333333333;17.6208333333333;13.4;24.2;79.40625;95;20;20.47608;0.982291666666667;15.78;15.78;182.7;182.7;216.25731;11.4;202.14;47.24;35;35;30;0.1;0.355023394127558;12.0148342074185;0
-143.22;-162.2;-176.36;-183.91;-181.7;-176.88;-201.92;-202.25;-196.55;-189.37;-181.68;-174.17;14;17.1416666666667;17.1416666666667;11.7;24.9;86.1510416666667;95;20;17.17866;0.851041666666667;15.81;15.81;199.841666666667;199.841666666667;233.43597;21.4;217.95;63.05;35;35;30;0.1;0.443940147329461;12.4860011091988;4.6
-104.3;-119.45;-137.93;-158.77;-166.06;-169.32;-143.22;-162.2;-176.36;-183.91;-181.7;-176.88;15;17.790625;17.790625;12.9;24.3;81.9125;95;20;19.23291;0.996875;15.85;15.85;217.632291666667;217.632291666667;252.66888;35.7;233.8;78.9;35;35;30;0.1;0.552161409969926;12.9608092074323;10
-53.04;-61.45;-75.09;-99.48;-113.08;-128.73;-104.3;-119.45;-137.93;-158.77;-166.06;-169.32;16;16.690625;16.690625;15.6;17.9;89.1927083333333;95;20;5.1858;1.596875;15.88;15.88;234.322916666667;234.322916666667;257.85468;68.3;249.68;94.78;35;35;30;0.1;0.682137917944434;13.4377975474846;14.3
-101.6;-99.18;-100.99;-107.64;-108.73;-111.44;-53.04;-61.45;-75.09;-99.48;-113.08;-128.73;17;16.3791666666667;16.3791666666667;12.9;20.9;79.4072916666667;95;20;11.78883;1.17395833333333;15.91;15.91;250.702083333333;250.702083333333;269.64351;70.5;265.59;110.69;35;35;30;0.1;0.835857905350516;13.9157760063507;32.6
-95.62;-100.11;-105.78;-113.73;-114.45;-115.31;-101.6;-99.18;-100.99;-107.64;-108.73;-111.44;18;15.0239583333333;15.0239583333333;11.1;17.9;93.59375;95;20;4.65543;0.523958333333333;15.94;15.94;265.726041666667;265.726041666667;274.29894;79.1;281.53;126.63;35;35;30;0.1;1.01436029855446;14.3935400206912;2.2
-124.75;-120.21;-119.33;-121.96;-120.32;-119.32;-95.62;-100.11;-105.78;-113.73;-114.45;-115.31;19;17.6854166666667;17.6854166666667;15.5;22.1;84.7541666666667;95;20;14.75442;0.936458333333333;15.97;15.97;283.411458333334;283.411458333334;289.05336;81;297.5;142.6;35;35;30;0.1;1.21726099140477;14.869882675517;8.6
-137.86;-134.01;-132.35;-132.94;-129.92;-127.33;-124.75;-120.21;-119.33;-121.96;-120.32;-119.32;20;18.121875;18.121875;14.1;22.1;85.5864583333333;95;20;14.60007;1.11354166666667;15.99;15.99;301.533333333334;301.533333333334;303.65343;83.7;313.49;158.59;35;35;30;0.1;1.44219746854716;15.3433121565646;1.9
