satz_id;variante_H2O;wiederholung;zeit_messung;tage_seit_aussaat;bodensaugspannung_0020_hPa;bodensaugspannung_2040_hPa;bodensaugspannung_4060_hPa;pf_0020;pf_2040;pf_4060;T0020_nFK;T2040_nFK;T4060_nFK
5;Wred;c;2021-08-23;28;894.73;255.68;115.46;2.95;2.41;2.06;52.01;74.68;89.07
5;Wred;c;2021-08-24;29;902.6;289.28;122.08;2.96;2.46;2.09;51.85;72.45;88.06
5;Wred;c;2021-08-25;30;905.75;334.81;130.19;2.96;2.52;2.11;51.79;69.8;86.89
5;Wred;c;2021-08-26;31;714.04;408.43;142.13;2.85;2.61;2.15;56.09;66.2;85.3
5;Wred;c;2021-08-27;32;780.55;480.55;157.07;2.89;2.68;2.2;54.48;63.26;83.5
5;Wred;c;2021-08-28;33;819.74;522.32;172.49;2.91;2.72;2.24;53.6;61.75;81.8
5;Wred;c;2021-08-29;34;832.23;560.69;188.22;2.92;2.75;2.27;53.32;60.47;80.22
5;Wred;c;2021-08-30;35;839.94;615.57;212.26;2.92;2.79;2.33;53.16;58.78;78.05
5;Wred;c;2021-08-31;36;861.31;705.21;259.42;2.94;2.85;2.41;52.7;56.32;74.42
5;Wred;c;2021-09-01;37;877.42;770.81;327.96;2.94;2.89;2.52;52.37;54.71;70.17
5;Wred;c;2021-09-02;38;885.76;812.04;426.01;2.95;2.91;2.63;52.2;53.77;65.44
5;Wred;c;2021-09-03;39;887.28;833.54;545.64;2.95;2.92;2.74;52.16;53.29;60.96
5;Wred;c;2021-09-04;40;;849.64;671.58;;2.93;2.83;;52.95;57.2
5;Wred;c;2021-09-05;41;;865.6;758.37;;2.94;2.88;;52.61;55
5;Wred;c;2021-09-06;42;;877.57;803.84;;2.94;2.91;;52.36;53.95
5;Wred;c;2021-09-07;43;;885.54;829.66;;2.95;2.92;;52.2;53.38
5;Wred;c;2021-09-08;44;;884.17;836.03;;2.95;2.92;;52.23;53.24
5;Wred;c;2021-09-09;45;;882.55;840.35;;2.95;2.92;;52.26;53.15
5;Wred;c;2021-09-10;46;;885.94;848.26;;2.95;2.93;;52.19;52.98
5;Wred;c;2021-09-11;47;;890.94;856.07;;2.95;2.93;;52.09;52.81
5;Wred;c;2021-09-12;48;;894.63;861.88;;2.95;2.94;;52.01;52.69
5;Wred;c;2021-09-13;49;;897.76;866.34;;2.95;2.94;;51.95;52.6
5;Wred;d;2021-07-30;4;62.37;58.64;64.37;1.79;1.77;1.81;100.21;101.33;99.64
5;Wred;d;2021-07-31;5;59.31;58.08;65.8;1.77;1.76;1.82;101.12;101.5;99.24
5;Wred;d;2021-08-01;6;64.1;57.26;65.3;1.81;1.76;1.81;99.71;101.76;99.38
5;Wred;d;2021-08-02;7;59.22;58.36;66.56;1.77;1.77;1.82;101.15;101.41;99.03
5;Wred;d;2021-08-03;8;54.24;55.91;66.36;1.73;1.75;1.82;102.74;102.19;99.09
5;Wred;d;2021-08-04;9;40.02;51.81;66.98;1.6;1.71;1.83;108.24;103.57;98.92
5;Wred;d;2021-08-05;10;48.09;48.02;65.7;1.68;1.68;1.82;104.91;104.94;99.27
5;Wred;d;2021-08-06;11;49.72;48.71;64.77;1.7;1.69;1.81;104.31;104.68;99.53
5;Wred;d;2021-08-07;12;54.56;49.13;64.08;1.74;1.69;1.81;102.63;104.53;99.72
5;Wred;d;2021-08-08;13;62.4;52.22;65.1;1.8;1.72;1.81;100.2;103.42;99.43
5;Wred;d;2021-08-09;14;68.91;55.27;65.42;1.84;1.74;1.82;98.4;102.4;99.35
5;Wred;d;2021-08-10;15;80.44;57.76;65.44;1.91;1.76;1.82;95.61;101.6;99.34
5;Wred;d;2021-08-11;16;104.95;63.24;66.65;2.02;1.8;1.82;90.79;99.96;99.01
5;Wred;d;2021-08-12;17;151.9;71.71;67.38;2.18;1.86;1.83;84.1;97.68;98.81
5;Wred;d;2021-08-13;18;234.03;83.89;68.99;2.37;1.92;1.84;76.28;94.85;98.38
5;Wred;d;2021-08-14;19;362.88;100.07;70.36;2.56;2;1.85;68.34;91.65;98.03
5;Wred;d;2021-08-15;20;538.22;121.3;72.95;2.73;2.08;1.86;61.21;88.17;97.37
5;Wred;d;2021-08-16;21;706.47;145.49;75.26;2.85;2.16;1.88;56.29;84.88;96.81
5;Wred;d;2021-08-17;22;779.57;168.18;78.1;2.89;2.23;1.89;54.51;82.26;96.14
5;Wred;d;2021-08-18;23;813.23;189.79;82.3;2.91;2.28;1.92;53.74;80.07;95.19
5;Wred;d;2021-08-19;24;828.19;212.22;86.01;2.92;2.33;1.93;53.41;78.05;94.39
5;Wred;d;2021-08-20;25;849.9;234.78;88.15;2.93;2.37;1.95;52.94;76.22;93.95
5;Wred;d;2021-08-21;26;871.73;261.27;90.76;2.94;2.42;1.96;52.48;74.29;93.42
5;Wred;d;2021-08-22;27;890.7;293.23;93.38;2.95;2.47;1.97;52.09;72.2;92.91
5;Wred;d;2021-08-23;28;905.41;323.48;97.08;2.96;2.51;1.99;51.8;70.42;92.2
5;Wred;d;2021-08-24;29;914.38;352.73;101.03;2.96;2.55;2;51.62;68.86;91.48
5;Wred;d;2021-08-25;30;913.22;386.35;103.65;2.96;2.59;2.02;51.64;67.21;91.02
5;Wred;d;2021-08-26;31;909.56;429.42;107.39;2.96;2.63;2.03;51.72;65.3;90.38
5;Wred;d;2021-08-27;32;732.92;470.15;110.67;2.87;2.67;2.04;55.62;63.66;89.83
5;Wred;d;2021-08-28;33;809;497.34;116.04;2.91;2.7;2.06;53.84;62.64;88.97
5;Wred;d;2021-08-29;34;852.62;526.41;120.93;2.93;2.72;2.08;52.89;61.61;88.23
5;Wred;d;2021-08-30;35;873.37;560.96;126.71;2.94;2.75;2.1;52.45;60.46;87.38
5;Wred;d;2021-08-31;36;898.49;618.41;131.91;2.95;2.79;2.12;51.94;58.7;86.66
5;Wred;d;2021-09-01;37;914.11;670;139.62;2.96;2.83;2.14;51.63;57.25;85.63
5;Wred;d;2021-09-02;38;921.71;717.71;149.84;2.96;2.86;2.18;51.48;56;84.35
5;Wred;d;2021-09-03;39;;755.55;164.38;;2.88;2.22;;55.07;82.67
5;Wred;d;2021-09-04;40;;789.4;183.91;;2.9;2.26;;54.28;80.64
5;Wred;d;2021-09-05;41;;819.54;211.74;;2.91;2.33;;53.6;78.09
5;Wred;d;2021-09-06;42;;844.03;249.28;;2.93;2.4;;53.07;75.14
5;Wred;d;2021-09-07;43;;860.85;292.23;;2.93;2.47;;52.71;72.26
5;Wred;d;2021-09-08;44;;864.16;334.21;;2.94;2.52;;52.64;69.83
5;Wred;d;2021-09-09;45;;865.28;380.56;;2.94;2.58;;52.62;67.48
5;Wred;d;2021-09-10;46;;870.91;415.76;;2.94;2.62;;52.5;65.88
5;Wred;d;2021-09-11;47;;876.81;434.34;;2.94;2.64;;52.38;65.09
5;Wred;d;2021-09-12;48;;880.7;467.7;;2.94;2.67;;52.3;63.75
5;Wred;d;2021-09-13;49;;884.07;502.1;;2.95;2.7;;52.23;62.47
