"id_all";"satz_id";"wiederholung";"variante_H2O";"T0020_nFK";"T2040_nFK";"T4060_nFK";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input"
90;4;"c";"Wfull";85.8;81.3;95.22;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
90;4;"c";"Wfull";82.17;79.58;94.23;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
91;4;"d";"Wfull";118.75;123.26;114.68;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
91;4;"d";"Wfull";114.12;116.77;117.12;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
91;4;"d";"Wfull";104.63;112.71;116.43;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
91;4;"d";"Wfull";89.93;108.32;113.7;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
91;4;"d";"Wfull";70.39;103.31;111.59;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
91;4;"d";"Wfull";59.61;98.94;109.76;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;4.53
91;4;"d";"Wfull";55.06;94.74;107.94;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
91;4;"d";"Wfull";53.32;90.45;106.43;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;27.9
91;4;"d";"Wfull";95.63;90.57;105;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
91;4;"d";"Wfull";108.03;95.11;103.79;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;6
91;4;"d";"Wfull";110.93;95.78;103.43;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
91;4;"d";"Wfull";109.74;93.41;102.86;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
91;4;"d";"Wfull";98.82;90.54;102.07;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
91;4;"d";"Wfull";94.83;88.72;101.51;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
92;4;"a";"Wfull_plus";120.06;120.87;100.63;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
92;4;"a";"Wfull_plus";115.99;116.33;101.5;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
92;4;"a";"Wfull_plus";106.9;109.27;101.94;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
92;4;"a";"Wfull_plus";91.76;98.4;101.39;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
92;4;"a";"Wfull_plus";75.66;87.52;100.21;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
92;4;"a";"Wfull_plus";63.87;79.64;99.16;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;29.6
92;4;"a";"Wfull_plus";105.26;104.02;99.7;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
92;4;"a";"Wfull_plus";101.57;99.78;99.81;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
92;4;"a";"Wfull_plus";88.51;87.54;98.82;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
92;4;"a";"Wfull_plus";80.42;83.22;97.7;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;36.46
92;4;"a";"Wfull_plus";121.76;122.83;116.16;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
92;4;"a";"Wfull_plus";113.88;114.89;107.47;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
92;4;"a";"Wfull_plus";105.31;104.47;104.13;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
92;4;"a";"Wfull_plus";102.04;101.19;102.72;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
93;4;"c";"Wfull_plus";120.74;118.02;108.22;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
93;4;"c";"Wfull_plus";116.46;113.84;110.55;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
93;4;"c";"Wfull_plus";108.4;110.33;110.18;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
93;4;"c";"Wfull_plus";98.47;105.89;108.96;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
93;4;"c";"Wfull_plus";86.34;101.32;107.14;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
93;4;"c";"Wfull_plus";76.39;97.76;105.2;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;29.28
93;4;"c";"Wfull_plus";113.82;106.13;104.33;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
93;4;"c";"Wfull_plus";106.99;101.93;103.85;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
93;4;"c";"Wfull_plus";97.86;96.42;102.76;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
93;4;"c";"Wfull_plus";89.84;92.38;101.75;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;36.3
93;4;"c";"Wfull_plus";123.45;123.32;121.3;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
93;4;"c";"Wfull_plus";115.26;113.44;115.03;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
93;4;"c";"Wfull_plus";106.84;105.9;111.17;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
93;4;"c";"Wfull_plus";103.37;103.4;109.19;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
94;4;"d";"Wfull_plus";121.84;112.71;103.44;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
94;4;"d";"Wfull_plus";117.1;111.73;106.1;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
94;4;"d";"Wfull_plus";107.59;108.32;105.99;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
94;4;"d";"Wfull_plus";95.58;102.65;104.24;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
94;4;"d";"Wfull_plus";81.25;96.53;102.01;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
94;4;"d";"Wfull_plus";69.33;91.46;99.9;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;28.99
94;4;"d";"Wfull_plus";118.55;98.88;98.24;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
94;4;"d";"Wfull_plus";105.23;94.74;97.67;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
94;4;"d";"Wfull_plus";94.38;87.34;96.3;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
94;4;"d";"Wfull_plus";85.49;83.69;94.7;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;36.67
94;4;"d";"Wfull_plus";125.96;117.33;117.84;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
94;4;"d";"Wfull_plus";115.82;107.7;110.44;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
94;4;"d";"Wfull_plus";105.72;98.94;105.49;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
94;4;"d";"Wfull_plus";101.6;96.44;103.24;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
95;4;"a";"Wred";119.68;123.44;105.86;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
95;4;"a";"Wred";115.56;117.44;108.71;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
95;4;"a";"Wred";106.77;113.22;108.05;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
95;4;"a";"Wred";97.03;107.98;106.67;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
95;4;"a";"Wred";84.43;103.25;105.18;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
95;4;"a";"Wred";70.95;99.4;103.95;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;4.65
95;4;"a";"Wred";61.1;95.62;102.73;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
95;4;"a";"Wred";56.02;90.33;102.06;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
95;4;"a";"Wred";53.93;83.32;100.94;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
95;4;"a";"Wred";52.96;75.53;99.79;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;6
95;4;"a";"Wred";52.68;70.06;98.52;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
95;4;"a";"Wred";52.35;66.07;97.13;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
95;4;"a";"Wred";52.08;62.38;95.97;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
95;4;"a";"Wred";51.88;60.11;95.05;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
96;4;"b";"Wred";97.9090697674419;127.94;105.17;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
96;4;"b";"Wred";118.460697674419;119.62;108.78;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
96;4;"b";"Wred";119.569534883721;114.07;108.77;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
96;4;"b";"Wred";115.290465116279;107.9;107.14;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
96;4;"b";"Wred";107.853720930233;102.18;105.09;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
96;4;"b";"Wred";94.4062790697674;96.08;103.29;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;4.44
96;4;"b";"Wred";75.5958139534883;88.65;101.61;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
96;4;"b";"Wred";60.7125581395349;79.9;100.17;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
96;4;"b";"Wred";54.9125581395349;71.27;98.61;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
96;4;"b";"Wred";52.7246511627907;65.2;96.65;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;6
96;4;"b";"Wred";52.1551162790698;62.17;94.85;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
96;4;"b";"Wred";51.883488372093;59.35;92.7;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
96;4;"b";"Wred";51.7806976744186;57.11;90.52;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
96;4;"b";"Wred";52.59;55.77;89.12;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
97;4;"c";"Wred";120.57;127.34;103.79;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
97;4;"c";"Wred";115.59;119.39;106.99;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
97;4;"c";"Wred";107.89;113.94;107.01;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
97;4;"c";"Wred";100.06;107.77;105.57;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
97;4;"c";"Wred";90.01;101.63;103.58;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
97;4;"c";"Wred";76.96;95.81;101.48;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;4.69
97;4;"c";"Wred";65.2;89.37;99.7;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
97;4;"c";"Wred";57.39;79.9;98.49;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
97;4;"c";"Wred";54.1;69.58;96.91;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;4.1088852413844;24.1135751271268;0
97;4;"c";"Wred";52.94;64.6;94.91;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;4.11126997367771;24.2838465457064;6
97;4;"c";"Wred";52.65;61.63;92.95;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;4.11313961659796;24.4445423695408;3.7
97;4;"c";"Wred";52.33;58.12;90.65;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;4.11460516346829;24.5960016971022;0.3
97;4;"c";"Wred";52.09;55.85;88.23;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.11575530292192;24.7387603216514;1.4
97;4;"c";"Wred";51.89;54.79;86.46;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.11665835076924;24.8732394993152;0.1
98;4;"d";"Wred";119.38;130.66;112.34;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;4.04245330292873;22.3554818355956;1.4
98;4;"d";"Wred";116.01;120.4;112.62;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;4.05917076686905;22.6174401622919;5.2
98;4;"d";"Wred";107.94;115.59;110.81;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;4.07229728840806;22.8665627505994;0
98;4;"d";"Wred";97.26;110.46;108.39;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;4.08259989099887;23.1033455931723;0
98;4;"d";"Wred";83.99;105.31;106.72;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;4.09067518054358;23.3280034764334;0
98;4;"d";"Wred";72.62;99.7;104.91;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;4.09700238933298;23.5409349753074;4.74
98;4;"d";"Wred";64.57;92.74;103.18;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;4.10195919836138;23.742555092099;0
98;4;"d";"Wred";58.86;83.97;101.91;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;4.10584249831522;23.9332904776187;0
