"satz_id";"variante_H2O";"wiederholung";"zeit_messung";"tage_seit_aussaat";"T0020_nFK";"T2040_nFK";"T4060_nFK";"bewaesserung_mm";"Tempsum";"Tmax_gradC";"Tmin_gradC";"Tmean_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"Gobsum";"globalstrahlung_Mj_m2";"niederschlag_mm";"windgeschwindigkeit_m_s";"FAO56_mm";"xxx";"T0020_Auswaschung_prozent_nFK";"T2040_Auswaschung_prozent_nFK";"T4060_Auswaschung_prozent_nFK";"T0020_Auswaschung_mm";"T2040_Auswaschung_mm";"T4060_Auswaschung_mm";"T0020_mm";"T2040_mm";"T4060_mm";"freier_Speicher_T0020_mm";"freier_Speicher_T2040_mm";"freier_Speicher_T4060_mm";"T0060_mm"
3;"Wfull_plus";"d";2021-05-24;49;65.15;86.31;96.34;0;486.12;20.2;5;11.86;73.58;35.9;808.41;17.63;1.5;1.3;2.8;39;0;0;0;0;0;0;21.4126333333333;27.44658;29.6084933333333;11.4540333333333;4.35342;1.12484;78.4677066666667
3;"Wfull_plus";"d";2021-05-25;50;62.59;83.26;95.84;22.11;496.44;14.7;8.3;10.32;77.5;55;817.42;9.01;2.2;2.26;1.9;40;0;0;0;0;0;0;20.5712466666667;26.47668;29.4548266666667;12.29542;5.32332;1.27850666666667;76.5027533333333
3;"Wfull_plus";"d";2021-05-26;51;133.14;108.18;95.74;0;507.12;14.6;6.9;10.68;84.31;61.8;827.78;10.36;5.3;1.31;1.7;41;33.14;8.18000000000001;0;10.8920133333333;2.60124;0;43.75868;34.40124;29.4240933333333;-10.8920133333333;-2.60124;1.30924;107.584013333333
3;"Wfull";"a";2021-04-16;11;93.56;96.93;97.25;0;62.16;9.5;1.4;5.88;62.2;43.6;143.54;11.72;0;1.33;1.7;1;0;0;0;0;0;0;30.7500533333333;30.82374;29.8881666666667;2.11661333333333;0.97626;0.845166666666668;91.46196
3;"Wfull";"a";2021-04-17;12;92.97;96.72;97.14;0;70.24;13.2;2.6;8.08;58.52;36;160.88;17.34;0;1.32;2.4;2;0;0;0;0;0;0;30.55614;30.75696;29.85436;2.31052666666667;1.04304;0.878973333333331;91.16746
3;"Wfull";"a";2021-04-18;13;92.33;96.51;97.06;0;78.84;12;7.5;8.6;73.06;56.7;165.21;4.33;2.2;0.81;1.1;3;0;0;0;0;0;0;30.3457933333333;30.69018;29.8297733333333;2.52087333333333;1.10982;0.903559999999999;90.8657466666667
3;"Wfull";"a";2021-04-19;14;92.01;96.26;96.91;0.76;88.87;14.7;5.8;10.03;75.82;52.7;174.93;9.72;0.4;0.63;1.6;4;0;0;0;0;0;0;30.24062;30.61068;29.7836733333333;2.62604666666667;1.18932;0.949660000000002;90.6349733333333
3;"Wfull";"a";2021-04-20;15;92.38;96.3;96.88;5.3;99.51;18.5;1.5;10.64;67.4;36.7;199.02;24.09;0;0.82;3;5;0;0;0;0;0;0;30.3622266666667;30.6234;29.7744533333333;2.50444;1.1766;0.958880000000001;90.76008
3;"Wfull";"a";2021-04-21;16;93.49;96.64;96.88;0;111.57;20;3.9;12.06;63.79;37;220.82;21.8;0.8;1.23;3.1;6;0;0;0;0;0;0;30.7270466666667;30.73152;29.7744533333333;2.13962;1.06848;0.958880000000001;91.23302
3;"Wfull";"a";2021-04-22;17;94.55;96.69;96.76;0;121.62;15.5;4;10.05;53.62;28.1;245.46;24.64;0;1.98;3.4;7;0;0;0;0;0;0;31.0754333333333;30.74742;29.7375733333333;1.79123333333333;1.05258;0.995759999999997;91.5604266666667
3;"Wfull";"a";2021-04-23;18;94.76;97.04;96.74;4.65;131.93;17.6;1.5;10.31;53.17;29.6;270.99;25.53;0;1.17;3.3;8;0;0;0;0;0;0;31.1444533333333;30.85872;29.7314266666667;1.72221333333333;0.941279999999999;1.00190666666667;91.7346
3;"Wfull";"a";2021-04-24;19;95.06;97.2;96.7;0;143.23;18.4;3.2;11.3;54.17;32.9;295.97;24.98;0;1.23;3.4;9;0;0;0;0;0;0;31.2430533333333;30.9096;29.7191333333333;1.62361333333333;0.890399999999996;1.0142;91.8717866666667
3;"Wfull";"a";2021-04-25;20;95.52;97.27;96.66;0;153.9;16.6;4.8;10.67;48.3;27.2;322.05;26.08;0;1.57;3.6;10;0;0;0;0;0;0;31.39424;30.93186;29.70684;1.47242666666667;0.86814;1.02649333333333;92.03294
3;"Wfull";"a";2021-04-26;21;95.2;97.43;96.61;5.64;163.66;16.1;1.9;9.76;43.16;27.7;348.65;26.6;0;1.75;3.7;11;0;0;0;0;0;0;31.2890666666667;30.98274;29.6914733333333;1.5776;0.817259999999997;1.04186;91.96328
3;"Wfull";"a";2021-04-27;22;95.11;97.3;96.49;0;174.48;17.6;2.7;10.82;40.61;25.4;374.62;25.97;0;1.52;3.7;12;0;0;0;0;0;0;31.2594866666667;30.9414;29.6545933333333;1.60718;0.858599999999999;1.07874;91.85548
3;"Wfull";"a";2021-04-28;23;95.69;97.29;96.42;0;186.31;21.9;1.9;11.83;58.81;29.1;396.43;21.81;6.7;1.09;3.3;13;0;0;0;0;0;0;31.4501133333333;30.93822;29.63308;1.41655333333333;0.861779999999996;1.10025333333333;92.0214133333333
3;"Wfull";"a";2021-04-29;24;100.73;97.5;96.27;0;197.73;17.2;5.6;11.42;70.19;35.9;414.72;18.29;3.9;2.2;2.8;14;0.730000000000004;0;0;0.239926666666668;0;0;33.1065933333333;31.005;29.58698;-0.239926666666669;0.795000000000002;1.14635333333333;93.6985733333333
3;"Wfull";"a";2021-04-30;25;103.65;98.43;96.2;0;205.35;12;0.8;7.62;68.89;51.8;426.9;12.18;0;0.89;1.8;15;3.65000000000001;0;0;1.19963333333334;0;0;34.0663;31.30074;29.5654666666667;-1.19963333333333;0.49926;1.16786666666667;94.9325066666667
3;"Wfull";"a";2021-05-01;26;101.71;99.48;96.3;0;215.37;14.8;2.8;10.02;61.07;37.9;441.42;14.52;0;1.44;2.4;16;1.70999999999999;0;0;0.562019999999998;0;0;33.4286866666667;31.63464;29.5962;-0.562019999999997;0.16536;1.13713333333333;94.6595266666667
3;"Wfull";"a";2021-05-02;27;100.02;99.68;96.26;0;224.64;13.4;3.3;9.27;55.6;37.7;461.61;20.19;0;2.7;3.1;17;0.019999999999996;0;0;0.00657333333333203;0;0;32.87324;31.69824;29.5839066666667;-0.00657333333333554;0.101759999999995;1.14942666666666;94.1553866666667
3;"Wfull";"a";2021-05-03;28;98.48;99.54;96.24;0;232.98;14.7;-0.2;8.34;60.97;37.2;478.65;17.04;0;1.1;2.4;18;0;0;0;0;0;0;32.3670933333333;31.65372;29.57776;0.499573333333331;0.146279999999997;1.15557333333334;93.5985733333333
3;"Wfull";"a";2021-05-04;29;96.66;99.1;96.26;5.7;242.77;14;4.8;9.79;67.73;47.4;486.55;7.9;0.1;2.94;2;19;0;0;0;0;0;0;31.76892;31.5138;29.5839066666667;1.09774666666667;0.286200000000001;1.14942666666666;92.8666266666667
3;"Wfull";"a";2021-05-05;30;95.97;98.03;96.08;0;250.08;12.2;3.4;7.31;72.19;45.5;501.49;14.94;1.6;2.23;2.2;20;0;0;0;0;0;0;31.54214;31.17354;29.5285866666667;1.32452666666667;0.626459999999998;1.20474666666667;92.2442666666667
3;"Wfull";"a";2021-05-06;31;96.38;97.58;96.04;0;256.94;11.9;2;6.86;81.79;57;510.4;8.91;3.7;1.11;1.4;21;0;0;0;0;0;0;31.6768933333333;31.03044;29.5162933333333;1.18977333333333;0.769559999999998;1.21704;92.2236266666667
3;"Wfull";"a";2021-05-07;32;98;97.27;95.86;0;265.29;13.3;3.8;8.35;65.74;39.4;531.48;21.08;0;1.96;2.8;22;0;0;0;0;0;0;32.2093333333333;30.93186;29.4609733333333;0.657333333333334;0.86814;1.27236;92.6021666666667
3;"Wfull";"a";2021-05-08;33;97.73;97.6;95.92;0;275.58;18.3;0.4;10.29;62.8;42.1;550.32;18.84;0;1.12;2.8;23;0;0;0;0;0;0;32.1205933333333;31.0368;29.4794133333333;0.746073333333328;0.763200000000001;1.25392;92.6368066666667
3;"Wfull";"a";2021-05-09;34;95.06;97.34;95.89;0;293.88;28.6;6.5;18.3;57.11;31.3;574.44;24.12;0;1.38;4.5;24;0;0;0;0;0;0;31.2430533333333;30.95412;29.4701933333333;1.62361333333333;0.845879999999998;1.26314;91.6673666666667
3;"Wfull";"a";2021-05-10;35;89.31;95.77;95.96;0;310.22;20.2;13;16.34;75.5;54.4;579.9;5.46;7.2;1.21;1.6;25;0;0;0;0;0;0;29.35322;30.45486;29.4917066666667;3.51344666666667;1.34514;1.24162666666667;89.2997866666667
3;"Wfull";"a";2021-05-11;36;89.94;94.15;95.86;0;323.77;15.1;12.3;13.55;91.07;85;585.47;5.57;4;0.67;1.2;26;0;0;0;0;0;0;29.56028;29.9397;29.4609733333333;3.30638666666667;1.8603;1.27236;88.9609533333334
3;"Wfull";"a";2021-05-12;37;98.85;94.18;95.66;0;337.93;19;8.9;14.16;72.26;46.9;601.78;16.31;0;1.27;2.7;27;0;0;0;0;0;0;32.4887;29.94924;29.3995066666667;0.377966666666666;1.85076;1.33382666666667;91.8374466666667
3;"Wfull";"a";2021-05-13;38;94.08;93.74;95.75;0;350.8;19.9;5.7;12.87;72;42.4;622.48;20.7;0;1.12;3.1;28;0;0;0;0;0;0;30.92096;29.80932;29.4271666666667;1.94570666666667;1.99068;1.30616666666667;90.1574466666667
3;"Wfull";"a";2021-05-14;39;86.32;91.77;95.73;0;363.85;19.3;7.1;13.05;68.93;45;642.02;19.54;0.3;1.02;3;29;0;0;0;0;0;0;28.3705066666667;29.18286;29.42102;4.49616;2.61714;1.31231333333333;86.9743866666667
3;"Wfull";"a";2021-05-15;40;79.26;89.09;95.59;0;375.75;14.9;9.2;11.9;75.43;56.3;653.5;11.48;2;1.54;2.1;30;0;0;0;0;0;0;26.05012;28.33062;29.3779933333333;6.81654666666666;3.46938;1.35534;83.7587333333333
3;"Wfull";"a";2021-05-16;41;74.48;86.47;95.39;0;387.43;18.6;6.9;11.68;80.23;47.3;670.79;17.29;6.6;1.35;2.6;31;0;0;0;0;0;0;24.4790933333333;27.49746;29.3165266666667;8.38757333333333;4.30254;1.41680666666667;81.29308
3;"Wfull";"a";2021-05-17;42;73.65;84.28;94.96;0;399.36;16.4;8.8;11.93;80.68;62.9;684.46;13.67;4.7;1.57;2.2;32;0;0;0;0;0;0;24.2063;26.80104;29.1843733333333;8.66036666666666;4.99896;1.54896;80.1917133333333
3;"Wfull";"a";2021-05-18;43;77.17;82.93;94.73;0;411.03;16.5;8.1;11.67;77.5;57.3;700.62;16.16;0.8;1.55;2.5;33;0;0;0;0;0;0;25.3632066666667;26.37174;29.1136866666667;7.50346;5.42826;1.61964666666666;80.8486333333333
3;"Wfull";"a";2021-05-19;44;75.62;81.39;94.52;0;422.78;17.6;5.6;11.75;73.71;47.3;721.62;21;1.5;1.43;3;34;0;0;0;0;0;0;24.8537733333333;25.88202;29.0491466666667;8.01289333333333;5.91798;1.68418666666667;79.78494
3;"Wfull";"a";2021-05-20;45;70.43;78.92;94.02;0;435.96;17.7;8.1;13.18;68.84;48.9;737.23;15.61;0;1.01;2.6;35;0;0;0;0;0;0;23.1479933333333;25.09656;28.89548;9.71867333333333;6.70344;1.83785333333334;77.1400333333333
3;"Wfull";"a";2021-05-21;46;64.24;75.7;93.75;0;449.83;18.1;8.6;13.87;62.95;41.3;756.18;18.95;2.7;2.06;3.3;36;0;0;0;0;0;0;21.1135466666667;24.0726;28.8125;11.75312;7.7274;1.92083333333333;73.9986466666667
3;"Wfull";"a";2021-05-22;47;59.81;72.42;93.27;0;462.06;16.9;8.5;12.23;69.96;49.5;773.15;16.97;1.2;2.47;2.9;37;0;0;0;0;0;0;19.6575533333333;23.02956;28.66498;13.2091133333333;8.77044;2.06835333333333;71.3520933333333
3;"Wfull";"a";2021-05-23;48;56.61;68.74;92.82;0;474.26;17.6;7.5;12.2;67.03;43.8;790.78;17.63;0;1.86;3;38;0;0;0;0;0;0;18.60582;21.85932;28.52668;14.2608466666667;9.94068;2.20665333333334;68.99182
3;"Wfull";"a";2021-05-24;49;54.64;65.3;92.36;0;486.12;20.2;5;11.86;73.58;35.9;808.41;17.63;1.5;1.3;2.8;39;0;0;0;0;0;0;17.9583466666667;20.7654;28.3853066666667;14.90832;11.0346;2.34802666666667;67.1090533333333
3;"Wfull";"a";2021-05-25;50;53.61;63.55;91.73;0;496.44;14.7;8.3;10.32;77.5;55;817.42;9.01;2.2;2.26;1.9;40;0;0;0;0;0;0;17.61982;20.2089;28.1916866666667;15.2468466666667;11.5911;2.54164666666667;66.0204066666667
3;"Wfull";"a";2021-05-26;51;53.37;63.2;91.28;0;507.12;14.6;6.9;10.68;84.31;61.8;827.78;10.36;5.3;1.31;1.7;41;0;0;0;0;0;0;17.54094;20.0976;28.0533866666667;15.3257266666667;11.7024;2.67994666666667;65.6919266666667
3;"Wfull";"b";2021-04-16;11;93.48;96.34;90.86;0;62.16;9.5;1.4;5.88;62.2;43.6;143.54;11.72;0;1.33;1.7;1;0;0;0;0;0;0;30.72376;30.63612;27.9243066666667;2.14290666666666;1.16388;2.80902666666667;89.2841866666667
3;"Wfull";"b";2021-04-17;12;91.23;95;90.6;0;70.24;13.2;2.6;8.08;58.52;36;160.88;17.34;0;1.32;2.4;2;0;0;0;0;0;0;29.98426;30.21;27.8444;2.88240666666666;1.59;2.88893333333334;88.03866
3;"Wfull";"b";2021-04-18;13;90.29;94.64;90.45;0;78.84;12;7.5;8.6;73.06;56.7;165.21;4.33;2.2;0.81;1.1;3;0;0;0;0;0;0;29.6753133333333;30.09552;27.7983;3.19135333333333;1.70448;2.93503333333333;87.5691333333333
3;"Wfull";"b";2021-04-19;14;90.17;94.26;90.36;0.69;88.87;14.7;5.8;10.03;75.82;52.7;174.93;9.72;0.4;0.63;1.6;4;0;0;0;0;0;0;29.6358733333333;29.97468;27.77064;3.23079333333333;1.82532;2.96269333333333;87.3811933333333
3;"Wfull";"b";2021-04-20;15;90.48;94.32;90.33;4.8;99.51;18.5;1.5;10.64;67.4;36.7;199.02;24.09;0;0.82;3;5;0;0;0;0;0;0;29.73776;29.99376;27.76142;3.12890666666667;1.80624;2.97191333333333;87.49294
3;"Wfull";"b";2021-04-21;16;91.62;94.56;90.29;0;111.57;20;3.9;12.06;63.79;37;220.82;21.8;0.8;1.23;3.1;6;0;0;0;0;0;0;30.11244;30.07008;27.7491266666667;2.75422666666667;1.72992;2.98420666666667;87.9316466666667
3;"Wfull";"b";2021-04-22;17;92.02;94.41;90.11;0;121.62;15.5;4;10.05;53.62;28.1;245.46;24.64;0;1.98;3.4;7;0;0;0;0;0;0;30.2439066666667;30.02238;27.6938066666667;2.62276;1.77762;3.03952666666667;87.9600933333333
3;"Wfull";"b";2021-04-23;18;91.82;94.55;90.13;4.44;131.93;17.6;1.5;10.31;53.17;29.6;270.99;25.53;0;1.17;3.3;8;0;0;0;0;0;0;30.1781733333333;30.0669;27.6999533333333;2.68849333333334;1.7331;3.03338;87.9450266666667
3;"Wfull";"b";2021-04-24;19;92.31;94.62;90.12;0;143.23;18.4;3.2;11.3;54.17;32.9;295.97;24.98;0;1.23;3.4;9;0;0;0;0;0;0;30.33922;30.08916;27.69688;2.52744666666667;1.71084;3.03645333333333;88.12526
3;"Wfull";"b";2021-04-25;20;92.68;94.63;90.08;0;153.9;16.6;4.8;10.67;48.3;27.2;322.05;26.08;0;1.57;3.6;10;0;0;0;0;0;0;30.4608266666667;30.09234;27.6845866666667;2.40584;1.70766;3.04874666666667;88.2377533333333
3;"Wfull";"b";2021-04-26;21;92.23;94.62;89.96;5.45;163.66;16.1;1.9;9.76;43.16;27.7;348.65;26.6;0;1.75;3.7;11;0;0;0;0;0;0;30.3129266666667;30.08916;27.6477066666667;2.55374;1.71084;3.08562666666667;88.0497933333333
3;"Wfull";"b";2021-04-27;22;92.29;94.44;89.85;0;174.48;17.6;2.7;10.82;40.61;25.4;374.62;25.97;0;1.52;3.7;12;0;0;0;0;0;0;30.3326466666667;30.03192;27.6139;2.53402;1.76808;3.11943333333333;87.9784666666667
3;"Wfull";"b";2021-04-28;23;92.99;94.38;89.71;0;186.31;21.9;1.9;11.83;58.81;29.1;396.43;21.81;6.7;1.09;3.3;13;0;0;0;0;0;0;30.5627133333333;30.01284;27.5708733333333;2.30395333333334;1.78716;3.16246;88.1464266666667
3;"Wfull";"b";2021-04-29;24;98.84;94.32;89.56;0;197.73;17.2;5.6;11.42;70.19;35.9;414.72;18.29;3.9;2.2;2.8;14;0;0;0;0;0;0;32.4854133333333;29.99376;27.5247733333333;0.381253333333333;1.80624;3.20856;90.0039466666667
3;"Wfull";"b";2021-04-30;25;101.59;94.95;89.36;0;205.35;12;0.8;7.62;68.89;51.8;426.9;12.18;0;0.89;1.8;15;1.59;0;0;0.522580000000001;0;0;33.3892466666667;30.1941;27.4633066666667;-0.522579999999998;1.6059;3.27002666666667;91.0466533333333
3;"Wfull";"b";2021-05-01;26;99.69;95.97;89.33;0;215.37;14.8;2.8;10.02;61.07;37.9;441.42;14.52;0;1.44;2.4;16;0;0;0;0;0;0;32.76478;30.51846;27.4540866666667;0.101886666666665;1.28154;3.27924666666667;90.7373266666667
3;"Wfull";"b";2021-05-02;27;98;96.28;89.23;0;224.64;13.4;3.3;9.27;55.6;37.7;461.61;20.19;0;2.7;3.1;17;0;0;0;0;0;0;32.2093333333333;30.61704;27.4233533333333;0.657333333333334;1.18296;3.30998;90.2497266666667
3;"Wfull";"b";2021-05-03;28;96.52;96.26;89.15;0;232.98;14.7;-0.2;8.34;60.97;37.2;478.65;17.04;0;1.1;2.4;18;0;0;0;0;0;0;31.7229066666667;30.61068;27.3987666666667;1.14376;1.18932;3.33456666666666;89.7323533333334
3;"Wfull";"b";2021-05-04;29;95.05;95.76;89.19;5.52;242.77;14;4.8;9.79;67.73;47.4;486.55;7.9;0.1;2.94;2;19;0;0;0;0;0;0;31.2397666666667;30.45168;27.41106;1.6269;1.34832;3.32227333333333;89.1025066666667
3;"Wfull";"b";2021-05-05;30;94.78;94.8;89.01;0;250.08;12.2;3.4;7.31;72.19;45.5;501.49;14.94;1.6;2.23;2.2;20;0;0;0;0;0;0;31.1510266666667;30.1464;27.35574;1.71564;1.6536;3.37759333333333;88.6531666666667
3;"Wfull";"b";2021-05-06;31;95.25;94.32;88.88;0;256.94;11.9;2;6.86;81.79;57;510.4;8.91;3.7;1.11;1.4;21;0;0;0;0;0;0;31.3055;29.99376;27.3157866666667;1.56116666666667;1.80624;3.41754666666667;88.6150466666667
3;"Wfull";"b";2021-05-07;32;97.29;94.06;88.72;0;265.29;13.3;3.8;8.35;65.74;39.4;531.48;21.08;0;1.96;2.8;22;0;0;0;0;0;0;31.97598;29.91108;27.2666133333333;0.890686666666664;1.88892;3.46672;89.1536733333333
3;"Wfull";"b";2021-05-08;33;97.1;94.44;88.73;0;275.58;18.3;0.4;10.29;62.8;42.1;550.32;18.84;0;1.12;2.8;23;0;0;0;0;0;0;31.9135333333333;30.03192;27.2696866666667;0.953133333333334;1.76808;3.46364666666667;89.21514
3;"Wfull";"b";2021-05-09;34;95.39;94.83;88.77;0;293.88;28.6;6.5;18.3;57.11;31.3;574.44;24.12;0;1.38;4.5;24;0;0;0;0;0;0;31.3515133333333;30.15594;27.28198;1.51515333333333;1.64406;3.45135333333334;88.7894333333333
3;"Wfull";"b";2021-05-10;35;91.58;93.83;88.67;0;310.22;20.2;13;16.34;75.5;54.4;579.9;5.46;7.2;1.21;1.6;25;0;0;0;0;0;0;30.0992933333333;29.83794;27.2512466666667;2.76737333333334;1.96206;3.48208666666666;87.18848
3;"Wfull";"b";2021-05-11;36;93.76;92.52;88.64;0;323.77;15.1;12.3;13.55;91.07;85;585.47;5.57;4;0.67;1.2;26;0;0;0;0;0;0;30.8157866666667;29.42136;27.2420266666667;2.05088;2.37864;3.49130666666666;87.4791733333333
3;"Wfull";"b";2021-05-12;37;102.7;92.89;88.58;0;337.93;19;8.9;14.16;72.26;46.9;601.78;16.31;0;1.27;2.7;27;2.7;0;0;0.887400000000001;0;0;33.7540666666667;29.53902;27.2235866666667;-0.887400000000007;2.26098;3.50974666666666;90.5166733333334
3;"Wfull";"b";2021-05-13;38;97.42;93.19;88.43;0;350.8;19.9;5.7;12.87;72;42.4;622.48;20.7;0;1.12;3.1;28;0;0;0;0;0;0;32.0187066666667;29.63442;27.1774866666667;0.84796;2.16558;3.55584666666666;88.8306133333333
3;"Wfull";"b";2021-05-14;39;90.04;91.45;88.33;0;363.85;19.3;7.1;13.05;68.93;45;642.02;19.54;0.3;1.02;3;29;0;0;0;0;0;0;29.5931466666667;29.0811;27.1467533333333;3.27352;2.7189;3.58658;85.821
3;"Wfull";"b";2021-05-15;40;81.93;89.1;88.12;0;375.75;14.9;9.2;11.9;75.43;56.3;653.5;11.48;2;1.54;2.1;30;0;0;0;0;0;0;26.92766;28.3338;27.0822133333333;5.93900666666666;3.4662;3.65112;82.3436733333333
3;"Wfull";"b";2021-05-16;41;75.97;86.39;87.87;0;387.43;18.6;6.9;11.68;80.23;47.3;670.79;17.29;6.6;1.35;2.6;31;0;0;0;0;0;0;24.9688066666667;27.47202;27.00538;7.89786;4.32798;3.72795333333333;79.4462066666667
3;"Wfull";"b";2021-05-17;42;74.39;83.88;87.53;0;399.36;16.4;8.8;11.93;80.68;62.9;684.46;13.67;4.7;1.57;2.2;32;0;0;0;0;0;0;24.4495133333333;26.67384;26.9008866666667;8.41715333333334;5.12616;3.83244666666667;78.02424
3;"Wfull";"b";2021-05-18;43;79.1;82.26;87.3;0;411.03;16.5;8.1;11.67;77.5;57.3;700.62;16.16;0.8;1.55;2.5;33;0;0;0;0;0;0;25.9975333333333;26.15868;26.8302;6.86913333333334;5.64132;3.90313333333333;78.9864133333333
3;"Wfull";"b";2021-05-19;44;75.85;80.61;87.07;0;422.78;17.6;5.6;11.75;73.71;47.3;721.62;21;1.5;1.43;3;34;0;0;0;0;0;0;24.9293666666667;25.63398;26.7595133333333;7.9373;6.16602;3.97382;77.32286
3;"Wfull";"b";2021-05-20;45;69.27;78.07;86.66;0;435.96;17.7;8.1;13.18;68.84;48.9;737.23;15.61;0;1.01;2.6;35;0;0;0;0;0;0;22.76674;24.82626;26.6335066666667;10.0999266666667;6.97374;4.09982666666667;74.2265066666667
3;"Wfull";"b";2021-05-21;46;62.56;74.92;86.28;0;449.83;18.1;8.6;13.87;62.95;41.3;756.18;18.95;2.7;2.06;3.3;36;0;0;0;0;0;0;20.5613866666667;23.82456;26.51672;12.30528;7.97544;4.21661333333333;70.9026666666667
3;"Wfull";"b";2021-05-22;47;57.51;71.18;85.67;0;462.06;16.9;8.5;12.23;69.96;49.5;773.15;16.97;1.2;2.47;2.9;37;0;0;0;0;0;0;18.90162;22.63524;26.3292466666667;13.9650466666667;9.16476;4.40408666666667;67.8661066666667
3;"Wfull";"b";2021-05-23;48;55.38;67.45;84.97;0;474.26;17.6;7.5;12.2;67.03;43.8;790.78;17.63;0;1.86;3;38;0;0;0;0;0;0;18.20156;21.4491;26.1141133333333;14.6651066666667;10.3509;4.61922;65.7647733333333
3;"Wfull";"b";2021-05-24;49;54.17;64.1;84.21;0;486.12;20.2;5;11.86;73.58;35.9;808.41;17.63;1.5;1.3;2.8;39;0;0;0;0;0;0;17.8038733333333;20.3838;25.88054;15.0627933333333;11.4162;4.85279333333333;64.0682133333333
3;"Wfull";"b";2021-05-25;50;53.42;61.52;83.32;0;496.44;14.7;8.3;10.32;77.5;55;817.42;9.01;2.2;2.26;1.9;40;0;0;0;0;0;0;17.5573733333333;19.56336;25.6070133333333;15.3092933333333;12.23664;5.12632;62.7277466666667
3;"Wfull";"b";2021-05-26;51;53.25;60.51;82.74;0;507.12;14.6;6.9;10.68;84.31;61.8;827.78;10.36;5.3;1.31;1.7;41;0;0;0;0;0;0;17.5015;19.24218;25.42876;15.3651666666667;12.55782;5.30457333333334;62.17244
3;"Wfull";"c";2021-04-16;11;96.1;98.56;96.71;0;62.16;9.5;1.4;5.88;62.2;43.6;143.54;11.72;0;1.33;1.7;1;0;0;0;0;0;0;31.5848666666667;31.34208;29.7222066666667;1.2818;0.457919999999998;1.01112666666667;92.6491533333333
3;"Wfull";"c";2021-04-17;12;95.45;97.91;96.54;0;70.24;13.2;2.6;8.08;58.52;36;160.88;17.34;0;1.32;2.4;2;0;0;0;0;0;0;31.3712333333333;31.13538;29.66996;1.49543333333333;0.664619999999999;1.06337333333333;92.1765733333333
3;"Wfull";"c";2021-04-18;13;94.74;97.68;96.47;0;78.84;12;7.5;8.6;73.06;56.7;165.21;4.33;2.2;0.81;1.1;3;0;0;0;0;0;0;31.13788;31.06224;29.6484466666667;1.72878666666666;0.737759999999998;1.08488666666667;91.8485666666667
3;"Wfull";"c";2021-04-19;14;94.53;97.36;96.35;0.7;88.87;14.7;5.8;10.03;75.82;52.7;174.93;9.72;0.4;0.63;1.6;4;0;0;0;0;0;0;31.06886;30.96048;29.6115666666667;1.79780666666667;0.83952;1.12176666666667;91.6409066666667
3;"Wfull";"c";2021-04-20;15;94.94;97.52;96.27;4.69;99.51;18.5;1.5;10.64;67.4;36.7;199.02;24.09;0;0.82;3;5;0;0;0;0;0;0;31.2036133333333;31.01136;29.58698;1.66305333333333;0.788640000000001;1.14635333333333;91.8019533333333
3;"Wfull";"c";2021-04-21;16;95.75;97.56;96.26;0;111.57;20;3.9;12.06;63.79;37;220.82;21.8;0.8;1.23;3.1;6;0;0;0;0;0;0;31.4698333333333;31.02408;29.5839066666667;1.39683333333333;0.775919999999999;1.14942666666666;92.07782
3;"Wfull";"c";2021-04-22;17;96.23;97.17;96.22;0;121.62;15.5;4;10.05;53.62;28.1;245.46;24.64;0;1.98;3.4;7;0;0;0;0;0;0;31.6275933333333;30.90006;29.5716133333333;1.23907333333333;0.899940000000001;1.16172;92.0992666666667
3;"Wfull";"c";2021-04-23;18;96.39;97.34;96.19;4.36;131.93;17.6;1.5;10.31;53.17;29.6;270.99;25.53;0;1.17;3.3;8;0;0;0;0;0;0;31.68018;30.95412;29.5623933333333;1.18648666666667;0.845879999999998;1.17094;92.1966933333333
3;"Wfull";"c";2021-04-24;19;96.54;97.42;96.17;0;143.23;18.4;3.2;11.3;54.17;32.9;295.97;24.98;0;1.23;3.4;9;0;0;0;0;0;0;31.72948;30.97956;29.5562466666667;1.13718666666666;0.820439999999998;1.17708666666667;92.2652866666667
3;"Wfull";"c";2021-04-25;20;96.59;97.34;96.09;0;153.9;16.6;4.8;10.67;48.3;27.2;322.05;26.08;0;1.57;3.6;10;0;0;0;0;0;0;31.7459133333333;30.95412;29.53166;1.12075333333333;0.845879999999998;1.20167333333333;92.2316933333333
3;"Wfull";"c";2021-04-26;21;96.17;97.33;96.04;5.3;163.66;16.1;1.9;9.76;43.16;27.7;348.65;26.6;0;1.75;3.7;11;0;0;0;0;0;0;31.6078733333333;30.95094;29.5162933333333;1.25879333333333;0.849059999999998;1.21704;92.0751066666667
3;"Wfull";"c";2021-04-27;22;95.76;97.13;95.97;0;174.48;17.6;2.7;10.82;40.61;25.4;374.62;25.97;0;1.52;3.7;12;0;0;0;0;0;0;31.47312;30.88734;29.49478;1.39354666666666;0.912660000000002;1.23855333333333;91.85524
3;"Wfull";"c";2021-04-28;23;95.93;96.95;95.83;0;186.31;21.9;1.9;11.83;58.81;29.1;396.43;21.81;6.7;1.09;3.3;13;0;0;0;0;0;0;31.5289933333333;30.8301;29.4517533333333;1.33767333333333;0.969899999999999;1.28158;91.8108466666667
