"nFK_0010";"nFK_1020";"nFK_2030";"nFK_3040";"nFK_4050";"nFK_5060";"nFK_0010_Vortag";"nFK_1020_Vortag";"nFK_2030_Vortag";"nFK_3040_Vortag";"nFK_4050_Vortag";"nFK_5060_Vortag";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input_Vortag"
106.72;103.78;102.32;99.38;99.81;98.77;104.6;102.52;101.47;99.39;99.76;99.08;8;16.13;16.13;13.4;22.4;86.49;57;95.3;3164.72;0.8;15.01;15.01;148.18;148.18;41451.65;11;121.43;121.43;20;30;50;1.2;0.342356246226416;11.8860861988318;3.5
106.72;103.78;102.32;99.38;99.81;98.77;106.72;103.78;102.32;99.38;99.81;98.77;8;16.13;16.13;13.4;22.4;86.49;57;95.3;3164.72;0.8;15.01;15.01;148.18;148.18;41451.65;11;121.43;121.43;20;30;50;1.2;0.342356246226416;11.8860861988318;6
114.28;108.08;104.97;98.77;100.06;98.26;106.72;103.78;102.32;99.38;99.81;98.77;9;17.12;17.12;12.8;21.9;80.68;58.6;96.5;3655.7;0.54;14.96;14.96;165.3;165.3;45107.35;11.3;136.39;136.39;20;30;50;1.2;0.42327348774038;12.3152191456689;6
114.28;108.08;104.97;98.77;100.06;98.26;114.28;108.08;104.97;98.77;100.06;98.26;9;17.12;17.12;12.8;21.9;80.68;58.6;96.5;3655.7;0.54;14.96;14.96;165.3;165.3;45107.35;11.3;136.39;136.39;20;30;50;1.2;0.42327348774038;12.3152191456689;0.3
107.98;105.72;104.58;102.32;100.59;97.73;114.28;108.08;104.97;98.77;100.06;98.26;10;19.06;19.06;13.4;25;75.26;52.3;95.6;5027.05;0.69;14.91;14.91;184.36;184.36;50134.4;11.3;151.3;151.3;20;30;50;1.2;0.523783951315896;12.7795970542826;0.3
107.98;105.72;104.58;102.32;100.59;97.73;107.98;105.72;104.58;102.32;100.59;97.73;10;19.06;19.06;13.4;25;75.26;52.3;95.6;5027.05;0.69;14.91;14.91;184.36;184.36;50134.4;11.3;151.3;151.3;20;30;50;1.2;0.523783951315896;12.7795970542826;0
106.81;105.03;104.15;102.37;100.57;97.89;107.98;105.72;104.58;102.32;100.59;97.73;11;18.21;18.21;13.6;23.1;79.35;55;95.9;4538.88;1.27;14.86;14.86;202.57;202.57;54673.28;15.8;166.16;166.16;20;30;50;1.2;0.644438437938141;13.2607580453608;0
106.81;105.03;104.15;102.37;100.57;97.89;106.81;105.03;104.15;102.37;100.57;97.89;11;18.21;18.21;13.6;23.1;79.35;55;95.9;4538.88;1.27;14.86;14.86;202.57;202.57;54673.28;15.8;166.16;166.16;20;30;50;1.2;0.644438437938141;13.2607580453608;4.5
105.1;104.12;103.62;102.64;100.53;97.93;106.81;105.03;104.15;102.37;100.57;97.89;12;17.25;17.25;12.8;23;83.08;58.8;94;2962.98;0.67;14.81;14.81;219.82;219.82;57636.25;17.1;180.97;180.97;20;30;50;1.2;0.784608495029618;13.7360886878111;4.5
105.1;104.12;103.62;102.64;100.53;97.93;105.1;104.12;103.62;102.64;100.53;97.93;12;17.25;17.25;12.8;23;83.08;58.8;94;2962.98;0.67;14.81;14.81;219.82;219.82;57636.25;17.1;180.97;180.97;20;30;50;1.2;0.784608495029618;13.7360886878111;1.3
103.26;102.8;102.58;102.12;100.22;98.08;105.1;104.12;103.62;102.64;100.53;97.93;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;0.942057951414447;14.1787781890991;1.3
103.26;102.8;102.58;102.12;100.22;98.08;103.26;102.8;102.58;102.12;100.22;98.08;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;0.942057951414447;14.1787781890991;1.8
101;101.48;101.71;102.19;100.14;98.32;103.26;102.8;102.58;102.12;100.22;98.08;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.05429760850014;14.4731800330446;1.8
101;101.48;101.71;102.19;100.14;98.32;101;101.48;101.71;102.19;100.14;98.32;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.06626470023193;14.4828139285608;0.4
97.93;99.51;100.3;101.88;99.74;98.4;101;101.48;101.71;102.19;100.14;98.32;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.24731000633264;14.903194663238;0.4
97.93;99.51;100.3;101.88;99.74;98.4;97.93;99.51;100.3;101.88;99.74;98.4;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.26155943141736;14.9098071438946;0
92.64;96.2;97.99;101.55;99.26;98.76;97.93;99.51;100.3;101.88;99.74;98.4;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.50096424181598;15.4331377675851;0
92.64;96.2;97.99;101.55;99.26;98.76;92.64;96.2;97.99;101.55;99.26;98.76;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.50910563601756;15.4291645245763;0
83.48;90.76;94.4;101.68;98.74;99.44;92.64;96.2;97.99;101.55;99.26;98.76;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;1.79620732618217;16.030291273838;0
83.48;90.76;94.4;101.68;98.74;99.44;83.48;90.76;94.4;101.68;98.74;99.44;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;1.79118161915918;16.0126657865801;0
70.81;83.35;89.62;102.16;97.82;99.74;83.48;90.76;94.4;101.68;98.74;99.44;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.11533108819504;16.6648522182253;0
70.81;83.35;89.62;102.16;97.82;99.74;70.81;83.35;89.62;102.16;97.82;99.74;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.09144740325253;16.6344125410096;0
58;75.76;84.64;102.4;96.93;100.33;70.81;83.35;89.62;102.16;97.82;99.74;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.44446526555359;17.3107872348496;0
58;75.76;84.64;102.4;96.93;100.33;58;75.76;84.64;102.4;96.93;100.33;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.39520772008247;17.2707687269623;8.84
50.8;70.68;80.62;100.5;95.85;101.15;58;75.76;84.64;102.4;96.93;100.33;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.76928120105554;17.943906556051;8.84
50.8;70.68;80.62;100.5;95.85;101.15;50.8;70.68;80.62;100.5;95.85;101.15;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.6896502422406;17.9002931935085;0
47.23;67.53;77.67;97.97;94.81;101.79;50.8;70.68;80.62;100.5;95.85;101.15;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;3.07448383617085;18.5414689809454;0
47.23;67.53;77.67;97.97;94.81;101.79;47.23;67.53;77.67;97.97;94.81;101.79;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;2.96401804289926;18.5036235726583;2.1
45.47;65.43;75.42;95.38;93.75;102.09;47.23;67.53;77.67;97.97;94.81;101.79;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.3474409628422;19.0835953941371;2.1
45.47;65.43;75.42;95.38;93.75;102.09;45.47;65.43;75.42;95.38;93.75;102.09;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.20973930715249;19.0634554324397;7.52
45.08;63.86;73.24;92.02;92.47;102.31;45.47;65.43;75.42;95.38;93.75;102.09;23;17.89;17.89;14.1;21.6;76.52;58.8;93.2;2957.48;1.18;14.21;14.21;432.01;432.01;109386.25;24.5;340.29;340.29;20;30;50;1.2;3.57796372873288;19.5514539226453;7.52
45.08;63.86;73.24;92.02;92.47;102.31;45.08;63.86;73.24;92.02;92.47;102.31;23;17.89;17.89;14.1;21.6;76.52;58.8;93.2;2957.48;1.18;14.21;14.21;432.01;432.01;109386.25;24.5;340.29;340.29;20;30;50;1.2;3.42072522223184;19.565016359605;0
45.54;62.56;71.08;88.1;91.11;102.63;45.08;63.86;73.24;92.02;92.47;102.31;24;19.1;19.1;16.3;23.3;77.63;62.9;91.2;3355.75;1.1;14.15;14.15;451.11;451.11;112742;24.6;354.44;354.44;20;30;50;1.2;3.75702386285672;19.9183088743067;0
45.54;62.56;71.08;88.1;91.11;102.63;45.54;62.56;71.08;88.1;91.11;102.63;24;19.1;19.1;16.3;23.3;77.63;62.9;91.2;3355.75;1.1;14.15;14.15;451.11;451.11;112742;24.6;354.44;354.44;20;30;50;1.2;3.59476035880421;19.9989410145646;0.1
45.79;61.21;68.93;84.35;89.87;103.11;45.54;62.56;71.08;88.1;91.11;102.63;25;19.19;19.19;12.9;26.1;73.51;48.3;95.5;4794.7;0.83;14.09;14.09;470.3;470.3;117536.7;24.6;368.53;368.53;20;30;50;1.2;3.88120865455081;20.1848235989739;0.1
45.79;61.21;68.93;84.35;89.87;103.11;45.79;61.21;68.93;84.35;89.87;103.11;25;19.19;19.19;12.9;26.1;73.51;48.3;95.5;4794.7;0.83;14.09;14.09;470.3;470.3;117536.7;24.6;368.53;368.53;20;30;50;1.2;3.72724512785127;20.3491814908558;0
46.34;59.56;66.17;79.39;88.41;104.05;45.79;61.21;68.93;84.35;89.87;103.11;26;20.73;20.73;13.4;28.7;71.26;43.9;94.3;5763.15;0.61;14.04;14.04;491.03;491.03;123299.85;26.4;382.57;382.57;20;30;50;1.2;3.94888267712305;20.352156083851;0
46.34;59.56;66.17;79.39;88.41;104.05;46.34;59.56;66.17;79.39;88.41;104.05;26;20.73;20.73;13.4;28.7;71.26;43.9;94.3;5763.15;0.61;14.04;14.04;491.03;491.03;123299.85;26.4;382.57;382.57;20;30;50;1.2;3.81547646842978;20.6020214381046;1.8
47.21;57.77;63.05;73.61;86.54;104.76;46.34;59.56;66.17;79.39;88.41;104.05;27;18.75;18.75;13.8;24.1;82.64;47.2;95.2;3656.98;0.95;13.98;13.98;509.78;509.78;126956.82;37;396.55;396.55;20;30;50;1.2;3.96059814977074;20.4237430929902;1.8
47.21;57.77;63.05;73.61;86.54;104.76;47.21;57.77;63.05;73.61;86.54;104.76;27;18.75;18.75;13.8;24.1;82.64;47.2;95.2;3656.98;0.95;13.98;13.98;509.78;509.78;126956.82;37;396.55;396.55;20;30;50;1.2;3.85884447450181;20.7370588795181;10.6
48.07;56.35;60.49;68.77;84.92;105.22;47.21;57.77;63.05;73.61;86.54;104.76;28;17.95;17.95;13.1;23.6;80.73;58.8;96.6;3631.93;0.88;13.92;13.92;527.72;527.72;130588.75;37.5;410.47;410.47;20;30;50;1.2;3.91668827912284;20.4003466264128;10.6
48.07;56.35;60.49;68.77;84.92;105.22;48.07;56.35;60.49;68.77;84.92;105.22;28;17.95;17.95;13.1;23.6;80.73;58.8;96.6;3631.93;0.88;13.92;13.92;527.72;527.72;130588.75;37.5;410.47;410.47;20;30;50;1.2;3.8569702520594;20.7497703246836;0.5
49.19;54.91;57.78;63.5;83.18;105.72;48.07;56.35;60.49;68.77;84.92;105.22;29;16.67;16.67;9.9;21.3;69.57;54;91.2;5031.18;1.26;13.86;13.86;544.39;544.39;135619.92;37.5;424.33;424.33;20;30;50;1.2;3.94428873283579;20.5669344674933;0.5
49.19;54.91;57.78;63.5;83.18;105.72;49.19;54.91;57.78;63.5;83.18;105.72;29;16.67;16.67;9.9;21.3;69.57;54;91.2;5031.18;1.26;13.86;13.86;544.39;544.39;135619.92;37.5;424.33;424.33;20;30;50;1.2;3.91300725606219;20.9070507791527;4.86
50.1;54.02;55.99;59.91;81.86;105.78;49.19;54.91;57.78;63.5;83.18;105.72;30;17.52;17.52;10.3;24.7;68.46;39.6;94.1;6499.32;0.87;13.8;13.8;561.91;561.91;142119.25;37.5;438.13;438.13;20;30;50;1.2;3.96979720867368;20.7609280082662;4.86
50.1;54.02;55.99;59.91;81.86;105.78;50.1;54.02;55.99;59.91;81.86;105.78;30;17.52;17.52;10.3;24.7;68.46;39.6;94.1;6499.32;0.87;13.8;13.8;561.91;561.91;142119.25;37.5;438.13;438.13;20;30;50;1.2;3.96279717832695;21.0646775396978;0
51.02;53.12;54.16;56.26;80.53;105.85;50.1;54.02;55.99;59.91;81.86;105.78;31;17.17;17.17;13.7;20.8;70.2;57.2;91.5;4545.52;1.72;13.74;13.74;579.08;579.08;146664.78;37.7;451.87;451.87;20;30;50;1.2;3.99594431774108;20.9923308230985;0
51.02;53.12;54.16;56.26;80.53;105.85;51.02;53.12;54.16;56.26;80.53;105.85;31;17.17;17.17;13.7;20.8;70.2;57.2;91.5;4545.52;1.72;13.74;13.74;579.08;579.08;146664.78;37.7;451.87;451.87;20;30;50;1.2;4.00571310534865;21.2310973135323;0.2
51.25;52.61;53.3;54.66;79.46;104.94;51.02;53.12;54.16;56.26;80.53;105.85;32;15.05;15.05;10.8;19.6;79.7;60.4;90.7;2603.43;1.32;13.69;13.69;594.14;594.14;149268.2;39.3;465.56;465.56;20;30;50;1.2;4.0260217566747;21.2712994848289;0.2
51.25;52.61;53.3;54.66;79.46;104.94;51.25;52.61;53.3;54.66;79.46;104.94;32;15.05;15.05;10.8;19.6;79.7;60.4;90.7;2603.43;1.32;13.69;13.69;594.14;594.14;149268.2;39.3;465.56;465.56;20;30;50;1.2;4.04154142940016;21.4145092496247;1.6
51.3;52.44;53.01;54.15;78.7;103.82;51.25;52.61;53.3;54.66;79.46;104.94;33;15.74;15.74;12.2;19.6;81.6;64.3;93.6;2528.43;0.68;13.63;13.63;609.87;609.87;151796.62;40;479.19;479.19;20;30;50;1.2;4.06004333911187;21.5727080752581;1.6
51.3;52.44;53.01;54.15;78.7;103.82;51.3;52.44;53.01;54.15;78.7;103.82;33;15.74;15.74;12.2;19.6;81.6;64.3;93.6;2528.43;0.68;13.63;13.63;609.87;609.87;151796.62;40;479.19;479.19;20;30;50;1.2;4.07097550237847;21.6107773392291;0.7
51.37;52.37;52.86;53.86;78.13;102.91;51.3;52.44;53.01;54.15;78.7;103.82;34;15.7;15.7;14.6;17;85.72;79.3;92;1258.33;1.46;13.57;13.57;625.58;625.58;153054.95;40.7;492.76;492.76;20;30;50;1.2;4.09443536032595;21.8718751581752;0.7
51.37;52.37;52.86;53.86;78.13;102.91;51.37;52.37;52.86;53.86;78.13;102.91;34;15.7;15.7;14.6;17;85.72;79.3;92;1258.33;1.46;13.57;13.57;625.58;625.58;153054.95;40.7;492.76;492.76;20;30;50;1.2;4.09509294349693;21.8162290506174;0.7
99.54;100.22;100.55;101.23;99.52;98.14;99.54;100.22;100.55;101.23;99.52;98.14;4;19.87;19.87;10.7;27.1;65.76;43.7;93.8;7006;1.09;15.2;15.2;77.38;77.38;21645.42;1.5;61.09;61.09;20;30;50;1.2;0.172532643977304;10.63063691916;4.95
100.79;100.21;99.92;99.34;98.35;97.07;99.54;100.22;100.55;101.23;99.52;98.14;5;18.8;18.8;11.9;24.3;63.95;43.6;89.8;5908.35;1.48;15.16;15.16;96.18;96.18;27553.78;1.5;76.25;76.25;20;30;50;1.2;0.193128770512989;10.831075503403;4.95
100.79;100.21;99.92;99.34;98.35;97.07;100.79;100.21;99.92;99.34;98.35;97.07;5;18.8;18.8;11.9;24.3;63.95;43.6;89.8;5908.35;1.48;15.16;15.16;96.18;96.18;27553.78;1.5;76.25;76.25;20;30;50;1.2;0.193128770512989;10.831075503403;0
98.33;99.05;99.42;100.14;98.33;96.87;100.79;100.21;99.92;99.34;98.35;97.07;6;18.92;18.92;13.9;24.5;65.77;44.1;88.5;5844.8;1.19;15.11;15.11;115.1;115.1;33398.57;1.5;91.36;91.36;20;30;50;1.2;0.227762342883267;11.117448325434;0
98.33;99.05;99.42;100.14;98.33;96.87;98.33;99.05;99.42;100.14;98.33;96.87;6;18.92;18.92;13.9;24.5;65.77;44.1;88.5;5844.8;1.19;15.11;15.11;115.1;115.1;33398.57;1.5;91.36;91.36;20;30;50;1.2;0.227762342883267;11.117448325434;4.99
100.73;100.11;99.81;99.19;98.08;96.66;98.33;99.05;99.42;100.14;98.33;96.87;7;16.94;16.94;12;23.8;78.47;47.6;94.1;4888.35;0.78;15.06;15.06;132.05;132.05;38286.93;5;106.42;106.42;20;30;50;1.2;0.277236966362842;11.4742777642459;4.99
100.73;100.11;99.81;99.19;98.08;96.66;100.73;100.11;99.81;99.19;98.08;96.66;7;16.94;16.94;12;23.8;78.47;47.6;94.1;4888.35;0.78;15.06;15.06;132.05;132.05;38286.93;5;106.42;106.42;20;30;50;1.2;0.277236966362842;11.4742777642459;3.5
102.99;101.37;100.57;98.95;98.05;96.33;100.73;100.11;99.81;99.19;98.08;96.66;8;16.13;16.13;13.4;22.4;86.49;57;95.3;3164.72;0.8;15.01;15.01;148.18;148.18;41451.65;11;121.43;121.43;20;30;50;1.2;0.342356246226416;11.8860861988318;3.5
102.99;101.37;100.57;98.95;98.05;96.33;102.99;101.37;100.57;98.95;98.05;96.33;8;16.13;16.13;13.4;22.4;86.49;57;95.3;3164.72;0.8;15.01;15.01;148.18;148.18;41451.65;11;121.43;121.43;20;30;50;1.2;0.342356246226416;11.8860861988318;6
111.4;105.88;103.12;97.6;98.03;95.71;102.99;101.37;100.57;98.95;98.05;96.33;9;17.12;17.12;12.8;21.9;80.68;58.6;96.5;3655.7;0.54;14.96;14.96;165.3;165.3;45107.35;11.3;136.39;136.39;20;30;50;1.2;0.42327348774038;12.3152191456689;6
111.4;105.88;103.12;97.6;98.03;95.71;111.4;105.88;103.12;97.6;98.03;95.71;9;17.12;17.12;12.8;21.9;80.68;58.6;96.5;3655.7;0.54;14.96;14.96;165.3;165.3;45107.35;11.3;136.39;136.39;20;30;50;1.2;0.42327348774038;12.3152191456689;0.3
105.26;103.76;103.02;101.52;98.6;94.92;111.4;105.88;103.12;97.6;98.03;95.71;10;19.06;19.06;13.4;25;75.26;52.3;95.6;5027.05;0.69;14.91;14.91;184.36;184.36;50134.4;11.3;151.3;151.3;20;30;50;1.2;0.523783951315896;12.7795970542826;0.3
105.26;103.76;103.02;101.52;98.6;94.92;105.26;103.76;103.02;101.52;98.6;94.92;10;19.06;19.06;13.4;25;75.26;52.3;95.6;5027.05;0.69;14.91;14.91;184.36;184.36;50134.4;11.3;151.3;151.3;20;30;50;1.2;0.523783951315896;12.7795970542826;0
104.07;103.03;102.51;101.47;98.41;94.83;105.26;103.76;103.02;101.52;98.6;94.92;11;18.21;18.21;13.6;23.1;79.35;55;95.9;4538.88;1.27;14.86;14.86;202.57;202.57;54673.28;15.8;166.16;166.16;20;30;50;1.2;0.644438437938141;13.2607580453608;0
104.07;103.03;102.51;101.47;98.41;94.83;104.07;103.03;102.51;101.47;98.41;94.83;11;18.21;18.21;13.6;23.1;79.35;55;95.9;4538.88;1.27;14.86;14.86;202.57;202.57;54673.28;15.8;166.16;166.16;20;30;50;1.2;0.644438437938141;13.2607580453608;4.5
101.56;101.44;101.39;101.27;98.11;94.89;104.07;103.03;102.51;101.47;98.41;94.83;12;17.25;17.25;12.8;23;83.08;58.8;94;2962.98;0.67;14.81;14.81;219.82;219.82;57636.25;17.1;180.97;180.97;20;30;50;1.2;0.784608495029618;13.7360886878111;4.5
101.56;101.44;101.39;101.27;98.11;94.89;101.56;101.44;101.39;101.27;98.11;94.89;12;17.25;17.25;12.8;23;83.08;58.8;94;2962.98;0.67;14.81;14.81;219.82;219.82;57636.25;17.1;180.97;180.97;20;30;50;1.2;0.784608495029618;13.7360886878111;1.3
98.35;99.63;100.26;101.54;97.83;94.77;101.56;101.44;101.39;101.27;98.11;94.89;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;0.942057951414447;14.1787781890991;1.3
98.35;99.63;100.26;101.54;97.83;94.77;98.35;99.63;100.26;101.54;97.83;94.77;13;16.35;16.35;11.2;19.9;79.47;57.9;94.6;3804.38;1.08;14.75;14.75;236.17;236.17;61440.62;18.9;195.72;195.72;20;30;50;1.2;0.942057951414447;14.1787781890991;1.8
96.43;98.35;99.3;101.22;97.61;94.95;98.35;99.63;100.26;101.54;97.83;94.77;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.07137508642577;14.4948564414515;1.8
96.43;98.35;99.3;101.22;97.61;94.95;96.43;98.35;99.3;101.22;97.61;94.95;14;16.68;16.68;10.3;23.6;74.42;48.2;95.1;4416.58;0.83;14.7;14.7;252.84;252.84;65857.2;19.3;210.42;210.42;20;30;50;1.2;1.05784841063917;14.4448953765246;0.4
93.18;96.4;98.02;101.24;97.3;94.96;96.43;98.35;99.3;101.22;97.61;94.95;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.26681193562656;14.9212466428247;0.4
93.18;96.4;98.02;101.24;97.3;94.96;93.18;96.4;98.02;101.24;97.3;94.96;15;18.44;18.44;11.4;25.2;74.1;51.7;92.4;4762.65;0.87;14.65;14.65;271.29;271.29;70619.85;19.3;225.07;225.07;20;30;50;1.2;1.25261053548976;14.8683014123712;0
87.35;92.99;95.81;101.45;96.88;95.14;93.18;96.4;98.02;101.24;97.3;94.96;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.51077851196159;15.4310744774724;0
87.35;92.99;95.81;101.45;96.88;95.14;87.35;92.99;95.81;101.45;96.88;95.14;16;20.43;20.43;12.9;28.2;72.53;45.8;95.9;5779.25;0.58;14.59;14.59;291.71;291.71;76399.1;19.3;239.66;239.66;20;30;50;1.2;1.50570371502904;15.4112644839683;0
78.85;88.15;92.79;102.09;96.45;95.45;87.35;92.99;95.81;101.45;96.88;95.14;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;1.78670866642765;15.9995040280127;0
78.85;88.15;92.79;102.09;96.45;95.45;78.85;88.15;92.79;102.09;96.45;95.45;17;21.6;21.6;13.2;29.4;71.7;46.7;96;5483;0.54;14.54;14.54;313.32;313.32;81882.1;19.3;254.2;254.2;20;30;50;1.2;1.79771370478396;16.0387761358086;0
69.65;82.61;89.08;102.04;95.75;95.93;78.85;88.15;92.79;102.09;96.45;95.45;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.07932699127736;16.6036866440594;0
69.65;82.61;89.08;102.04;95.75;95.93;69.65;82.61;89.08;102.04;95.75;95.93;18;23.11;23.11;16.5;30.8;71.74;45.8;93.2;5208.55;0.92;14.49;14.49;336.42;336.42;87090.65;19.3;268.69;268.69;20;30;50;1.2;2.11071952994936;16.7185001381787;0
60.23;76.91;85.26;101.94;95.01;96.41;69.65;82.61;89.08;102.04;95.75;95.93;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.37491181211009;17.2227013750869;0
60.23;76.91;85.26;101.94;95.01;96.41;60.23;76.91;85.26;101.94;95.01;96.41;19;22.76;22.76;14.5;31.2;67.23;41.4;95.6;6538.45;0.79;14.43;14.43;359.19;359.19;93629.1;19.3;283.12;283.12;20;30;50;1.2;2.42855647747892;17.4207129200242;9.43
55.2;73.22;82.23;100.25;94.03;96.83;60.23;76.91;85.26;101.94;95.01;96.41;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.66153341930411;17.8374875524087;9.43
55.2;73.22;82.23;100.25;94.03;96.83;55.2;73.22;82.23;100.25;94.03;96.83;20;22.2;22.2;13.5;30.8;63.8;37.6;93;6183.12;0.68;14.38;14.38;381.39;381.39;99812.23;19.3;297.5;297.5;20;30;50;1.2;2.73705432751731;18.1182361509282;0
51.33;70.09;79.46;98.22;93.02;97.2;55.2;73.22;82.23;100.25;94.03;96.83;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;2.92922652779068;18.4307286621443;0
51.33;70.09;79.46;98.22;93.02;97.2;51.33;70.09;79.46;98.22;93.02;97.2;21;17.97;17.97;12;22.9;71.77;54.5;87.7;3201.52;1.9;14.32;14.32;399.35;399.35;103013.75;21.4;311.82;311.82;20;30;50;1.2;3.02420981317424;18.7863206140785;2.1
48.21;67.57;77.26;96.62;92.22;97.5;51.33;70.09;79.46;98.22;93.02;97.2;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.17011998839485;18.9868314982974;2.1
48.21;67.57;77.26;96.62;92.22;97.5;48.21;67.57;77.26;96.62;92.22;97.5;22;14.76;14.76;10.5;20.2;76.26;48.6;93.5;3415.02;1.15;14.26;14.26;414.12;414.12;106428.77;24.5;326.08;326.08;20;30;50;1.2;3.28031633186533;19.4026253593454;7.77
