"id_all";"T0020_nFK";"T2040_nFK";"T4060_nFK";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"nn";"nx"
72;73.52;91.67;96.87;48;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.79432692307692;19.4303846153846;27;NA
72;65.15;86.31;96.34;49;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.85288461538462;19.9069230769231;27;NA
72;62.59;83.26;95.84;50;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.91144230769231;20.3834615384615;27;NA
72;133.14;108.18;95.74;51;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;3.97;20.86;27;NA
73;94.58;91.4;93.01;38;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;2.95;17.09625;27;NA
73;84.78;89.82;92.83;39;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.06307692307692;17.3001923076923;27;NA
73;76.41;88.19;92.59;40;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.17615384615385;17.5041346153846;27;NA
73;71.28;86.35;92.35;41;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.28923076923077;17.7080769230769;27;NA
73;75.18;85.55;92.05;42;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.40230769230769;17.9120192307692;27;NA
73;85.66;84.42;91.72;43;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.49564102564103;18.1720512820513;27;NA
73;80.76;82.82;91.42;44;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.57910256410256;18.4601282051282;27;NA
73;70.73;81.02;90.99;45;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.6625641025641;18.7482051282051;27;NA
73;61.75;76.66;90.63;46;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.74602564102564;19.0362820512821;27;NA
73;56.87;73.85;90.02;47;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.79423076923077;19.4730769230769;27;NA
73;54.35;69.19;89.34;48;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.84067307692308;19.9173076923077;27;NA
73;53.13;65.22;88.52;49;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.88711538461538;20.3615384615385;27;NA
73;52.46;64.39;87.52;50;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.93355769230769;20.8057692307692;27;NA
73;52.31;65.13;86.8;51;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;3.98;21.25;27;NA
74;86.88;92.31;94.54;38;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;2.97375;17.0775;27;NA
74;79.27;90.95;94.34;39;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.09288461538462;17.2996153846154;27;NA
74;72.6;89.16;94.07;40;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.21201923076923;17.5217307692308;27;NA
74;68.15;87.13;93.77;41;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.33115384615385;17.7438461538462;27;NA
74;68.21;85.22;93.41;42;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.45028846153846;17.9659615384615;27;NA
74;71.99;83.89;93.09;43;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.52230769230769;18.1387179487179;27;NA
74;70.59;82.38;92.75;44;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.57076923076923;18.2867948717949;27;NA
74;65.97;80.25;92.36;45;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.61923076923077;18.4348717948718;27;NA
74;60.46;77.41;91.92;46;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.66769230769231;18.5829487179487;27;NA
74;56.62;73.66;91.22;47;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.72961538461538;19.0976923076923;27;NA
74;54.51;69.57;90.4;48;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.79221153846154;19.6307692307692;27;NA
74;53.35;65.29;89.4;49;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.85480769230769;20.1638461538462;27;NA
74;52.68;62.59;88.31;50;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.91740384615385;20.6969230769231;27;NA
74;52.53;62.18;87.52;51;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;3.98;21.23;27;NA
75;89.01;88.49;89.25;38;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;3.1475;17.65625;27;NA
75;80.8;86.97;89.13;39;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.22423076923077;17.7632692307692;27;NA
75;73.71;84.79;88.92;40;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.30096153846154;17.8702884615385;27;NA
75;68.88;82.39;88.7;41;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.37769230769231;17.9773076923077;27;NA
75;67.59;80.35;88.36;42;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.45442307692308;18.0843269230769;27;NA
75;69.5;79.01;88.15;43;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.51769230769231;18.2348717948718;27;NA
75;67.92;77.39;87.82;44;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.57423076923077;18.4071794871795;27;NA
75;63.97;75.29;87.47;45;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.63076923076923;18.5794871794872;27;NA
75;59.7;72.56;87.13;46;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.68730769230769;18.7517948717949;27;NA
75;56.39;69.24;86.64;47;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.76115384615385;19.3023076923077;27;NA
75;54.55;65.82;86.09;48;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.83586538461538;19.8717307692308;27;NA
75;53.58;62.85;85.47;49;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.91057692307692;20.4411538461538;27;NA
75;52.97;60.78;84.85;50;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.98528846153846;21.0105769230769;27;NA
75;52.81;59.99;84.37;51;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;4.06;21.58;27;NA
76;90.91;92.69;95.34;38;12.87;12.87;5.7;19.9;72;42.4;95.6;5750.65;1.12;15.19;15.19;350.79;243.16;172908.83;40.6;539.1;303.63;20;30;50;1.2;3.11375;17.41125;27;NA
76;81.65;90.17;95.34;39;13.05;13.05;7.1;19.3;68.93;45;88.4;5428.4;1.02;15.24;15.24;363.84;256.21;178337.22;40.9;554.34;318.87;20;30;50;1.2;3.20057692307692;17.5909615384615;27;NA
76;74.58;87.12;95.2;40;11.9;11.9;9.2;14.9;75.43;56.3;90.8;3189.2;1.54;15.28;15.28;375.74;268.1;181526.42;42.9;569.62;334.15;20;30;50;1.2;3.28740384615385;17.7706730769231;27;NA
76;70.32;84.21;94.9;41;11.68;11.68;6.9;18.6;80.23;47.3;95.7;4802.18;1.35;15.33;15.33;387.43;279.79;186328.6;49.5;584.95;349.48;20;30;50;1.2;3.37423076923077;17.9503846153846;27;NA
76;70.9;81.88;94.56;42;11.93;11.93;8.8;16.4;80.68;62.9;95.5;3797.85;1.57;15.37;15.37;399.36;291.72;190126.45;54.2;600.32;364.85;20;30;50;1.2;3.46105769230769;18.1300961538462;27;NA
76;75.92;80.89;94.41;43;11.67;11.67;8.1;16.5;77.5;57.3;92.7;4489.98;1.55;15.42;15.42;411.03;303.39;194616.42;55;615.74;380.27;20;30;50;1.2;3.53666666666667;18.3676923076923;27;NA
76;73.44;79.65;94.34;44;11.75;11.75;5.6;17.6;73.71;47.3;95.5;5832.42;1.43;15.46;15.46;422.78;315.14;200448.85;56.5;631.2;395.73;20;30;50;1.2;3.60666666666667;18.6342307692308;27;NA
76;67.67;77.4;94.05;45;13.18;13.18;8.1;17.7;68.84;48.9;93.1;4335.35;1.01;15.5;15.5;435.96;328.32;204784.2;56.5;646.7;411.23;20;30;50;1.2;3.67666666666667;18.9007692307692;27;NA
76;61.68;74.64;93.85;46;13.87;13.87;8.6;18.1;62.95;41.3;89.2;5263.5;2.06;15.54;15.54;449.83;342.2;210047.7;59.2;662.24;426.77;20;30;50;1.2;3.74666666666667;19.1673076923077;27;NA
76;57.66;71.44;93.41;47;12.23;12.23;8.5;16.9;69.96;49.5;92.3;4715.12;2.47;15.59;15.59;462.06;354.42;214762.83;60.4;677.83;442.36;20;30;50;1.2;3.80192307692308;19.6146153846154;27;NA
76;55.22;68.26;92.98;48;12.2;12.2;7.5;17.6;67.03;43.8;87.9;4898.05;1.86;15.62;15.62;474.26;366.62;219660.88;60.4;693.45;457.98;20;30;50;1.2;3.85644230769231;20.0709615384615;27;NA
76;53.79;65.08;92.73;49;11.86;11.86;5;20.2;73.58;35.9;92.2;4898.45;1.3;15.66;15.66;486.12;378.48;224559.33;61.9;709.11;473.64;20;30;50;1.2;3.91096153846154;20.5273076923077;27;NA
76;52.94;62.67;92.35;50;10.32;10.32;8.3;14.7;77.5;55;88.4;2502.93;2.26;15.7;15.7;496.43;388.8;227062.25;64.1;724.81;489.34;20;30;50;1.2;3.96548076923077;20.9836538461538;27;NA
76;52.71;61.85;92.1;51;10.68;10.68;6.9;14.6;84.31;61.8;93.2;2876.4;1.31;15.74;15.74;507.11;399.47;229938.65;69.4;740.55;505.08;20;30;50;1.2;4.02;21.44;27;NA
77;119.13;119.74;108.23;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.32894736842105;18.3057894736842;20;NA
77;115.16;113.36;111.83;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.44381578947368;18.4047368421053;20;NA
77;106.36;109.41;111.19;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.49078947368421;18.7268421052632;20;NA
77;95.73;105.22;109.13;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.53776315789474;19.0489473684211;20;NA
77;80.84;101.13;106.85;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.58473684210526;19.3710526315789;20;NA
77;67.74;97.1;104.73;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.63171052631579;19.6931578947368;20;NA
77;60.26;92.61;102.78;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.67684210526316;20.0889473684211;20;NA
77;55.67;86.47;101.19;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.72157894736842;20.5005263157895;20;NA
77;73.68;84.92;99.51;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.76631578947368;20.9121052631579;20;NA
77;105.49;85.98;98.08;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.81631578947368;21.2752631578947;20;NA
77;105.05;84.66;96.69;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.87223684210526;21.5839473684211;20;NA
77;102.79;80.72;95.09;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.92815789473684;21.8926315789474;20;NA
77;92.72;76.28;93.66;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;3.98407894736842;22.2013157894737;20;NA
77;88.5;74.06;92.87;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.04;22.51;20;NA
78;114.92;118.93;101.15;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.43210526315789;18.9063157894737;20;NA
78;111.44;114.83;102.39;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.55131578947368;19.0293421052632;20;NA
78;104.52;111.26;102.34;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.55578947368421;19.1971052631579;20;NA
78;96.61;106.73;101.68;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.56026315789474;19.3648684210526;20;NA
78;85.4;102.7;100.67;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.56473684210526;19.5326315789474;20;NA
78;72.91;99.67;99.8;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.56921052631579;19.7003947368421;20;NA
78;63.76;97.08;99.01;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.6240350877193;19.9977192982456;20;NA
78;57.1;94.22;98;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.68964912280702;20.3228070175439;20;NA
78;86.3;91.29;97.01;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.75526315789474;20.6478947368421;20;NA
78;100.33;89.21;96.23;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.81105263157895;20.9652631578947;20;NA
78;100.45;87.72;95.41;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.85578947368421;21.2739473684211;20;NA
78;96.96;85.72;94.29;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.90052631578947;21.5826315789474;20;NA
78;86.18;83.31;93.57;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;3.94526315789474;21.8913157894737;20;NA
78;80.85;81.86;92.86;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;3.99;22.2;20;NA
79;123.96;130.71;105.46;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.3878947368421;18.7094736842105;20;NA
79;118.04;121.07;107.31;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.52052631578947;18.8389473684211;20;NA
79;109.89;115.54;107.33;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.55631578947368;19.1073684210526;20;NA
79;100.11;109.79;106.14;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.5921052631579;19.3757894736842;20;NA
79;88.45;103.93;104.61;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.6278947368421;19.6442105263158;20;NA
79;75.49;98.03;103.34;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.66368421052632;19.9126315789474;20;NA
79;64.69;91.37;102.14;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.71421052631579;20.2940350877193;20;NA
79;57.77;83.68;100.87;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.7678947368421;20.699649122807;20;NA
79;94.59;104.83;99.86;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.82157894736842;21.1052631578947;20;NA
79;107.49;102.78;99.29;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.87421052631579;21.4568421052632;20;NA
79;104.41;94.97;98.24;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.92565789473684;21.7476315789474;20;NA
79;99.62;87.19;96.65;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.9771052631579;22.0384210526316;20;NA
79;85.8;81.3;95.22;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;4.02855263157895;22.3292105263158;20;NA
79;82.17;79.58;94.23;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4.08;22.62;20;NA
80;118.75;123.26;114.68;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.05736842105263;17.9536842105263;20;NA
80;114.12;116.77;117.12;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.08973684210526;17.8830263157895;20;NA
80;104.63;112.71;116.43;34;20.43;20.43;15.7;25.9;78.54;63.7;91.8;5530.25;1.74;15.74;15.74;688.25;682.73;171114.7;104.5;547.13;547.13;20;30;50;1.2;3.15684210526316;18.3013157894737;20;NA
80;89.93;108.32;113.7;35;22.52;22.52;15.1;29;66;47.5;90.9;7853.45;1.7;15.71;15.71;710.77;705.25;178968.15;104.5;562.84;562.84;20;30;50;1.2;3.22394736842105;18.7196052631579;20;NA
80;70.39;103.31;111.59;36;21.23;21.23;15.8;26.3;66.47;49.1;87.7;6665.98;1.63;15.67;15.67;732;726.48;185634.12;104.5;578.51;578.51;20;30;50;1.2;3.29105263157895;19.1378947368421;20;NA
80;59.61;98.94;109.76;37;19.24;19.24;11.7;26.2;67.56;44.4;93.8;7032.27;0.93;15.63;15.63;751.25;745.73;192666.4;104.5;594.14;594.14;20;30;50;1.2;3.35815789473684;19.5561842105263;20;NA
80;55.06;94.74;107.94;38;19.41;19.41;11.4;26.4;63.6;41.8;90.2;7672;1.05;15.59;15.59;770.66;765.14;200338.4;104.5;609.73;609.73;20;30;50;1.2;3.44614035087719;19.8977192982456;20;NA
80;53.32;90.45;106.43;39;20.04;20.04;12.1;27.2;66.19;44.2;92;6946.92;0.9;15.55;15.55;790.7;785.18;207285.33;104.5;625.28;625.28;20;30;50;1.2;3.53859649122807;20.2228070175439;20;NA
80;95.63;90.57;105;40;20.99;20.99;12.5;28.2;65.23;40.6;94.3;7572.23;0.91;15.51;15.51;811.69;806.17;214857.55;104.5;640.79;640.79;20;30;50;1.2;3.63105263157895;20.5478947368421;20;NA
80;108.03;95.11;103.79;41;19.36;19.36;14.2;24.1;80.17;62.6;94.4;3775.52;0.75;15.47;15.47;831.05;825.52;218633.08;110.5;656.26;656.26;20;30;50;1.2;3.71368421052632;20.8905263157895;20;NA
80;110.93;95.78;103.43;42;20.69;20.69;15.4;28.6;78.72;43.7;96.2;6581.35;0.75;15.43;15.43;851.74;846.22;225214.42;114.2;671.69;671.69;20;30;50;1.2;3.78526315789474;21.2528947368421;20;NA
80;109.74;93.41;102.86;43;21.11;21.11;14.7;27.6;73.62;46.7;96.7;6709.98;0.91;15.38;15.38;872.85;867.33;231924.4;114.5;687.07;687.07;20;30;50;1.2;3.85684210526316;21.6152631578947;20;NA
80;98.82;90.54;102.07;44;19.34;19.34;14.7;25.7;78.37;54.9;94.2;4332.38;0.88;15.34;15.34;892.19;886.67;236256.78;115.9;702.41;702.41;20;30;50;1.2;3.92842105263158;21.9776315789474;20;NA
80;94.83;88.72;101.51;45;19.11;19.11;13.4;25.2;77.19;54;95.9;4403.48;1.14;15.3;15.3;911.3;905.78;240660.25;116;717.71;717.71;20;30;50;1.2;4;22.34;20;NA
81;120.06;120.87;100.63;32;19.45;19.45;16;24.9;81.01;57.7;96.1;4969.77;0.79;15.81;15.81;648.64;643.12;160275.83;99.3;515.61;515.61;20;30;50;1.2;3.37421052631579;18.7568421052632;20;NA
81;115.99;116.33;101.5;33;19.18;19.18;15.9;22.3;84.36;71.6;95.4;5308.62;2.27;15.78;15.78;667.82;662.3;165584.45;104.5;531.39;531.39;20;30;50;1.2;3.50118421052632;18.8464473684211;20;NA
