"T0020_nFK";"T2040_nFK";"T4060_nFK";"T0020_nFK_Vortag";"T2040_nFK_Vortag";"T4060_nFK_Vortag";"tage_seit_aussaat";"bodensaugspannung_0020_hPa";"bodensaugspannung_2040_hPa";"bodensaugspannung_4060_hPa";"pf_0020";"pf_2040";"pf_4060";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input_Vortag"
61.06;87.6;82.58;71.23;87.04;83.85;46;542.83;125.21;165.19;2.73;2.1;2.22;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.1875;22.7025;0
56.62;85.43;81.68;61.06;87.6;82.58;47;693.7;141.17;173.66;2.84;2.15;2.24;18.53;18.53;10.5;25.6;64.68;43.9;91.8;5056.48;0.87;15.98;15.98;737.32;728.67;270966.1;42.9;705.76;691.48;20;30;50;1.2;4.22;23.01;0
59.28;90.25;97.21;56.62;85.43;81.68;33;598.91;108.14;73.6;2.78;2.03;1.87;20.74;20.74;15.8;27.4;76.75;51.1;95.3;5101.18;1.46;15.49;15.49;511.84;503.19;184921.58;35.1;484.99;470.71;20;30;50;1.2;3.67;18.89;0.7
56.55;88.42;97.03;59.28;90.25;97.21;34;696.29;119.66;74.34;2.84;2.08;1.87;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.73;19.262;6.2
54.81;86.1;96.51;56.55;88.42;97.03;35;766.7;136.01;76.53;2.88;2.13;1.88;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.79;19.634;0
53.62;82.86;95.92;54.81;86.1;96.51;36;818.89;162.69;79.06;2.91;2.21;1.9;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.85;20.006;0
52.81;79.9;94.86;53.62;82.86;95.92;37;856.04;191.58;83.82;2.93;2.28;1.92;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.91;20.378;8.3
52.27;75.97;94.12;52.81;79.9;94.86;38;882.14;238.02;87.32;2.95;2.38;1.94;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;3.97;20.75;2.8
51.91;69.94;93.08;52.27;75.97;94.12;39;900.05;332.31;92.5;2.95;2.52;1.97;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;4.006;21.034;0
51.8;67.66;92.06;51.91;69.94;93.08;40;905.29;376.93;97.83;2.96;2.58;1.99;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;4.042;21.318;21.2
51.86;65.13;91.17;51.8;67.66;92.06;41;902.31;433.3;102.8;2.96;2.64;2.01;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.078;21.602;0.5
51.98;61.29;89.99;51.86;65.13;91.17;42;896.42;535.74;109.72;2.95;2.73;2.04;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.114;21.886;0
51.96;58.15;88.92;51.98;61.29;89.99;43;897.18;637.34;116.38;2.95;2.8;2.07;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.15;22.17;0
51.93;56.14;87.78;51.96;58.15;88.92;44;898.94;712.08;123.96;2.95;2.85;2.09;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.1775;22.4325;16.6
51.93;55.06;86.79;51.93;56.14;87.78;45;898.84;756.23;130.96;2.95;2.88;2.12;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.205;22.695;0
51.8;54.01;85.6;51.93;55.06;86.79;46;905.24;801.44;139.83;2.96;2.9;2.15;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.2325;22.9575;0
55.28;78.98;90.59;57.43;81.72;91.89;34;747.08;201.63;106.12;2.87;2.3;2.03;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.712;19.13;6.2
54.03;76.51;89.75;55.28;78.98;90.59;35;800.15;231.14;111.2;2.9;2.36;2.05;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.764;19.44;0
53.23;73.6;88.65;54.03;76.51;89.75;36;836.57;271.33;118.13;2.92;2.43;2.07;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.816;19.75;0
52.59;70.71;86.63;53.23;73.6;88.65;37;866.82;318.45;132.1;2.94;2.5;2.12;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.868;20.06;8.7
52.15;68.29;85.41;52.59;70.71;86.63;38;887.97;364.03;141.32;2.95;2.56;2.15;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;3.92;20.37;2.8
51.79;65.24;83.85;52.15;68.29;85.41;39;905.68;430.65;154.04;2.96;2.63;2.19;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;3.954;20.644;0
51.68;63.04;82.6;51.79;65.24;83.85;40;911.51;486.55;165.08;2.96;2.69;2.22;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;3.988;20.918;22.8
51.71;61.93;81.62;51.68;63.04;82.6;41;909.7;517.35;174.25;2.96;2.71;2.24;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.022;21.192;0.5
51.81;60.43;80.31;51.71;61.93;81.62;42;904.99;561.94;187.34;2.96;2.75;2.27;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.056;21.466;0
51.79;59.07;79.39;51.81;60.43;80.31;43;905.64;605.73;197.09;2.96;2.78;2.29;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.09;21.74;0
51.78;58.03;78.53;51.79;59.07;79.39;44;906.32;641.52;206.72;2.96;2.81;2.32;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.125;22.0625;18.1
51.77;57.26;77.66;51.78;58.03;78.53;45;906.64;669.37;216.84;2.96;2.83;2.34;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.16;22.385;0
51.68;56.26;76.76;51.77;57.26;77.66;46;911.23;707.54;227.92;2.96;2.85;2.36;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.195;22.7075;0
51.65;55.45;76.1;51.68;56.26;76.76;47;912.85;739.85;236.34;2.96;2.87;2.37;18.53;18.53;10.5;25.6;64.68;43.9;91.8;5056.48;0.87;15.98;15.98;737.32;728.67;270966.1;42.9;705.76;691.48;20;30;50;1.2;4.23;23.03;0
56.66;85.03;94.19;51.65;55.45;76.1;33;692.08;144.27;86.97;2.84;2.16;1.94;20.74;20.74;15.8;27.4;76.75;51.1;95.3;5101.18;1.46;15.49;15.49;511.84;503.19;184921.58;35.1;484.99;470.71;20;30;50;1.2;3.62;18.72;0.7
55.06;82.99;93.55;56.66;85.03;94.19;34;756.24;161.51;90.13;2.88;2.21;1.95;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.698;19.18;6.2
54.2;80.7;92.77;55.06;82.99;93.55;35;792.96;183.32;94.11;2.9;2.26;1.97;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.776;19.64;0
53.62;77.96;91.79;54.2;80.7;92.77;36;818.57;213.32;99.33;2.91;2.33;2;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.854;20.1;0
53.04;75.61;90.19;53.62;77.96;91.79;37;845.43;242.86;108.52;2.93;2.39;2.04;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.932;20.56;8.2
52.62;73.48;88.99;53.04;75.61;90.19;38;865.43;273.19;115.92;2.94;2.44;2.06;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;4.01;21.02;2.8
52.24;70.38;87.12;52.62;73.48;88.99;39;883.41;324.32;128.58;2.95;2.51;2.11;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;4.038;21.254;0
52.1;68.47;85.47;52.24;70.38;87.12;40;890.58;360.25;140.81;2.95;2.56;2.15;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;4.066;21.488;20.8
52.17;67.53;84.19;52.1;68.47;85.47;41;887.08;379.47;151.15;2.95;2.58;2.18;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.094;21.722;0.5
52.31;65.97;82.44;52.17;67.53;84.19;42;880.27;413.68;166.5;2.94;2.62;2.22;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.122;21.956;0
52.31;64.3;80.98;52.31;65.97;82.44;43;880.16;453.76;180.53;2.94;2.66;2.26;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.15;22.19;0
52.28;62.97;79.82;52.31;64.3;80.98;44;881.49;488.4;192.43;2.95;2.69;2.28;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.1875;22.54;16.5
52.26;61.76;78.51;52.28;62.97;79.82;45;882.4;522.17;206.85;2.95;2.72;2.32;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.225;22.89;0
52.16;60.17;76.9;52.26;61.76;78.51;46;887.26;570.21;226.13;2.95;2.76;2.35;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.2625;23.24;0
52.06;58.62;75.65;52.16;60.17;76.9;47;892.39;620.88;242.33;2.95;2.79;2.38;18.53;18.53;10.5;25.6;64.68;43.9;91.8;5056.48;0.87;15.98;15.98;737.32;728.67;270966.1;42.9;705.76;691.48;20;30;50;1.2;4.3;23.59;0
52.26;72.74;92.94;52.06;58.62;75.65;33;882.61;284.58;93.21;2.95;2.45;1.97;20.74;20.74;15.8;27.4;76.75;51.1;95.3;5101.18;1.46;15.49;15.49;511.84;503.19;184921.58;35.1;484.99;470.71;20;30;50;1.2;3.47;18.99;0.7
51.85;69.39;91.85;52.26;72.74;92.94;34;902.6;342.48;98.98;2.96;2.53;2;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.556;19.346;6.2
51.87;66.68;90.49;51.85;69.39;91.85;35;901.81;397.76;106.7;2.96;2.6;2.03;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.642;19.702;0
51.9;63.15;88.87;51.87;66.68;90.49;36;900.32;483.47;116.74;2.95;2.68;2.07;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.728;20.058;0
54.58;59.67;85.35;53.24;61.07;86.99;38;776.28;586.12;141.81;2.89;2.77;2.15;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;3.9;20.77;2.8
53.11;57.29;83.3;54.58;59.67;85.35;39;841.97;668.49;158.75;2.93;2.83;2.2;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;3.944;21.158;0
52.42;55.68;80.98;53.11;57.29;83.3;40;874.82;730.75;180.49;2.94;2.86;2.26;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;3.988;21.546;0
52.06;54.66;78.43;52.42;55.68;80.98;41;892.16;773.11;207.8;2.95;2.89;2.32;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.032;21.934;0.5
51.94;53.96;75.48;52.06;54.66;78.43;42;898.15;803.66;244.65;2.95;2.91;2.39;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.076;22.322;0
51.85;53.5;72.9;51.94;53.96;75.48;43;902.85;824.17;282.17;2.96;2.92;2.45;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.12;22.71;0
52.7;78.72;88.11;53.36;81;89.18;34;861.36;204.5;121.69;2.94;2.31;2.09;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.638;19.756;6.2
52.58;76.46;86.87;52.7;78.72;88.11;35;867.14;231.74;130.36;2.94;2.37;2.12;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.706;20.012;0
52.5;73.46;85.36;52.58;76.46;86.87;36;871.03;273.46;141.71;2.94;2.44;2.15;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.774;20.268;0
52.16;70.44;83.54;52.5;73.46;85.36;37;887.65;323.22;156.66;2.95;2.51;2.19;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.842;20.524;8.4
51.84;67.73;81.97;52.16;70.44;83.54;38;903.23;375.36;170.9;2.96;2.57;2.23;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;3.91;20.78;2.8
51.66;64.17;79.95;51.84;67.73;81.97;39;912.39;457.08;191.09;2.96;2.66;2.28;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;3.954;21.124;0
54.5;58.13;75.96;53.08;60.79;78.02;41;779.86;638.09;238.16;2.89;2.8;2.38;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.042;21.812;0.5
53.29;56.04;73.43;54.5;58.13;75.96;42;833.66;716.08;273.97;2.92;2.85;2.44;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.086;22.156;0
52.83;54.74;70.99;53.29;56.04;73.43;43;855.36;769.54;313.45;2.93;2.89;2.5;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.13;22.5;0
52.6;53.98;68.33;52.83;54.74;70.99;44;866.25;802.63;363.21;2.94;2.9;2.56;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.1375;22.585;0
52.35;53.37;65.41;52.6;53.98;68.33;45;877.99;830.17;426.76;2.94;2.92;2.63;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.145;22.67;0
52.07;52.89;62.67;52.35;53.37;65.41;46;891.86;852.55;496.53;2.95;2.93;2.7;16.21;16.21;7.3;22.9;54.72;31.4;86.5;7976.92;1.09;15.95;15.95;718.78;710.14;265909.62;42.2;689.78;675.5;20;30;50;1.2;4.1525;22.755;0
54.15;77.04;90.56;55.35;79.16;91.83;34;795.27;224.42;106.31;2.9;2.35;2.03;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.416;18.972;6.2
53.75;74.93;89.34;54.15;77.04;90.56;35;812.85;252.23;113.7;2.91;2.4;2.06;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.532;19.394;0
53.38;72.39;87.86;53.75;74.93;89.34;36;829.73;290.23;123.44;2.92;2.46;2.09;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.648;19.816;0
52.81;69.85;86.05;53.38;72.39;87.86;37;856.22;333.93;136.42;2.93;2.52;2.13;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.764;20.238;8.2
52.37;67.9;84.64;52.81;69.85;86.05;38;877.03;371.91;147.43;2.94;2.57;2.17;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;3.88;20.66;2.8
52.1;65.32;82.87;52.37;67.9;84.64;39;890.54;428.84;162.62;2.95;2.63;2.21;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;3.922;21.068;0
51.93;62.8;80.92;52.1;65.32;82.87;40;898.77;492.86;181.11;2.95;2.69;2.26;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;3.964;21.476;0
51.79;60.64;78.91;51.93;62.8;80.92;41;905.85;555.32;202.33;2.96;2.74;2.31;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.006;21.884;0.5
51.76;58.36;76.56;51.79;60.64;78.91;42;907.18;630.16;230.45;2.96;2.8;2.36;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.048;22.292;0
52.52;79.27;87.07;53.19;81.1;88.19;34;870.22;198.39;128.9;2.94;2.3;2.11;16.4;16.4;10.5;22.2;64.01;42.5;85.3;5954.2;1.49;15.53;15.53;528.24;519.59;190875.78;35.1;500.52;486.24;20;30;50;1.2;3.434;19.032;6.2
52.42;77.31;85.9;52.52;79.27;87.07;35;874.99;221.07;137.56;2.94;2.34;2.14;17.82;17.82;8.9;24.8;61.68;39.7;91.4;7326.68;0.9;15.57;15.57;546.06;537.41;198202.45;35.1;516.09;501.81;20;30;50;1.2;3.558;19.464;0
52.42;75.01;84.66;52.42;77.31;85.9;36;875.01;251.01;147.31;2.94;2.4;2.17;18.91;18.91;13.4;25.6;73.42;54.4;92.9;4978.32;1.36;15.61;15.61;564.97;556.32;203180.78;38.9;531.7;517.42;20;30;50;1.2;3.682;19.896;0
52.09;72.91;83.22;52.42;75.01;84.66;37;890.8;281.87;159.5;2.95;2.45;2.2;16.16;16.16;10.7;20.1;68.49;43.5;92.7;6326.85;1.67;15.65;15.65;581.13;572.48;209507.62;41.7;547.35;533.07;20;30;50;1.2;3.806;20.328;8.7
51.78;71.53;82.1;52.09;72.91;83.22;38;906.32;304.24;169.64;2.96;2.48;2.23;16.03;16.03;7.5;21.9;60.44;36.7;92.4;7108.35;1.34;15.69;15.69;597.16;588.51;216615.98;41.7;563.04;548.76;20;30;50;1.2;3.93;20.76;2.8
51.62;74.48;81.04;51.78;71.53;82.1;39;914.14;258.57;179.88;2.96;2.41;2.25;17.94;17.94;11.4;23.1;59.31;43.8;81.2;5330.92;1.43;15.73;15.73;615.1;606.45;221946.9;41.7;578.77;564.49;20;30;50;1.2;3.964;21.148;0
54.92;74.43;79.97;51.62;74.48;81.04;40;762.04;259.24;190.89;2.88;2.41;2.28;16.96;16.96;12.2;22;63.83;42.4;82.7;4552.5;2.1;15.76;15.76;632.06;623.41;226499.4;42.2;594.53;580.25;20;30;50;1.2;3.998;21.536;0
53.94;73.69;78.76;54.92;74.43;79.97;41;804.46;269.99;204.04;2.91;2.43;2.31;13.93;13.93;6.4;19.3;54.71;34;83.9;7431;1.81;15.8;15.8;645.99;637.35;233930.4;42.2;610.33;596.05;20;30;50;1.2;4.032;21.924;0.5
52.82;73.06;77.24;53.94;73.69;78.76;42;855.81;279.62;221.98;2.93;2.45;2.35;12.72;12.72;8.3;18.6;57.08;38.4;79.1;6267.98;1.66;15.83;15.83;658.72;650.07;240198.38;42.2;626.16;611.88;20;30;50;1.2;4.066;22.312;0
52.4;73.28;75.91;52.82;73.06;77.24;43;876;276.22;238.83;2.94;2.44;2.38;12.59;12.59;7;18.2;64.7;41.1;88.6;4920.85;0.95;15.86;15.86;671.31;662.66;245119.22;42.2;642.02;627.74;20;30;50;1.2;4.1;22.7;0
52.19;73.54;74.56;52.4;73.28;75.91;44;886.21;272.36;257.38;2.95;2.44;2.41;15.03;15.03;7.5;22.1;59.39;34.8;83.9;5991.32;1.02;15.89;15.89;686.34;677.69;251110.55;42.2;657.91;643.63;20;30;50;1.2;4.095;22.7425;0
51.96;73.62;73.03;52.19;73.54;74.56;45;897.12;271.16;280.02;2.95;2.43;2.45;16.23;16.23;9.5;23;55.98;32.6;83.1;6822.15;1.57;15.92;15.92;702.57;693.92;257932.7;42.2;673.83;659.55;20;30;50;1.2;4.09;22.785;0
120.54;95.9;89.46;103.87;92.13;89.52;12;20.28;79.13;112.97;1.31;1.9;2.05;20.75;20.75;13.9;27.9;73.28;45.6;96.9;5992.8;0.77;16.22;16.22;263.22;261.08;82106.75;29.9;194.63;194.63;20;30;50;1.2;0.46;14.0633333333333;29.2
110.77;98.01;89.78;120.54;95.9;89.46;13;34.79;70.43;111.01;1.54;1.85;2.05;20.56;20.56;16.8;25.2;75.11;56.6;92.3;4365.7;1.55;16.21;16.21;283.78;281.64;86472.45;37.1;210.84;210.84;20;30;50;1.2;0.52;14.6266666666667;0.1
125.3;117.43;93.53;110.77;98.01;89.78;14;15.59;24.08;90.2;1.19;1.38;1.96;19.67;19.67;14.2;24.6;79.42;56.4;96.1;3712.45;1.02;16.2;16.2;303.45;301.31;90184.9;48.8;227.04;227.04;20;30;50;1.2;0.58;15.19;7.2
112.94;112.9;98.22;125.3;117.43;93.53;15;30.87;30.93;69.62;1.49;1.49;1.84;19.86;19.86;11.7;26.6;61.26;34.3;94.5;8248.23;1.07;16.2;16.2;323.32;321.17;98433.12;48.8;243.24;243.24;20;30;50;1.2;0.605;14.49;11.7
105.69;109.61;99.83;112.94;112.9;98.22;16;46.06;37.09;63.68;1.66;1.57;1.8;23.29;23.29;17.9;30;58.78;43.3;80.1;6448.05;0.75;16.18;16.18;346.61;344.46;104881.18;48.8;259.42;259.42;20;30;50;1.2;0.63;13.79;0
103.01;107.12;100.51;105.69;109.61;99.83;17;53.43;42.58;61.34;1.73;1.63;1.79;23.76;23.76;16.2;32.1;63.81;31.6;93.6;7657.85;1.31;16.17;16.17;370.37;368.22;112539.02;49.1;275.59;275.59;20;30;50;1.2;0.79;13.93;0
100.01;105;100.48;103.01;107.12;100.51;18;63.06;47.86;61.44;1.8;1.68;1.79;17.69;17.69;12.8;22.8;66.46;42.8;87.6;3714.02;0.98;16.16;16.16;388.06;385.91;116253.05;49.7;291.75;291.75;20;30;50;1.2;0.95;14.07;0.3
123.49;116.99;102;100.01;105;100.48;19;17.23;24.68;56.5;1.24;1.39;1.75;19.95;19.95;9.8;27.8;58.49;35.1;91.4;8394.23;1;16.14;16.14;408.01;405.86;124647.27;49.7;307.89;307.89;20;30;50;1.2;1.08666666666667;14.7266666666667;17.3
