"id";"satz_id";"variante_H2O";"wiederholung";"B0020_nFK_prozent";"B2040_nFK_prozent";"B4060_nFK_prozent";"B0020_nFK_prozent_Vortag";"B2040_nFK_prozent_Vortag";"B4060_nFK_prozent_Vortag";"zeit_messung";"tage_seit_aussaat";"Tmean_gradC";"Tmean_th9_25_gradC";"Tmin_gradC";"Tmax_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"relLuftfeuchte_max_prozent";"globalstrahlung_Wh_m2";"windgeschwindigkeit_m_s";"tageslicht_h";"tageslicht_h_th9";"Tmean_gradC_sum";"Tmean_th9_25_gradC_sum";"globalstrahlung_Wh_m2_sum";"niederschlag_mm_sum";"tageslicht_h_sum";"tageslicht_h_th9_sum";"Ton_prozent";"Schluff_prozent";"Sand_prozent";"C_org_prozent";"ibi";"irmi";"wasser_input";"wasser_input_Vortag"
29;6;"Wred";"c";39.28;51.06;58.96;40.52;51.84;58.52;2021-09-18;33;15.68;15.68;8.9;22.6;82.55;51.8;100;4912.9;0.53;12.35;12.35;607.72;607.72;141307.7;40.15;453.94;453.94;38.643;38.654;22.67;1.2;4.05;21.6571428571429;0;0
29;6;"Wred";"c";37.55;50.12;58.68;39.28;51.06;58.96;2021-09-19;34;15.24;15.24;10.2;21.1;84.64;58.9;100;4515.6;1.43;12.29;12.29;622.96;622.96;145823.3;40.15;466.23;466.23;38.643;38.654;22.67;1.2;4.03;21.4857142857143;0;0
30;6;"Wred";"c";38.256;51.97;56.72;35.992;49.83;54.43;2021-09-16;31;17.2;17.2;15.4;19.1;91.09;71.3;100;2067.6;1.88;12.48;12.48;576.29;576.29;133171.7;40.15;429.18;429.18;38.643;38.654;22.67;1.2;4.09;22;0.69;11.86
30;6;"Wred";"c";40.52;51.84;58.52;38.256;51.97;56.72;2021-09-17;32;15.75;15.75;10.7;20.3;86.42;61.9;100;3223.1;0.44;12.41;12.41;592.04;592.04;136394.8;40.15;441.59;441.59;38.643;38.654;22.67;1.2;4.07;21.8285714285714;0;0.69
30;6;"Wred";"c";39.28;51.06;58.96;40.52;51.84;58.52;2021-09-18;33;15.68;15.68;8.9;22.6;82.55;51.8;100;4912.9;0.53;12.35;12.35;607.72;607.72;141307.7;40.15;453.94;453.94;38.643;38.654;22.67;1.2;4.05;21.6571428571429;0;0
30;6;"Wred";"c";37.55;50.12;58.68;39.28;51.06;58.96;2021-09-19;34;15.24;15.24;10.2;21.1;84.64;58.9;100;4515.6;1.43;12.29;12.29;622.96;622.96;145823.3;40.15;466.23;466.23;38.643;38.654;22.67;1.2;4.03;21.4857142857143;0;0
30;6;"Wred";"c";35.69;48.57;57.91;37.55;50.12;58.68;2021-09-20;35;14.7;14.7;12.9;17.5;88.24;73.4;100;1999.4;1.15;12.23;12.23;637.66;637.66;147822.7;40.15;478.46;478.46;38.643;38.654;22.67;1.2;4.01;21.3142857142857;0;0
30;6;"Wred";"c";34.44;47.44;57.52;35.69;48.57;57.91;2021-09-21;36;13.79;13.79;9.1;18;74.23;47.1;96.9;3896.1;1.55;12.17;12.17;651.45;651.45;151718.8;40.15;490.63;490.63;38.643;38.654;22.67;1.2;3.99;21.1428571428571;0;0
30;6;"Wred";"c";33.41;46.89;57.59;34.44;47.44;57.52;2021-09-22;37;12.27;12.27;6.4;19.8;83.61;49;100;4021.9;0.5;12.11;12.11;663.72;663.72;155740.7;40.15;502.74;502.74;38.643;38.654;22.67;1.2;3.97;20.9714285714286;0;0
30;6;"Wred";"c";32.9;46.89;58.11;33.41;46.89;57.59;2021-09-23;38;14.7;14.7;6.1;23.6;78.95;47.1;100;5018.3;1.35;12.04;12.04;678.42;678.42;160759;40.15;514.78;514.78;38.643;38.654;22.67;1.2;3.95;20.8;0;0
30;6;"Wred";"c";31.83;45.92;49.94;32.9;46.89;58.11;2021-09-24;39;16.4;16.4;10.9;23.2;80.46;51.1;100;3736.6;1.27;11.98;11.98;694.82;694.82;164495.6;40.15;526.76;526.76;38.643;38.654;22.67;1.2;3.95;20.8;0;0
30;6;"Wred";"c";30.88;45;45.07;31.83;45.92;49.94;2021-09-25;40;16.57;16.57;9.1;24.1;81.13;46.2;100;4689.7;0.59;11.92;11.92;711.39;711.39;169185.3;44.81;538.68;538.68;38.643;38.654;22.67;1.2;3.95;20.8;4.66;0
30;6;"Wred";"c";30.13;44.61;44.12;30.88;45;45.07;2021-09-26;41;17.51;17.51;13.5;22;96.72;80.7;100;2025.2;0.85;11.86;11.86;728.9;728.9;171210.5;45.83;550.54;550.54;38.643;38.654;22.67;1.2;3.95;20.8;1.02;4.66
30;6;"Wred";"c";29.74;44.21;44.39;30.13;44.61;44.12;2021-09-27;42;17.73;17.73;13.4;22.7;88.94;58.6;100;2746;1.37;11.8;11.8;746.63;746.63;173956.5;48.05;562.34;562.34;38.643;38.654;22.67;1.2;3.95;20.8;2.22;1.02
30;6;"Wred";"c";29.28;43.84;43.6;29.74;44.21;44.39;2021-09-28;43;13.85;13.85;10.1;18.2;86.88;56.4;100;3317.7;0.7;11.73;11.73;760.48;760.48;177274.2;48.23;574.07;574.07;38.643;38.654;22.67;1.2;3.95;20.8;0.18;2.22
30;6;"Wred";"c";29.19;44.16;43.96;29.28;43.84;43.6;2021-09-29;44;13.33;13.33;10;17.4;87.19;64.1;100;2388.7;2.13;11.67;11.67;773.81;773.81;179662.9;49.71;585.74;585.74;38.643;38.654;22.67;1.2;3.95;20.8;1.48;0.18
31;9;"Wfull";"c";96.56;69.21;63.52;104.33;69.94;65.05;2022-04-23;10;11.83;11.83;6.2;15.4;74.46;59.1;99.7;3468.7;1.71;14.11;14.11;136.11;136.11;64245.9;0;151.95;151.95;38.643;38.654;22.67;1.2;0.269373871843597;11.4510882077268;0;13.5
31;9;"Wfull";"c";88.44;70.15;63.88;96.56;69.21;63.52;2022-04-24;11;10.46;10.46;7.4;13;87.71;73.6;99.9;1361;1.67;14.16;14.16;146.57;146.57;65606.9;0.95;166.11;166.11;38.643;38.654;22.67;1.2;0.33082777812654;11.8688874731918;0.95;0
31;9;"Wfull";"c";84.66;70.08;64.08;88.44;70.15;63.88;2022-04-25;12;9.7;9.7;4;15.3;84.8;55.6;100;4575.7;1.42;14.22;14.22;156.27;156.27;70182.6;1.09;180.33;180.33;38.643;38.654;22.67;1.2;0.405170473730465;12.2916298776404;0.14;0.95
31;9;"Wfull";"c";81.99;68.81;63.67;84.66;70.08;64.08;2022-04-26;13;9.55;9.55;8.1;12.4;93.98;77.2;100;2810.9;2.38;14.28;14.28;165.82;165.82;72993.5;4.22;194.61;194.61;38.643;38.654;22.67;1.2;0.494449463308285;12.718527858341;3.13;0.14
31;9;"Wfull";"c";81.42;69.08;63.69;81.99;68.81;63.67;2022-04-27;14;11.65;11.65;5.7;17;79.05;49.5;100;5605.5;1.41;14.34;14.34;177.47;177.47;78599;4.22;208.95;208.95;38.643;38.654;22.67;1.2;0.600704040228203;13.1487539763477;0;3.13
31;9;"Wfull";"c";79.35;69.02;63.29;81.42;69.08;63.69;2022-04-28;15;13.24;13.24;5;20.5;67.66;35.3;100;7230.5;1.15;14.39;14.39;190.71;190.71;85829.5;4.22;223.34;223.34;38.643;38.654;22.67;1.2;0.725692409121609;13.5811462652454;0;0
31;9;"Wfull";"c";77.94;67.44;62.89;79.35;69.02;63.29;2022-04-29;16;13.56;13.56;6.9;19.3;69.09;42.8;99.1;5158.6;1.58;14.45;14.45;204.27;204.27;90988.1;4.22;237.79;237.79;38.643;38.654;22.67;1.2;0.870900892824723;14.0151171781606;9;0
31;9;"Wfull";"c";103.62;65.67;61.84;77.94;67.44;62.89;2022-04-30;17;9.89;9.89;9;11.5;97.66;90.1;100;1134;3.03;14.5;14.5;214.16;214.16;92122.1;13.22;252.29;252.29;38.643;38.654;22.67;1.2;1.03690127449712;14.4494601600932;9;9
31;9;"Wfull";"c";112.22;77.05;64.37;103.62;65.67;61.84;2022-05-01;18;11.38;11.38;8.4;15.6;85.47;62.5;100;3655.9;1.26;14.56;14.56;225.54;225.54;95778;13.22;266.85;266.85;38.643;38.654;22.67;1.2;1.22344356252236;14.8835569439197;0;9
31;9;"Wfull";"c";98.49;81.62;68.59;112.22;77.05;64.37;2022-05-02;19;13.47;13.47;6.8;19;78.94;52.1;100;6205.6;1.38;14.61;14.61;239.01;239.01;101983.6;13.22;281.46;281.46;38.643;38.654;22.67;1.2;1.42873177901088;15.316188524558;0;0
31;9;"Wfull";"c";89.79;78.85;69.14;98.49;81.62;68.59;2022-05-03;20;15.52;15.52;10;21;74.55;50.7;98;6595.8;1.81;14.67;14.67;254.53;254.53;108579.4;13.22;296.13;296.13;38.643;38.654;22.67;1.2;1.64978652807069;15.7467341255632;0;0
31;9;"Wfull";"c";82.46;75.81;68.31;89.79;78.85;69.14;2022-05-04;21;14.95;14.95;10.8;20.7;75.38;47.8;93.8;5449.6;1.85;14.72;14.72;269.48;269.48;114029;13.22;310.85;310.85;38.643;38.654;22.67;1.2;1.8819366388901;16.1739959575435;0;0
31;9;"Wfull";"c";74.92;71.56;66.45;82.46;75.81;68.31;2022-05-05;22;13.07;13.07;11.4;15.4;89.8;73.5;100;1249.5;1.91;14.77;14.77;282.55;282.55;115278.5;14.77;325.62;325.62;38.643;38.654;22.67;1.2;2.11954008396968;16.5970950776487;1.55;0
31;9;"Wfull";"c";70.61;71.4;65.72;74.92;71.56;66.45;2022-05-06;23;15.56;15.56;10.4;20.8;67.58;43;93.4;6734.9;2.18;14.83;14.83;298.11;298.11;122013.4;14.77;340.45;340.45;38.643;38.654;22.67;1.2;2.05;15.35;0;1.55
32;9;"Wfull";"c";112.22;77.05;64.37;103.62;65.67;61.84;2022-05-01;18;11.38;11.38;8.4;15.6;85.47;62.5;100;3655.9;1.26;14.56;14.56;225.54;225.54;95778;13.22;266.85;266.85;38.643;38.654;22.67;1.2;1.22344356252236;14.8835569439197;0;9
32;9;"Wfull";"c";98.49;81.62;68.59;112.22;77.05;64.37;2022-05-02;19;13.47;13.47;6.8;19;78.94;52.1;100;6205.6;1.38;14.61;14.61;239.01;239.01;101983.6;13.22;281.46;281.46;38.643;38.654;22.67;1.2;1.42873177901088;15.316188524558;0;0
32;9;"Wfull";"c";89.79;78.85;69.14;98.49;81.62;68.59;2022-05-03;20;15.52;15.52;10;21;74.55;50.7;98;6595.8;1.81;14.67;14.67;254.53;254.53;108579.4;13.22;296.13;296.13;38.643;38.654;22.67;1.2;1.64978652807069;15.7467341255632;0;0
32;9;"Wfull";"c";82.46;75.81;68.31;89.79;78.85;69.14;2022-05-04;21;14.95;14.95;10.8;20.7;75.38;47.8;93.8;5449.6;1.85;14.72;14.72;269.48;269.48;114029;13.22;310.85;310.85;38.643;38.654;22.67;1.2;1.8819366388901;16.1739959575435;0;0
32;9;"Wfull";"c";74.92;71.56;66.45;82.46;75.81;68.31;2022-05-05;22;13.07;13.07;11.4;15.4;89.8;73.5;100;1249.5;1.91;14.77;14.77;282.55;282.55;115278.5;14.77;325.62;325.62;38.643;38.654;22.67;1.2;2.11954008396968;16.5970950776487;1.55;0
32;9;"Wfull";"c";70.61;71.4;65.72;74.92;71.56;66.45;2022-05-06;23;15.56;15.56;10.4;20.8;67.58;43;93.4;6734.9;2.18;14.83;14.83;298.11;298.11;122013.4;14.77;340.45;340.45;38.643;38.654;22.67;1.2;2.05;15.35;0;1.55
32;9;"Wfull";"c";64.66;68.9;64.47;70.61;71.4;65.72;2022-05-07;24;16.01;16.01;7.2;22.4;65.4;39.8;100;6707.8;0.95;14.88;14.88;314.12;314.12;128721.2;14.77;355.33;355.33;38.643;38.654;22.67;1.2;2.36;15.9666666666667;0;0
32;9;"Wfull";"c";57.83;66.03;63.46;64.66;68.9;64.47;2022-05-08;25;16.49;16.49;11.1;21.3;75.17;55.1;98.7;5798;2.3;14.93;14.93;330.61;330.61;134519.2;14.77;370.26;370.26;38.643;38.654;22.67;1.2;2.67;16.5833333333333;0;0
32;9;"Wfull";"c";51.94;65;63.47;57.83;66.03;63.46;2022-05-09;26;17.57;17.57;10.3;24.2;72.54;41.5;100;7364.5;1.65;14.98;14.98;348.18;348.18;141883.7;14.77;385.24;385.24;38.643;38.654;22.67;1.2;2.98;17.2;0;0
32;9;"Wfull";"c";45.39;62.73;62.3;51.94;65;63.47;2022-05-10;27;19.15;19.15;10.3;26.1;68.06;42;100;5779.6;1.45;15.03;15.03;367.33;367.33;147663.3;14.77;400.27;400.27;38.643;38.654;22.67;1.2;3.12142857142857;17.8071428571429;0;0
32;9;"Wfull";"c";40.3;60.97;61.16;45.39;62.73;62.3;2022-05-11;28;22.65;22.65;15.3;29.6;57.68;31.1;87;7663.6;3.49;15.08;15.08;389.98;389.98;155326.9;15.69;415.35;415.35;38.643;38.654;22.67;1.2;3.26285714285714;18.4142857142857;23.42;0
32;9;"Wfull";"c";38.2;60.93;59.32;40.3;60.97;61.16;2022-05-12;29;20.26;20.26;16.4;23.6;61.73;48.8;79.5;6392.3;3;15.13;15.13;410.24;410.24;161719.2;15.69;430.48;430.48;38.643;38.654;22.67;1.2;3.40428571428571;19.0214285714286;0;23.42
32;9;"Wfull";"c";36.24;56.74;58.56;38.2;60.93;59.32;2022-05-13;30;18.4;18.4;13.7;23;57;35.8;83.7;7882.9;1.94;15.18;15.18;428.64;428.64;169602.1;15.69;445.66;445.66;38.643;38.654;22.67;1.2;3.54571428571429;19.6285714285714;18;0
32;9;"Wfull";"c";35.81;61.01;58.88;36.24;56.74;58.56;2022-05-14;31;16.98;16.98;8;23.8;61.42;35.7;98;7952.3;0.9;15.22;15.22;445.62;445.62;177554.4;15.69;460.88;460.88;38.643;38.654;22.67;1.2;3.68714285714286;20.2357142857143;0;18
33;9;"Wfull";"c";45.39;62.73;62.3;51.94;65;63.47;2022-05-10;27;19.15;19.15;10.3;26.1;68.06;42;100;5779.6;1.45;15.03;15.03;367.33;367.33;147663.3;14.77;400.27;400.27;38.643;38.654;22.67;1.2;3.12142857142857;17.8071428571429;0;0
33;9;"Wfull";"c";40.3;60.97;61.16;45.39;62.73;62.3;2022-05-11;28;22.65;22.65;15.3;29.6;57.68;31.1;87;7663.6;3.49;15.08;15.08;389.98;389.98;155326.9;15.69;415.35;415.35;38.643;38.654;22.67;1.2;3.26285714285714;18.4142857142857;23.42;0
33;9;"Wfull";"c";38.2;60.93;59.32;40.3;60.97;61.16;2022-05-12;29;20.26;20.26;16.4;23.6;61.73;48.8;79.5;6392.3;3;15.13;15.13;410.24;410.24;161719.2;15.69;430.48;430.48;38.643;38.654;22.67;1.2;3.40428571428571;19.0214285714286;0;23.42
33;9;"Wfull";"c";36.24;56.74;58.56;38.2;60.93;59.32;2022-05-13;30;18.4;18.4;13.7;23;57;35.8;83.7;7882.9;1.94;15.18;15.18;428.64;428.64;169602.1;15.69;445.66;445.66;38.643;38.654;22.67;1.2;3.54571428571429;19.6285714285714;18;0
33;9;"Wfull";"c";35.81;61.01;58.88;36.24;56.74;58.56;2022-05-14;31;16.98;16.98;8;23.8;61.42;35.7;98;7952.3;0.9;15.22;15.22;445.62;445.62;177554.4;15.69;460.88;460.88;38.643;38.654;22.67;1.2;3.68714285714286;20.2357142857143;0;18
33;9;"Wfull";"c";34.82;59.5125;58.1075;35.81;61.01;58.88;2022-05-15;32;19.57;19.57;11.1;26.8;59.2;36.4;89.4;8094.5;1.47;15.27;15.27;465.19;465.19;185648.9;15.69;476.15;476.15;38.643;38.654;22.67;1.2;3.82857142857143;20.8428571428571;0;0
33;9;"Wfull";"c";33.83;58.015;57.335;34.82;59.5125;58.1075;2022-05-16;33;19.35;19.35;14.6;25.8;70.94;50.5;93.2;4046.5;2.13;15.32;15.32;484.54;484.54;189695.4;15.75;491.47;491.47;38.643;38.654;22.67;1.2;3.97;21.45;22.56;0
33;9;"Wfull";"c";32.84;56.5175;56.5625;33.83;58.015;57.335;2022-05-17;34;19.66;19.66;11.8;25.8;68.68;39.9;100;7450.4;0.88;15.36;15.36;504.2;504.2;197145.8;15.75;506.83;506.83;38.643;38.654;22.67;1.2;4.00142857142857;21.6;0;22.56
33;9;"Wfull";"c";31.85;55.02;55.79;32.84;56.5175;56.5625;2022-05-18;35;22.05;22.05;12.6;28.6;61.23;37;100;7958.7;1.53;15.41;15.41;526.25;526.25;205104.5;15.75;522.24;522.24;38.643;38.654;22.67;1.2;4.03285714285714;21.75;0;0
33;9;"Wfull";"c";30.98;52.66;54.25;31.85;55.02;55.79;2022-05-19;36;23.31;23.31;16;31.5;60.12;39.2;93.8;7067.6;2.34;15.45;15.45;549.56;549.56;212172.1;15.88;537.69;537.69;38.643;38.654;22.67;1.2;4.06428571428571;21.9;18.13;0
33;9;"Wfull";"c";30.48;48.84;53.38;30.98;52.66;54.25;2022-05-20;37;22.25;22.25;16.8;30.1;74.52;43.1;100;5660;2.37;15.49;15.49;571.81;571.81;217832.1;17.96;553.18;553.18;38.643;38.654;22.67;1.2;4.09571428571429;22.05;20.08;18.13
33;9;"Wfull";"c";30.27;50.14;52.21;30.48;48.84;53.38;2022-05-21;38;17.15;17.15;12;21.9;67.48;45.3;93.6;6249.9;1.99;15.53;15.53;588.96;588.96;224082;17.96;568.71;568.71;38.643;38.654;22.67;1.2;4.12714285714286;22.2;0;20.08
33;9;"Wfull";"c";30.54;47.66;51.99;30.27;50.14;52.21;2022-05-22;39;17.75;17.75;9.2;24;68.25;37;100;7021.8;0.94;15.57;15.57;606.71;606.71;231103.8;18.13;584.28;584.28;38.643;38.654;22.67;1.2;4.15857142857143;22.35;0.17;0
33;9;"Wfull";"c";30.76;45.94;51.31;30.54;47.66;51.99;2022-05-23;40;19.18;19.18;14.2;25.4;81.27;61.1;99.7;5105.1;2.85;15.61;15.61;625.89;625.89;236208.9;20.54;599.89;599.89;38.643;38.654;22.67;1.2;4.19;22.5;2.41;0.17
34;9;"Wfull_plus";"c";97.8;72.14;67.03;101.78;69.84;68.92;2022-04-23;10;11.83;11.83;6.2;15.4;74.46;59.1;99.7;3468.7;1.71;14.11;14.11;136.11;136.11;64245.9;0;151.95;151.95;38.643;38.654;22.67;1.2;0.269373871843597;11.4510882077268;0;22.5
34;9;"Wfull_plus";"c";89.8;74.14;68.46;97.8;72.14;67.03;2022-04-24;11;10.46;10.46;7.4;13;87.71;73.6;99.9;1361;1.67;14.16;14.16;146.57;146.57;65606.9;0.95;166.11;166.11;38.643;38.654;22.67;1.2;0.33082777812654;11.8688874731918;0.95;0
34;9;"Wfull_plus";"c";86.45;73.55;68.86;89.8;74.14;68.46;2022-04-25;12;9.7;9.7;4;15.3;84.8;55.6;100;4575.7;1.42;14.22;14.22;156.27;156.27;70182.6;1.09;180.33;180.33;38.643;38.654;22.67;1.2;0.405170473730465;12.2916298776404;0.14;0.95
34;9;"Wfull_plus";"c";84.43;71.95;68.12;86.45;73.55;68.86;2022-04-26;13;9.55;9.55;8.1;12.4;93.98;77.2;100;2810.9;2.38;14.28;14.28;165.82;165.82;72993.5;4.22;194.61;194.61;38.643;38.654;22.67;1.2;0.494449463308285;12.718527858341;3.13;0.14
34;9;"Wfull_plus";"c";84.24;71.77;68.73;84.43;71.95;68.12;2022-04-27;14;11.65;11.65;5.7;17;79.05;49.5;100;5605.5;1.41;14.34;14.34;177.47;177.47;78599;4.22;208.95;208.95;38.643;38.654;22.67;1.2;0.600704040228203;13.1487539763477;0;3.13
34;9;"Wfull_plus";"c";80.85;71.01;68.48;84.24;71.77;68.73;2022-04-28;15;13.24;13.24;5;20.5;67.66;35.3;100;7230.5;1.15;14.39;14.39;190.71;190.71;85829.5;4.22;223.34;223.34;38.643;38.654;22.67;1.2;0.725692409121609;13.5811462652454;0;0
34;9;"Wfull_plus";"c";80.42;69.91;67.51;80.85;71.01;68.48;2022-04-29;16;13.56;13.56;6.9;19.3;69.09;42.8;99.1;5158.6;1.58;14.45;14.45;204.27;204.27;90988.1;4.22;237.79;237.79;38.643;38.654;22.67;1.2;0.870900892824723;14.0151171781606;13.5;0
34;9;"Wfull_plus";"c";106.13;68.45;65.58;80.42;69.91;67.51;2022-04-30;17;9.89;9.89;9;11.5;97.66;90.1;100;1134;3.03;14.5;14.5;214.16;214.16;92122.1;13.22;252.29;252.29;38.643;38.654;22.67;1.2;1.03690127449712;14.4494601600932;9;13.5
34;9;"Wfull_plus";"c";108.59;79.76;70.19;106.13;68.45;65.58;2022-05-01;18;11.38;11.38;8.4;15.6;85.47;62.5;100;3655.9;1.26;14.56;14.56;225.54;225.54;95778;13.22;266.85;266.85;38.643;38.654;22.67;1.2;1.22344356252236;14.8835569439197;0;9
34;9;"Wfull_plus";"c";95.64;81.99;74.07;108.59;79.76;70.19;2022-05-02;19;13.47;13.47;6.8;19;78.94;52.1;100;6205.6;1.38;14.61;14.61;239.01;239.01;101983.6;13.22;281.46;281.46;38.643;38.654;22.67;1.2;1.42873177901088;15.316188524558;0;0
34;9;"Wfull_plus";"c";86.84;78.48;72.96;95.64;81.99;74.07;2022-05-03;20;15.52;15.52;10;21;74.55;50.7;98;6595.8;1.81;14.67;14.67;254.53;254.53;108579.4;13.22;296.13;296.13;38.643;38.654;22.67;1.2;1.64978652807069;15.7467341255632;0;0
34;9;"Wfull_plus";"c";79.38;75.54;71.42;86.84;78.48;72.96;2022-05-04;21;14.95;14.95;10.8;20.7;75.38;47.8;93.8;5449.6;1.85;14.72;14.72;269.48;269.48;114029;13.22;310.85;310.85;38.643;38.654;22.67;1.2;1.8819366388901;16.1739959575435;0;0
34;9;"Wfull_plus";"c";72.51;72.1;69.02;79.38;75.54;71.42;2022-05-05;22;13.07;13.07;11.4;15.4;89.8;73.5;100;1249.5;1.91;14.77;14.77;282.55;282.55;115278.5;14.77;325.62;325.62;38.643;38.654;22.67;1.2;2.11954008396968;16.5970950776487;1.55;0
34;9;"Wfull_plus";"c";70.42;70.87;69.29;72.51;72.1;69.02;2022-05-06;23;15.56;15.56;10.4;20.8;67.58;43;93.4;6734.9;2.18;14.83;14.83;298.11;298.11;122013.4;14.77;340.45;340.45;38.643;38.654;22.67;1.2;1.98;15.33;13.5;1.55
35;9;"Wfull_plus";"c";108.59;79.76;70.19;106.13;68.45;65.58;2022-05-01;18;11.38;11.38;8.4;15.6;85.47;62.5;100;3655.9;1.26;14.56;14.56;225.54;225.54;95778;13.22;266.85;266.85;38.643;38.654;22.67;1.2;1.22344356252236;14.8835569439197;0;9
35;9;"Wfull_plus";"c";95.64;81.99;74.07;108.59;79.76;70.19;2022-05-02;19;13.47;13.47;6.8;19;78.94;52.1;100;6205.6;1.38;14.61;14.61;239.01;239.01;101983.6;13.22;281.46;281.46;38.643;38.654;22.67;1.2;1.42873177901088;15.316188524558;0;0
35;9;"Wfull_plus";"c";86.84;78.48;72.96;95.64;81.99;74.07;2022-05-03;20;15.52;15.52;10;21;74.55;50.7;98;6595.8;1.81;14.67;14.67;254.53;254.53;108579.4;13.22;296.13;296.13;38.643;38.654;22.67;1.2;1.64978652807069;15.7467341255632;0;0
35;9;"Wfull_plus";"c";79.38;75.54;71.42;86.84;78.48;72.96;2022-05-04;21;14.95;14.95;10.8;20.7;75.38;47.8;93.8;5449.6;1.85;14.72;14.72;269.48;269.48;114029;13.22;310.85;310.85;38.643;38.654;22.67;1.2;1.8819366388901;16.1739959575435;0;0
35;9;"Wfull_plus";"c";72.51;72.1;69.02;79.38;75.54;71.42;2022-05-05;22;13.07;13.07;11.4;15.4;89.8;73.5;100;1249.5;1.91;14.77;14.77;282.55;282.55;115278.5;14.77;325.62;325.62;38.643;38.654;22.67;1.2;2.11954008396968;16.5970950776487;1.55;0
35;9;"Wfull_plus";"c";70.42;70.87;69.29;72.51;72.1;69.02;2022-05-06;23;15.56;15.56;10.4;20.8;67.58;43;93.4;6734.9;2.18;14.83;14.83;298.11;298.11;122013.4;14.77;340.45;340.45;38.643;38.654;22.67;1.2;1.98;15.33;13.5;1.55
35;9;"Wfull_plus";"c";73.1;69.48;68.19;70.42;70.87;69.29;2022-05-07;24;16.01;16.01;7.2;22.4;65.4;39.8;100;6707.8;0.95;14.88;14.88;314.12;314.12;128721.2;14.77;355.33;355.33;38.643;38.654;22.67;1.2;2.25666666666667;15.92;0;13.5
35;9;"Wfull_plus";"c";65.65;68.14;66.82;73.1;69.48;68.19;2022-05-08;25;16.49;16.49;11.1;21.3;75.17;55.1;98.7;5798;2.3;14.93;14.93;330.61;330.61;134519.2;14.77;370.26;370.26;38.643;38.654;22.67;1.2;2.53333333333333;16.51;0;0
35;9;"Wfull_plus";"c";57.98;67.69;67.13;65.65;68.14;66.82;2022-05-09;26;17.57;17.57;10.3;24.2;72.54;41.5;100;7364.5;1.65;14.98;14.98;348.18;348.18;141883.7;14.77;385.24;385.24;38.643;38.654;22.67;1.2;2.81;17.1;0;0
35;9;"Wfull_plus";"c";49.55;66.06;66.15;57.98;67.69;67.13;2022-05-10;27;19.15;19.15;10.3;26.1;68.06;42;100;5779.6;1.45;15.03;15.03;367.33;367.33;147663.3;14.77;400.27;400.27;38.643;38.654;22.67;1.2;2.91571428571429;17.5242857142857;0;0
35;9;"Wfull_plus";"c";42.75;65.01;66.01;49.55;66.06;66.15;2022-05-11;28;22.65;22.65;15.3;29.6;57.68;31.1;87;7663.6;3.49;15.08;15.08;389.98;389.98;155326.9;15.69;415.35;415.35;38.643;38.654;22.67;1.2;3.02142857142857;17.9485714285714;23.42;0
35;9;"Wfull_plus";"c";38.97;62.28;63.76;42.75;65.01;66.01;2022-05-12;29;20.26;20.26;16.4;23.6;61.73;48.8;79.5;6392.3;3;15.13;15.13;410.24;410.24;161719.2;15.69;430.48;430.48;38.643;38.654;22.67;1.2;3.12714285714286;18.3728571428571;0;23.42
35;9;"Wfull_plus";"c";35.82;60.85;63.24;38.97;62.28;63.76;2022-05-13;30;18.4;18.4;13.7;23;57;35.8;83.7;7882.9;1.94;15.18;15.18;428.64;428.64;169602.1;15.69;445.66;445.66;38.643;38.654;22.67;1.2;3.23285714285714;18.7971428571429;18;0
35;9;"Wfull_plus";"c";34.52;60.99;63.95;35.82;60.85;63.24;2022-05-14;31;16.98;16.98;8;23.8;61.42;35.7;98;7952.3;0.9;15.22;15.22;445.62;445.62;177554.4;15.69;460.88;460.88;38.643;38.654;22.67;1.2;3.33857142857143;19.2214285714286;0;18
36;9;"Wfull_plus";"c";49.55;66.06;66.15;57.98;67.69;67.13;2022-05-10;27;19.15;19.15;10.3;26.1;68.06;42;100;5779.6;1.45;15.03;15.03;367.33;367.33;147663.3;14.77;400.27;400.27;38.643;38.654;22.67;1.2;2.91571428571429;17.5242857142857;0;0
36;9;"Wfull_plus";"c";42.75;65.01;66.01;49.55;66.06;66.15;2022-05-11;28;22.65;22.65;15.3;29.6;57.68;31.1;87;7663.6;3.49;15.08;15.08;389.98;389.98;155326.9;15.69;415.35;415.35;38.643;38.654;22.67;1.2;3.02142857142857;17.9485714285714;23.42;0
36;9;"Wfull_plus";"c";38.97;62.28;63.76;42.75;65.01;66.01;2022-05-12;29;20.26;20.26;16.4;23.6;61.73;48.8;79.5;6392.3;3;15.13;15.13;410.24;410.24;161719.2;15.69;430.48;430.48;38.643;38.654;22.67;1.2;3.12714285714286;18.3728571428571;0;23.42
36;9;"Wfull_plus";"c";35.82;60.85;63.24;38.97;62.28;63.76;2022-05-13;30;18.4;18.4;13.7;23;57;35.8;83.7;7882.9;1.94;15.18;15.18;428.64;428.64;169602.1;15.69;445.66;445.66;38.643;38.654;22.67;1.2;3.23285714285714;18.7971428571429;18;0
36;9;"Wfull_plus";"c";34.52;60.99;63.95;35.82;60.85;63.24;2022-05-14;31;16.98;16.98;8;23.8;61.42;35.7;98;7952.3;0.9;15.22;15.22;445.62;445.62;177554.4;15.69;460.88;460.88;38.643;38.654;22.67;1.2;3.33857142857143;19.2214285714286;0;18
