"satz_id";"variante_H2O";"wiederholung";"zeit_messung";"tage_seit_aussaat";"T0020_nFK";"T2040_nFK";"T4060_nFK";"bewaesserung_mm";"Tempsum";"Tmax_gradC";"Tmin_gradC";"Tmean_gradC";"relLuftfeuchte_mean_prozent";"relLuftfeuchte_min_prozent";"Gobsum";"globalstrahlung_Mj_m2";"niederschlag_mm";"windgeschwindigkeit_m_s";"FAO56_mm";"xxx";"T0020_Auswaschung_prozent_nFK";"T2040_Auswaschung_prozent_nFK";"T4060_Auswaschung_prozent_nFK";"T0020_Auswaschung_mm";"T2040_Auswaschung_mm";"T4060_Auswaschung_mm";"T0020_mm";"T2040_mm";"T4060_mm";"freier_Speicher_T0020_mm";"freier_Speicher_T2040_mm";"freier_Speicher_T4060_mm";"T0060_mm"
4;"Wfull";"a";2021-06-18;5;105.66;78.19;76.82;0;120.67;34.2;18.1;27.32;60.77;40.7;136.17;23.69;0;0.78;5.1;4;5.66;0;0;1.86025333333333;0;0;34.72692;24.0303933333333;24.42876;-1.86025333333333;6.70294;7.37124;83.1860733333333
4;"Wfull";"a";2021-06-19;6;97.64;79.34;76.54;10.93;147.6;33;18.4;26.93;58.75;40.4;163.78;27.61;0;0.99;5.7;5;0;0;0;0;0;0;32.0910133333333;24.3838266666667;24.33972;0.775653333333331;6.34950666666666;7.46028;80.81456
4;"Wfull";"a";2021-06-20;7;102.42;79.72;76.29;0;172.89;29.2;19.5;25.29;62.1;45.5;185.58;21.8;2.8;1.39;4.8;6;2.42;0;0;0.795373333333334;0;0;33.66204;24.5006133333333;24.26022;-0.79537333333333;6.23272;7.53978;82.4228733333333
4;"Wfull";"a";2021-06-21;8;106.83;80.79;75.96;0;193.96;26.5;17.2;21.07;71.88;51;206.68;21.1;0.1;2.11;4.3;7;6.83;0;0;2.24479333333333;0;0;35.11146;24.82946;24.15528;-2.24479333333333;5.90387333333333;7.64472;84.0962
4;"Wfull";"a";2021-06-22;9;121;87.23;75.87;10.82;210.63;18.8;13.8;16.67;83.7;71.7;214.59;7.91;4.1;1.23;1.8;8;21;0;0;6.902;0;0;39.7686666666667;26.8086866666667;24.12666;-6.902;3.92464666666666;7.67334;90.7040133333333
4;"Wfull";"a";2021-06-23;10;113.52;105.05;75.81;0;230.68;25.8;15.2;20.05;73.68;54.1;237.03;22.44;0.2;1.54;4.2;9;13.52;5.05;0;4.44357333333333;1.55203333333333;0;37.31024;32.2853666666667;24.10758;-4.44357333333333;-1.55203333333333;7.69242;93.7031866666667
4;"Wfull";"a";2021-06-24;11;117.67;110.03;77.22;0;248.26;19.1;16;17.58;87.44;80;242.9;5.87;16.1;0.83;1.4;10;17.67;10.03;0;5.80754;3.08255333333333;0;38.6742066666667;33.8158866666667;24.55596;-5.80754;-3.08255333333334;7.24404;97.0460533333333
4;"Wfull";"a";2021-06-25;12;114.91;122.05;97.16;0;266.8;23.5;13.5;18.54;74.13;51.8;258.69;15.79;0.8;0.97;3;11;14.91;22.05;0;4.90042;6.7767;0;37.7670866666667;37.5100333333333;30.89688;-4.90042;-6.7767;0.903119999999998;106.174
4;"Wfull";"a";2021-06-26;13;106.91;111.49;101.84;0;286.69;26.6;12.4;19.89;66.99;42.4;286.64;27.95;0;0.73;4.8;12;6.91;11.49;1.84;2.27108666666667;3.53126;0.585120000000001;35.1377533333333;34.2645933333333;32.38512;-2.27108666666666;-3.53126;-0.58512;101.787466666667
4;"Wfull";"a";2021-06-27;14;101.99;107.29;101.52;0;308.6;27.7;14.9;21.91;68.77;47.8;304.9;18.26;0;1;3.7;13;1.98999999999999;7.29000000000001;1.52;0.654046666666665;2.24046;0.483359999999999;33.5207133333333;32.9737933333333;32.28336;-0.654046666666666;-2.24046000000001;-0.483359999999994;98.7778666666667
4;"Wfull";"a";2021-06-28;15;99.22;105.19;101.23;0;331.81;29.8;16.3;23.21;68.74;41.8;328.5;23.6;0;0.89;4.6;14;0;5.19;1.23;0;1.59506;0.391140000000001;32.6103066666667;32.3283933333333;32.19114;0.256360000000001;-1.59506;-0.391139999999996;97.12984
4;"Wfull";"a";2021-06-29;16;99.84;103.67;100.46;0;351.28;26.4;14;19.47;80.89;53.8;343.73;15.23;9.6;0.9;3;15;0;3.67;0.459999999999994;0;1.12791333333333;0.146279999999998;32.81408;31.8612466666667;31.94628;0.052586666666663;-1.12791333333333;-0.146279999999997;96.6216066666667
4;"Wfull";"a";2021-06-30;17;111.23;103.78;99.95;0;367.56;20.3;13.2;16.28;83.93;64.1;353.26;9.53;2.9;1.01;1.9;16;11.23;3.78;0;3.69092666666667;1.16172;0;36.5575933333333;31.8950533333333;31.7841;-3.69092666666667;-1.16172;0.0158999999999985;100.236746666667
4;"Wfull";"a";2021-07-01;18;112.4;104.99;99.67;0;383.93;19.1;14.5;16.37;75.3;59.3;362.64;9.38;0.1;1.14;2.1;17;12.4;4.98999999999999;0;4.07546666666667;1.53359333333333;0;36.9421333333333;32.2669266666667;31.69506;-4.07546666666667;-1.53359333333334;0.104939999999999;100.90412
4;"Wfull";"a";2021-07-02;19;104.27;104.1;99.34;0;402.71;25.2;11.9;18.78;68.03;45.3;385.34;22.7;0;0.99;4;18;4.27;4.09999999999999;0;1.40340666666667;1.26006666666667;0;34.2700733333333;31.9934;31.59012;-1.40340666666667;-1.26006666666666;0.209879999999998;97.8535933333333
4;"Wfull";"a";2021-07-03;20;99.48;102.63;98.91;0;423.57;28.2;12.2;20.86;66.11;40.6;411.4;26.06;0;0.67;4.7;19;0;2.63;0;0;0.808286666666665;0;32.69576;31.54162;31.45338;0.170906666666667;-0.808286666666667;0.346620000000001;95.69076
4;"Wfull";"a";2021-07-04;21;104.11;108.49;100;0;442.73;24.7;14.8;19.16;80.56;57.4;425.5;14.1;22.3;0.62;2.7;20;4.11;8.48999999999999;0;1.35082;2.60926;0;34.2174866666667;33.3425933333333;31.8;-1.35082;-2.60926;0;99.36008
4;"Wfull";"a";2021-07-05;22;120.2;124.49;113.76;0;460.95;22.5;14.1;18.22;86.9;73.3;437.43;11.93;3.9;0.65;2.3;21;20.2;24.49;13.76;6.63906666666667;7.52659333333333;4.37568;39.5057333333333;38.2599266666667;36.17568;-6.63906666666666;-7.52659333333333;-4.37568000000001;113.94134
4;"Wfull";"a";2021-07-06;23;121.71;126.9;120.45;0;478.81;20.9;14.7;17.86;85.17;66;445.39;7.96;6.9;0.84;1.8;22;21.71;26.9;20.45;7.13535333333333;8.26726666666667;6.5031;40.00202;39.0006;38.3031;-7.13535333333333;-8.26726666666667;-6.50310000000001;117.30572
4;"Wfull";"a";2021-07-07;24;112.29;117.23;119.02;0;498.13;25.4;14;19.32;72.38;47;468.52;23.13;0;0.87;4.1;23;12.29;17.23;19.02;4.03931333333334;5.29535333333333;6.04836;36.90598;36.0286866666667;37.84836;-4.03931333333333;-5.29535333333334;-6.04836;110.783026666667
4;"Wfull";"a";2021-07-08;25;105.21;110.39;113.99;0;516.22;22.9;13.6;18.09;79.84;66.7;481.36;12.84;0.2;1.03;2.5;24;5.20999999999999;10.39;13.99;1.71235333333333;3.19319333333333;4.44882;34.57902;33.9265266666667;36.24882;-1.71235333333333;-3.19319333333333;-4.44881999999999;104.754366666667
4;"Wfull";"a";2021-07-09;26;100.94;107.37;111.06;0;535.05;22.8;14.2;18.83;77.21;63.1;494.59;13.23;1.1;1.08;2.7;25;0.939999999999998;7.37;11.06;0.308946666666666;2.26504666666667;3.51708;33.1756133333333;32.99838;35.31708;-0.308946666666671;-2.26504666666667;-3.51708;101.491073333333
4;"Wfull";"a";2021-07-10;27;96.36;105.44;109.11;0;554.47;26.1;12.3;19.42;74.85;47.5;517.06;22.47;7.5;0.89;4;26;0;5.44;9.11;0;1.67189333333333;2.89698;31.67032;32.4052266666667;34.69698;1.19634666666667;-1.67189333333334;-2.89698;98.7725266666667
4;"Wfull";"a";2021-07-11;28;96.87;103.69;107.49;0;573.52;24.7;15;19.05;78.22;52.8;534.38;17.32;0.1;0.66;3.2;27;0;3.69;7.48999999999999;0;1.13406;2.38182;31.83794;31.8673933333333;34.18182;1.02872666666666;-1.13406;-2.38182;97.8871533333333
4;"Wfull";"a";2021-07-12;29;91.98;102.74;106.19;0;593.68;26.2;13.2;20.16;75.66;54.4;550.74;16.36;0.7;0.87;3.2;28;0;2.73999999999999;6.19;0;0.842093333333332;1.96842;30.23076;31.5754266666667;33.76842;2.63590666666666;-0.842093333333331;-1.96842000000001;95.5746066666667
4;"Wfull";"a";2021-07-13;30;98.08;101.55;104.88;0;612.34;21.2;16.2;18.66;92.1;85;555.65;4.91;14.6;0.85;1.2;29;0;1.55;4.88;0;0.476366666666666;1.55184;32.2356266666667;31.2097;33.35184;0.631039999999999;-0.476366666666667;-1.55184;96.7971666666667
4;"Wfull";"a";2021-07-14;31;121.79;108.7;104.25;0;629.17;18.4;15.1;16.83;90.05;82;559.08;3.43;3.9;0.9;1.1;30;21.79;8.7;4.25;7.16164666666667;2.6738;1.3515;40.0283133333333;33.4071333333333;33.1515;-7.16164666666667;-2.6738;-1.3515;106.586946666667
4;"Wfull";"a";2021-07-15;32;119.13;119.74;108.23;0;648.62;24.9;16;19.45;81.01;57.7;576.97;17.89;1.4;0.79;3.3;31;19.13;19.74;8.23;6.28739333333333;6.06676;2.61714;39.15406;36.8000933333333;34.41714;-6.28739333333333;-6.06676;-2.61714;110.371293333333
4;"Wfull";"a";2021-07-16;33;115.16;113.36;111.83;0;667.8;22.3;15.9;19.18;84.36;71.6;596.08;19.11;5.2;2.27;3.3;32;15.16;13.36;11.83;4.98258666666667;4.10597333333333;3.76194;37.8492533333333;34.8393066666667;35.56194;-4.98258666666666;-4.10597333333333;-3.76194;108.2505
4;"Wfull";"a";2021-07-17;34;106.36;109.41;111.19;0;688.23;25.9;15.7;20.43;78.54;63.7;615.99;19.91;0;1.74;3.7;33;6.36;9.41;11.19;2.09032;2.89200666666667;3.55842;34.9569866666667;33.62534;35.35842;-2.09032000000001;-2.89200666666667;-3.55842;103.940746666667
4;"Wfull";"a";2021-07-18;35;95.73;105.22;109.13;0;710.75;29;15.1;22.52;66;47.5;644.26;28.27;0;1.7;5.4;34;0;5.22;9.13;0;1.60428;2.90334;31.46326;32.3376133333333;34.70334;1.40340666666667;-1.60428;-2.90334;98.5042133333333
4;"Wfull";"a";2021-07-19;36;80.84;101.13;106.85;0;731.98;26.3;15.8;21.23;66.47;49.1;668.26;24;0;1.63;4.6;35;0;1.13;6.84999999999999;0;0.347286666666665;2.1783;26.5694133333333;31.08062;33.9783;6.29725333333333;-0.347286666666662;-2.1783;91.6283333333333
4;"Wfull";"a";2021-07-20;37;67.74;97.1;104.73;4.42;751.22;26.2;11.7;19.24;67.56;44.4;693.58;25.32;0;0.93;4.4;36;0;0;4.73;0;0;1.50414;22.26388;29.8420666666667;33.30414;10.6027866666667;0.891266666666667;-1.50414;85.4100866666667
4;"Wfull";"a";2021-07-21;38;60.26;92.61;102.78;0;770.63;26.4;11.4;19.41;63.6;41.8;721.2;27.62;0;1.05;4.7;37;0;0;2.78;0;0;0.88404;19.8054533333333;28.46214;32.68404;13.0612133333333;2.27119333333333;-0.884040000000002;80.9516333333333
4;"Wfull";"a";2021-07-22;39;55.67;86.47;101.19;27.9;790.67;27.2;12.1;20.04;66.19;44.2;746.21;25.01;0;0.9;4.4;38;0;0;1.19;0;0;0.378419999999999;18.2968733333333;26.5751133333333;32.17842;14.5697933333333;4.15822;-0.378420000000002;77.0504066666667
4;"Wfull";"a";2021-07-23;40;73.68;84.92;99.51;0;811.66;28.2;12.5;20.99;65.23;40.6;773.47;27.26;0;0.91;4.8;39;0;0;0;0;0;0;24.21616;26.0987466666667;31.64418;8.65050666666666;4.63458666666666;0.155819999999999;81.9590866666667
4;"Wfull";"a";2021-07-24;41;105.49;85.98;98.08;0;831.02;24.1;14.2;19.36;80.17;62.6;787.06;13.59;6;0.75;2.6;40;5.48999999999999;0;0;1.80438;0;0;34.6710466666667;26.42452;31.18944;-1.80438;4.30881333333333;0.61056;92.2850066666667
4;"Wfull";"a";2021-07-25;42;105.05;84.66;96.69;0;851.71;28.6;15.4;20.69;78.72;43.7;810.75;23.69;3.7;0.75;4.2;41;5.05;0;0;1.65976666666667;0;0;34.5264333333333;26.01884;30.74742;-1.65976666666667;4.71449333333333;1.05258;91.2926933333333
4;"Wfull";"a";2021-07-26;43;102.79;80.72;95.09;0;872.82;27.6;14.7;21.11;73.62;46.7;834.91;24.16;0.3;0.91;4.3;42;2.79000000000001;0;0;0.916980000000002;0;0;33.7836466666667;24.8079466666667;30.23862;-0.916980000000002;5.92538666666666;1.56138;88.8302133333333
4;"Wfull";"a";2021-07-27;44;92.72;76.28;93.66;0;892.16;25.7;14.7;19.34;78.37;54.9;850.51;15.6;1.4;0.88;3;43;0;0;0;0;0;0;30.4739733333333;23.4433866666667;29.78388;2.39269333333333;7.28994666666667;2.01612;83.70124
4;"Wfull";"a";2021-07-28;45;88.5;74.06;92.87;0;911.27;25.2;13.4;19.11;77.19;54;866.36;15.85;0.1;1.14;3;44;0;0;0;0;0;0;29.087;22.7611066666667;29.53266;3.77966666666667;7.97222666666666;2.26734;81.3807666666667
4;"Wfull";"c";2021-06-15;2;81.35;80.9;84.82;11.09;42.88;30.9;12.2;22.74;61.41;38;56.54;25.92;0;0.88;5;1;0;0;0;0;0;0;26.7370333333333;24.8632666666667;26.97276;6.12963333333333;5.87006666666667;4.82724;78.57306
4;"Wfull";"c";2021-06-16;3;82.18;80.42;84;0;67.37;32.8;16.1;24.49;62.07;36.4;84.89;28.35;0;1.01;5.7;2;0;0;0;0;0;0;27.0098266666667;24.7157466666667;26.712;5.85684;6.01758666666667;5.088;78.4375733333333
4;"Wfull";"c";2021-06-17;4;83.97;80.9;83.83;11.24;93.35;33.7;15.8;25.98;61.75;41.2;112.48;27.59;0;0.94;5.6;3;0;0;0;0;0;0;27.59814;24.8632666666667;26.65794;5.26852666666667;5.87006666666667;5.14206;79.1193466666667
4;"Wfull";"c";2021-06-18;5;97.11;81.68;83.91;0;120.67;34.2;18.1;27.32;60.77;40.7;136.17;23.69;0;0.78;5.1;4;0;0;0;0;0;0;31.91682;25.1029866666667;26.68338;0.949846666666669;5.63034666666666;5.11662;83.7031866666667
4;"Wfull";"c";2021-06-19;6;92.77;82.84;83.93;11.22;147.6;33;18.4;26.93;58.75;40.4;163.78;27.61;0;0.99;5.7;5;0;0;0;0;0;0;30.4904066666667;25.4594933333333;26.68974;2.37626;5.27384;5.11026;82.63964
4;"Wfull";"c";2021-06-20;7;96.01;83.33;84.12;0;172.89;29.2;19.5;25.29;62.1;45.5;185.58;21.8;2.8;1.39;4.8;6;0;0;0;0;0;0;31.5552866666667;25.6100866666667;26.75016;1.31138;5.12324666666667;5.04984;83.9155333333333
4;"Wfull";"c";2021-06-21;8;101.73;84.27;84.01;0;193.96;26.5;17.2;21.07;71.88;51;206.68;21.1;0.1;2.11;4.3;7;1.73;0;0;0.568593333333335;0;0;33.43526;25.89898;26.71518;-0.56859333333334;4.83435333333333;5.08482;86.04942
4;"Wfull";"c";2021-06-22;9;119.02;90.35;83.94;11.2;210.63;18.8;13.8;16.67;83.7;71.7;214.59;7.91;4.1;1.23;1.8;8;19.02;0;0;6.25124;0;0;39.1179066666667;27.7675666666667;26.69292;-6.25124;2.96576666666667;5.10708;93.5783933333333
4;"Wfull";"c";2021-06-23;10;115.68;107.91;84.03;0;230.68;25.8;15.2;20.05;73.68;54.1;237.03;22.44;0.2;1.54;4.2;9;15.68;7.91;0;5.15349333333334;2.43100666666667;0;38.02016;33.16434;26.72154;-5.15349333333334;-2.43100666666667;5.07846;97.90604
4;"Wfull";"c";2021-06-24;11;119.16;112.13;85.29;0;248.26;19.1;16;17.58;87.44;80;242.9;5.87;16.1;0.83;1.4;10;19.16;12.13;0;6.29725333333333;3.72795333333333;0;39.16392;34.4612866666667;27.12222;-6.29725333333333;-3.72795333333333;4.67778;100.747426666667
4;"Wfull";"c";2021-06-25;12;118.2;126.76;95.29;0;266.8;23.5;13.5;18.54;74.13;51.8;258.69;15.79;0.8;0.97;3;11;18.2;26.76;0;5.98173333333333;8.22424;0;38.8484;38.9575733333333;30.30222;-5.98173333333334;-8.22424;1.49778;108.108193333333
4;"Wfull";"c";2021-06-26;13;108.74;115.94;99.05;0;286.69;26.6;12.4;19.89;66.99;42.4;286.64;27.95;0;0.73;4.8;12;8.73999999999999;15.94;0;2.87254666666667;4.89889333333333;0;35.7392133333333;35.6322266666667;31.4979;-2.87254666666666;-4.89889333333333;0.302099999999999;102.86934
4;"Wfull";"c";2021-06-27;14;103.57;110.98;99.93;0;308.6;27.7;14.9;21.91;68.77;47.8;304.9;18.26;0;1;3.7;13;3.56999999999999;10.98;0;1.17334;3.37452;0;34.0400066666667;34.1078533333333;31.77774;-1.17334;-3.37452;0.0222599999999993;99.9256
4;"Wfull";"c";2021-06-28;15;100.98;108.19;100.07;0;331.81;29.8;16.3;23.21;68.74;41.8;328.5;23.6;0;0.89;4.6;14;0.980000000000004;8.19;0.0699999999999932;0.322093333333335;2.51706;0.0222599999999978;33.18876;33.2503933333333;31.82226;-0.322093333333335;-2.51706;-0.0222599999999993;98.2614133333333
4;"Wfull";"c";2021-06-29;16;99.82;105.78;99.85;0;351.28;26.4;14;19.47;80.89;53.8;343.73;15.23;9.6;0.9;3;15;0;5.78;0;0;1.77638666666667;0;32.8075066666667;32.50972;31.7523;0.0591599999999985;-1.77638666666667;0.0477000000000025;97.0695266666667
4;"Wfull";"c";2021-06-30;17;107.59;104.58;99.22;0;367.56;20.3;13.2;16.28;83.93;64.1;353.26;9.53;2.9;1.01;1.9;16;7.59;4.58;0;2.49458;1.40758666666667;0;35.3612466666667;32.14092;31.55196;-2.49458;-1.40758666666667;0.24804;99.0541266666667
4;"Wfull";"c";2021-07-01;18;111;105.25;99.07;0;383.93;19.1;14.5;16.37;75.3;59.3;362.64;9.38;0.1;1.14;2.1;17;11;5.25;0;3.61533333333333;1.6135;0;36.482;32.3468333333333;31.50426;-3.61533333333334;-1.6135;0.295740000000002;100.333093333333
4;"Wfull";"c";2021-07-02;19;104.45;105.25;99.05;0;402.71;25.2;11.9;18.78;68.03;45.3;385.34;22.7;0;0.99;4;18;4.45;5.25;0;1.46256666666667;1.6135;0;34.3292333333333;32.3468333333333;31.4979;-1.46256666666667;-1.6135;0.302099999999999;98.1739666666667
4;"Wfull";"c";2021-07-03;20;100.37;104.17;98.97;0;423.57;28.2;12.2;20.86;66.11;40.6;411.4;26.06;0;0.67;4.7;19;0.370000000000005;4.17;0;0.121606666666668;1.28158;0;32.9882733333333;32.0149133333333;31.47246;-0.121606666666665;-1.28158000000001;0.327539999999999;96.4756466666667
4;"Wfull";"c";2021-07-04;21;105.44;108.36;99.02;0;442.73;24.7;14.8;19.16;80.56;57.4;425.5;14.1;22.3;0.62;2.7;20;5.44;8.36;0;1.78794666666667;2.56930666666667;0;34.6546133333333;33.30264;31.48836;-1.78794666666667;-2.56930666666667;0.311640000000001;99.4456133333333
4;"Wfull";"c";2021-07-05;22;126;130.05;103.15;0;460.95;22.5;14.1;18.22;86.9;73.3;437.43;11.93;3.9;0.65;2.3;21;26;30.05;3.15000000000001;8.54533333333333;9.23536666666667;1.0017;41.412;39.9687;32.8017;-8.54533333333333;-9.23536666666667;-1.0017;114.1824
4;"Wfull";"c";2021-07-06;23;125.83;132.31;111.82;0;478.81;20.9;14.7;17.86;85.17;66;445.39;7.96;6.9;0.84;1.8;22;25.83;32.31;11.82;8.48946;9.92994;3.75876;41.3561266666667;40.6632733333333;35.55876;-8.48946;-9.92994;-3.75876;117.57816
4;"Wfull";"c";2021-07-07;24;115.81;121.28;116.23;0;498.13;25.4;14;19.32;72.38;47;468.52;23.13;0;0.87;4.1;23;15.81;21.28;16.23;5.19622;6.54005333333333;5.16114;38.0628866666667;37.2733866666667;36.96114;-5.19622;-6.54005333333334;-5.16114000000001;112.297413333333
4;"Wfull";"c";2021-07-08;25;107.57;113.66;112.3;0;516.22;22.9;13.6;18.09;79.84;66.7;481.36;12.84;0.2;1.03;2.5;24;7.56999999999999;13.66;12.3;2.48800666666666;4.19817333333333;3.9114;35.3546733333333;34.9315066666667;35.7114;-2.48800666666666;-4.19817333333334;-3.9114;105.99758
4;"Wfull";"c";2021-07-09;26;103.59;110.54;109.92;0;535.05;22.8;14.2;18.83;77.21;63.1;494.59;13.23;1.1;1.08;2.7;25;3.59;10.54;9.92;1.17991333333333;3.23929333333334;3.15456;34.04658;33.9726266666667;34.95456;-1.17991333333333;-3.23929333333334;-3.15456;102.973766666667
4;"Wfull";"c";2021-07-10;27;100.13;107.89;107.8;0;554.47;26.1;12.3;19.42;74.85;47.5;517.06;22.47;7.5;0.89;4;26;0.129999999999995;7.89;7.8;0.0427266666666652;2.42486;2.4804;32.9093933333333;33.1581933333333;34.2804;-0.0427266666666668;-2.42486;-2.4804;100.347986666667
4;"Wfull";"c";2021-07-11;28;100.01;106.2;106.85;0;573.52;24.7;15;19.05;78.22;52.8;534.38;17.32;0.1;0.66;3.2;27;0.0100000000000051;6.2;6.84999999999999;0.00328666666666835;1.90546666666667;2.1783;32.8699533333333;32.6388;33.9783;-0.00328666666666777;-1.90546666666667;-2.1783;99.4870533333333
4;"Wfull";"c";2021-07-12;29;96.8;105.2;106.02;0;593.68;26.2;13.2;20.16;75.66;54.4;550.74;16.36;0.7;0.87;3.2;28;0;5.2;6.02;0;1.59813333333333;1.91436;31.8149333333333;32.3314666666667;33.71436;1.05173333333333;-1.59813333333334;-1.91436;97.86076
4;"Wfull";"c";2021-07-13;30;102.22;103.93;104.76;0;612.34;21.2;16.2;18.66;92.1;85;555.65;4.91;14.6;0.85;1.2;29;2.22;3.93000000000001;4.76000000000001;0.72964;1.20782;1.51368;33.5963066666667;31.9411533333333;33.31368;-0.729640000000003;-1.20782000000001;-1.51368;98.85114
4;"Wfull";"c";2021-07-14;31;126.42;114.8;104.13;0;629.17;18.4;15.1;16.83;90.05;82;559.08;3.43;3.9;0.9;1.1;30;26.42;14.8;4.13;8.68337333333334;4.54853333333333;1.31334;41.55004;35.2818666666667;33.11334;-8.68337333333334;-4.54853333333333;-1.31333999999999;109.945246666667
4;"Wfull";"c";2021-07-15;32;123.96;130.71;105.46;0;648.62;24.9;16;19.45;81.01;57.7;576.97;17.89;1.4;0.79;3.3;31;23.96;30.71;5.45999999999999;7.87485333333333;9.43820666666667;1.73628;40.74152;40.17154;33.53628;-7.87485333333333;-9.43820666666667;-1.73628;114.44934
4;"Wfull";"c";2021-07-16;33;118.04;121.07;107.31;0;667.8;22.3;15.9;19.18;84.36;71.6;596.08;19.11;5.2;2.27;3.3;32;18.04;21.07;7.31;5.92914666666667;6.47551333333333;2.32458;38.7958133333333;37.2088466666667;34.12458;-5.92914666666667;-6.47551333333333;-2.32458;110.12924
4;"Wfull";"c";2021-07-17;34;109.89;115.54;107.33;0;688.23;25.9;15.7;20.43;78.54;63.7;615.99;19.91;0;1.74;3.7;33;9.89;15.54;7.33;3.25051333333333;4.77596;2.33094;36.11718;35.5092933333333;34.13094;-3.25051333333333;-4.77596;-2.33093999999999;105.757413333333
4;"Wfull";"c";2021-07-18;35;100.11;109.79;106.14;0;710.75;29;15.1;22.52;66;47.5;644.26;28.27;0;1.7;5.4;34;0.109999999999999;9.79000000000001;6.14;0.0361533333333331;3.00879333333334;1.95252;32.90282;33.7421266666667;33.75252;-0.0361533333333384;-3.00879333333334;-1.95252;100.397466666667
4;"Wfull";"c";2021-07-19;36;88.45;103.93;104.61;0;731.98;26.3;15.8;21.23;66.47;49.1;668.26;24;0;1.63;4.6;35;0;3.93000000000001;4.61;0;1.20782;1.46598;29.0705666666667;31.9411533333333;33.26598;3.7961;-1.20782000000001;-1.46598;94.2777
4;"Wfull";"c";2021-07-20;37;75.49;98.03;103.34;4.74;751.22;26.2;11.7;19.24;67.56;44.4;693.58;25.32;0;0.93;4.4;36;0;0;3.34;0;0;1.06212;24.8110466666667;30.1278866666667;32.86212;8.05562;0.605446666666666;-1.06212;87.8010533333333
4;"Wfull";"c";2021-07-21;38;64.69;91.37;102.14;0;770.63;26.4;11.4;19.41;63.6;41.8;721.2;27.62;0;1.05;4.7;37;0;0;2.14;0;0;0.68052;21.2614466666667;28.0810466666667;32.48052;11.60522;2.65228666666667;-0.680520000000005;81.8230133333333
4;"Wfull";"c";2021-07-22;39;57.77;83.68;100.87;28.08;790.67;27.2;12.1;20.04;66.19;44.2;746.21;25.01;0;0.9;4.4;38;0;0;0.870000000000005;0;0;0.276660000000001;18.9870733333333;25.7176533333333;32.07666;13.8795933333333;5.01568;-0.276660000000003;76.7813866666667
4;"Wfull";"c";2021-07-23;40;94.59;104.83;99.86;0;811.66;28.2;12.5;20.99;65.23;40.6;773.47;27.26;0;0.91;4.8;39;0;4.83;0;0;1.48442;0;31.08858;32.2177533333333;31.75548;1.77808666666666;-1.48442;0.0445199999999986;95.0618133333333
4;"Wfull";"c";2021-07-24;41;107.49;102.78;99.29;0;831.02;24.1;14.2;19.36;80.17;62.6;787.06;13.59;6;0.75;2.6;40;7.48999999999999;2.78;0;2.46171333333333;0.854386666666667;0;35.32838;31.58772;31.57422;-2.46171333333334;-0.854386666666667;0.225779999999997;98.49032
4;"Wfull";"c";2021-07-25;42;104.41;94.97;98.24;0;851.71;28.6;15.4;20.69;78.72;43.7;810.75;23.69;3.7;0.75;4.2;41;4.41;0;0;1.44942;0;0;34.3160866666667;29.1874466666667;31.24032;-1.44942;1.54588666666667;0.55968;94.7438533333333
4;"Wfull";"c";2021-07-26;43;99.62;87.19;96.65;0;872.82;27.6;14.7;21.11;73.62;46.7;834.91;24.16;0.3;0.91;4.3;42;0;0;0;0;0;0;32.7417733333333;26.7963933333333;30.7347;0.124893333333333;3.93694;1.0653;90.2728666666667
4;"Wfull";"c";2021-07-27;44;85.8;81.3;95.22;0;892.16;25.7;14.7;19.34;78.37;54.9;850.51;15.6;1.4;0.88;3;43;0;0;0;0;0;0;28.1996;24.9862;30.27996;4.66706666666667;5.74713333333333;1.52004;83.46576
4;"Wfull";"c";2021-07-28;45;82.17;79.58;94.23;0;911.27;25.2;13.4;19.11;77.19;54;866.36;15.85;0.1;1.14;3;44;0;0;0;0;0;0;27.00654;24.4575866666667;29.96514;5.86012666666667;6.27574666666667;1.83486;81.4292666666667
4;"Wfull";"d";2021-06-15;2;76.87;80.27;90.8;10.63;42.88;30.9;12.2;22.74;61.41;38;56.54;25.92;0;0.88;5;1;0;0;0;0;0;0;25.2646066666667;24.6696466666667;28.8744;7.60206;6.06368666666667;2.9256;78.8086533333333
4;"Wfull";"d";2021-06-16;3;91.38;79.22;89.57;0;67.37;32.8;16.1;24.49;62.07;36.4;84.89;28.35;0;1.01;5.7;2;0;0;0;0;0;0;30.03356;24.3469466666667;28.48326;2.83310666666667;6.38638666666667;3.31674;82.8637666666667
4;"Wfull";"d";2021-06-17;4;88.8;79.82;89.02;10.76;93.35;33.7;15.8;25.98;61.75;41.2;112.48;27.59;0;0.94;5.6;3;0;0;0;0;0;0;29.1856;24.5313466666667;28.30836;3.68106666666667;6.20198666666667;3.49164;82.0253066666667
4;"Wfull";"d";2021-06-18;5;106.96;80.4;88.69;0;120.67;34.2;18.1;27.32;60.77;40.7;136.17;23.69;0;0.78;5.1;4;6.95999999999999;0;0;2.28752;0;0;35.1541866666667;24.7096;28.20342;-2.28751999999999;6.02373333333333;3.59658;88.0672066666667
4;"Wfull";"d";2021-06-19;6;95.31;81.37;88.49;10.72;147.6;33;18.4;26.93;58.75;40.4;163.78;27.61;0;0.99;5.7;5;0;0;0;0;0;0;31.32522;25.0077133333333;28.13982;1.54144666666667;5.72562;3.66018;84.4727533333333
