"tensio_id";"parzelle_id";"bodensaugspannung_0020_hPa";"bodensaugspannung_2040_hPa";"bodensaugspannung_4060_hPa";"messgenauigkeit_id";"zeit_messung"
552;30;86.2215;65.7045;57.859;10;1597093206
553;17;83.1355;63.4035;60.072;10;1597096806
554;30;89.355;68.281;60.0795;10;1597096806
555;17;83.137;61.593;58.3775;10;1597100406
556;30;88.6135;67.897;59.4085;10;1597100406
557;17;83.998;62.181;58.882;10;1597104006
558;30;89.6975;67.795;59.652;10;1597104006
559;17;84.3155;62.1605;58.8205;10;1597107606
560;30;90.4625;68.6665;59.9385;10;1597107606
561;17;85.302;63.156;58.982;10;1597111206
562;30;91.508;68.89;60.0615;10;1597111206
563;17;85.385;62.382;57.7515;10;1597114806
564;30;91.649;67.4505;59.3255;10;1597114806
565;17;86.0815;63.379;58.155;10;1597118406
566;30;92.593;68.2215;59.9795;10;1597118406
567;17;87.444;64.64;59.0625;10;1597122006
568;30;93.9365;69.3165;60.3235;10;1597122006
569;17;87.031;63.1955;57.954;10;1597125606
570;30;93.5965;68.4645;60.0605;10;1597125606
571;17;82.7215;55.871;54.523;10;1597129207
572;30;92.066;67.3075;57.9395;10;1597129207
573;17;84.6095;55.6715;54.24;10;1597132807
574;30;92.928;66.3535;56.82;10;1597132807
575;17;83.0805;48.9333;52.3835;10;1597136407
576;30;91.201;64.83;55.0855;10;1597136407
577;17;79.6525;43.28685;48.6505;10;1597140007
578;30;88.9585;62.4765;52.783;10;1597140007
579;17;87.043;57.314;57.489;10;1597143607
580;30;94.3935;66.1285;56.715;10;1597143607
581;17;87.0945;56.14;55.2695;10;1597147207
582;30;94.3785;65.7435;55.9195;10;1597147207
583;17;85.2655;43.60645;50.7095;10;1597150806
584;30;93.2255;65.155;54.1045;10;1597150806
585;17;85.38;45.2155;52.284;10;1597154406
586;30;93.7845;64.708;53.921;10;1597154406
587;17;89.623;53.4271;56.7825;10;1597158006
588;30;96.82;65.5195;54.817;10;1597158006
589;17;88.623;44.4783;53.394;10;1597161606
590;30;96.839;64.688;53.998;10;1597161606
591;17;100.784;75.044;69.293;10;1597165206
592;30;106.9735;70.4905;59.4625;10;1597165206
593;17;99.891;71.386;64.389;10;1597168806
594;30;107.924;70.127;58.446;10;1597168806
595;17;101.6085;69.7585;63.7435;10;1597172407
596;30;109.651;71.019;59.304;10;1597172407
597;17;103.6705;73.142;61.3825;10;1597176007
598;30;112.7885;72.259;62.0615;10;1597176007
599;17;104.409;68.013;60.1925;10;1597179607
600;30;113.055;71.651;62.4895;10;1597179607
601;17;102.6585;65.123;58.801;10;1597183207
602;30;111.3255;71.57;61.118;10;1597183207
603;17;101.9595;66.2795;59.2845;10;1597186807
604;30;110.5355;72.0965;61.773;10;1597186807
605;17;100.3245;66.12;58.68;10;1597190407
606;30;109.1335;71.671;60.756;10;1597190407
607;17;98.4745;66.5875;58.74;10;1597194006
608;30;106.642;71.771;60.6725;10;1597194006
609;17;97.0945;68.6615;60.415;10;1597197606
610;30;105.7365;73.112;62.0395;10;1597197606
611;17;95.407;70.3485;61.0605;10;1597201206
612;30;103.385;74.2475;62.752;10;1597201206
613;17;92.7415;68.762;59.8705;10;1597204806
614;30;100.236;74.0455;62.4675;10;1597204806
615;17;91.2205;70.2845;61.2825;10;1597208406
616;30;98.484;74.9785;63.426;10;1597208406
617;17;88.2455;66.9705;59.2845;10;1597212006
618;30;94.6925;73.416;62.1425;10;1597212006
619;17;82.147;62.7335;57.1055;10;1597215606
620;30;88.992;71.8725;59.594;10;1597215606
621;17;85.6855;64.1515;61.303;10;1597219206
622;30;91.4525;74.429;61.891;10;1597219206
623;17;79.3065;58.1145;57.57;10;1597222806
624;30;84.166;69.8215;57.4285;10;1597222806
625;17;74.73065;50.92085;52.9285;10;1597226406
626;30;81.156;68.8895;57.59;10;1597226406
627;17;74.53865;52.56785;54.563;10;1597230006
628;30;81.3345;69.0525;57.386;10;1597230006
629;17;73.36935;51.0249;53.09;10;1597233606
630;30;79.1825;68.6655;56.408;10;1597233606
631;17;73.40035;52.00095;54.101;10;1597237206
632;30;78.34;68.5235;55.5295;10;1597237206
633;17;72.2305;48.6462;52.687;10;1597240806
634;30;77.5135;67.244;54.429;10;1597240806
635;17;76.0295;51.67195;56.38;10;1597244406
636;30;81.628;70.2885;56.3635;10;1597244406
637;17;82.9285;73.298;64.652;10;1597248006
638;30;85.7235;71.6285;58.851;10;1597248006
639;17;83.746;71.0425;63.281;10;1597251606
640;30;87.171;72.441;59.9115;10;1597251606
641;17;87.654;79.3745;66.751;10;1597255206
642;30;90.71;75.3235;61.868;10;1597255206
643;17;87.9605;75.6935;63.765;10;1597258807
644;30;91.455;76.338;63.0725;10;1597258807
645;17;86.746;69.4675;61.666;10;1597262407
646;30;90.3085;75.2425;62.5435;10;1597262407
647;17;86.8305;68.855;61.6055;10;1597266007
648;30;90.41;75.73;62.8485;10;1597266007
649;17;86.4435;68.9965;61.5645;10;1597269607
650;30;90.4695;75.6885;62.7465;10;1597269607
651;17;87.145;69.9935;62.13;10;1597273207
652;30;91.235;76.3585;63.481;10;1597273207
653;17;86.737;68.998;61.5255;10;1597276807
654;30;90.6535;76.1155;63.1355;10;1597276807
655;17;87.1525;69.972;62.372;10;1597280406
656;30;91.681;76.9675;64.1535;10;1597280406
657;17;86.9365;70.072;62.8565;10;1597284006
658;30;91.441;76.7845;64.1535;10;1597284006
659;17;86.2395;69.9115;62.5535;10;1597287606
660;30;90.5755;76.7245;63.8075;10;1597287606
661;17;86.5015;69.889;61.948;10;1597291206
662;30;90.354;76.501;63.95;10;1597291206
663;17;86.062;70.0315;61.827;10;1597294806
664;30;89.954;76.419;63.5835;10;1597294806
665;17;85.6605;71.3125;62.473;10;1597298406
666;30;89.9145;76.7655;63.746;10;1597298406
667;17;85.723;68.9535;61.6665;10;1597302007
668;30;89.0505;75.7505;63.522;10;1597302007
669;17;84.309;69.847;62.1705;10;1597305607
670;30;88.7095;75.7105;63.4795;10;1597305607
671;17;81.5935;67.081;59.8705;10;1597309207
672;30;86.198;74.1465;62.3395;10;1597309207
673;17;76.338;59.436;56.5615;10;1597312807
674;30;82.12;71.7315;60.463;10;1597312807
675;17;77.6935;66.355;59.85;10;1597316407
676;30;81.9795;72.9285;61.2575;10;1597316407
677;17;75.4175;64.83;59.4865;10;1597320007
678;30;80.4915;72.6035;60.933;10;1597320007
679;17;74.479;65.7255;59.346;10;1597323606
680;30;79.007;72.7665;60.6275;10;1597323606
681;17;68.76775;54.5848;53.312;10;1597327206
682;30;75.093;70.6155;58.1835;10;1597327206
683;17;75.553;71.3785;63.119;10;1597330806
684;30;79.107;74.1255;61.726;10;1597330806
685;17;74.978;71.5845;63.1785;10;1597334406
686;30;78.7295;74.064;62.4605;10;1597334406
687;17;73.37535;67.821;60.8385;10;1597338006
688;30;77.161;73.638;61.9105;10;1597338006
689;17;72.9927;67.2915;60.637;10;1597341606
690;30;77.022;73.598;62.0335;10;1597341606
691;17;74.7965;70.5045;62.654;10;1597345206
692;30;78.247;74.7345;63.54;10;1597345206
693;17;76.638;73.6975;63.5825;10;1597348806
694;30;79.4155;74.917;64.8025;10;1597348806
695;17;74.9175;70.1395;61.686;10;1597352406
696;30;78.291;74.593;64.1925;10;1597352406
697;17;74.686;70.1185;61.787;10;1597356006
698;30;78.1715;74.9585;64.0095;10;1597356006
699;17;75.083;70.7885;62.252;10;1597359606
700;30;78.091;75.121;64.2945;10;1597359606
701;17;74.997;70.9505;62.3525;10;1597363206
702;30;78.054;74.938;64.681;10;1597363206
703;17;74.938;70.7885;62.352;10;1597366806
704;30;78.415;75.304;64.967;10;1597366806
705;17;75.3795;71.664;62.8355;10;1597370406
706;30;78.394;75.385;65.782;10;1597370406
707;17;75.39;72.0075;62.756;10;1597374006
708;30;78.0935;75.71;65.7205;10;1597374006
709;17;74.7135;70.708;62.3315;10;1597377606
710;30;77.7715;75.588;65.2545;10;1597377606
711;17;74.5995;70.442;62.433;10;1597381206
712;30;77.9335;75.5875;65.3765;10;1597381206
713;17;74.4795;70.6025;62.4535;10;1597384806
714;30;77.834;75.568;65.721;10;1597384806
715;17;72.7275;68.104;61.262;10;1597388407
716;30;76.6265;74.938;64.298;10;1597388407
717;17;71.2775;65.887;60.355;10;1597392007
718;30;75.681;74.6945;63.869;10;1597392007
719;17;68.3993;61.168;58.659;10;1597395607
720;30;74.6775;73.659;62.1995;10;1597395607
721;17;67.9632;61.8425;58.4585;10;1597399207
722;30;74.459;72.826;61.283;10;1597399207
723;17;68.16575;56.9326;58.559;10;1597402807
724;30;75.9415;73.861;60.993;10;1597402807
725;17;70.73205;64.278;61.2635;10;1597406407
726;30;76.867;73.252;61.157;10;1597406407
727;17;72.4454;55.93605;59.529;10;1597410006
728;30;81.6655;76.0935;63.294;10;1597410006
729;17;80.2465;78.528;70.303;10;1597413606
730;30;86.0565;76.1945;64.597;10;1597413606
731;17;80.0075;73.3535;65.3995;10;1597417206
732;30;86.5815;75.667;64.477;10;1597417206
733;17;73.28515;53.0354;55.3705;10;1597420806
734;30;83.2495;71.1015;59.1605;10;1597420806
735;17;86.1385;79.067;68.043;10;1597424406
736;30;92.624;75.9915;65.1695;10;1597424406
737;17;88.4755;78.0725;65.5395;10;1597428006
738;30;93.7865;75.81;66.7995;10;1597428006
739;17;87.92;74.207;63.8645;10;1597431607
740;30;93.1825;75.546;66.986;10;1597431607
741;17;88.344;73.5535;63.6435;10;1597435207
742;30;93.706;75.9315;67.2295;10;1597435207
743;17;88.3805;73.004;63.3215;10;1597438807
744;30;93.6245;76.115;67.351;10;1597438807
745;17;88.3865;72.699;62.9565;10;1597442407
746;30;93.2615;75.993;66.8215;10;1597442407
747;17;88.3105;72.4545;62.9565;10;1597446007
748;30;93.103;76.4805;66.4145;10;1597446007
749;17;88.753;73.0865;63.119;10;1597449607
750;30;93.585;76.5005;66.761;10;1597449607
751;17;89.3445;73.776;63.4615;10;1597453206
752;30;93.927;76.703;67.392;10;1597453206
753;17;89.9115;75.161;63.441;10;1597456806
754;30;94.5095;77.0695;68.5355;10;1597456806
755;17;90.363;75.931;63.845;10;1597460406
756;30;94.952;77.353;68.7815;10;1597460406
757;17;90.281;75.1165;63.7635;10;1597464006
758;30;94.77;77.617;68.618;10;1597464006
759;17;89.924;74.1;63.583;10;1597467606
760;30;94.4085;77.5765;68.085;10;1597467606
761;17;89.9585;74.569;63.6035;10;1597471206
762;30;94.713;77.861;67.9645;10;1597471206
763;17;85.2305;67.735;61.808;10;1597474806
764;30;90.8395;76.4795;65.986;10;1597474806
765;17;83.4645;63.2435;58.074;10;1597478406
766;30;90.636;75.018;63.317;10;1597478406
767;17;76.284;49.5219;52.142;10;1597482006
768;30;87.106;72.908;60.059;10;1597482006
769;17;81.7655;55.14065;57.005;10;1597485606
770;30;92.746;73.8;60.158;10;1597485606
771;17;82.631;51.13635;55.351;10;1597489206
772;30;94.775;73.638;59.7065;10;1597489206
773;17;102.0005;81.7515;73.289;10;1597492806
774;30;111.1475;79.726;66.6955;10;1597492806
775;17;101.2165;79.713;68.2435;10;1597496406
776;30;110.5705;76.9255;64.1105;10;1597496406
777;17;84.941;41.08;47.0775;10;1597500006
778;30;101.1615;69.6805;56.14;10;1597500006
779;17;102.5075;63.415;62.2925;10;1597503606
780;30;117.4765;75.4645;62.539;10;1597503606
781;17;110.9025;80.6255;68.567;10;1597507206
782;30;121.001;77.372;64.479;10;1597507206
783;17;106.406;66.854;61.0205;10;1597510806
784;30;122.0875;73.4965;60.8055;10;1597510806
785;17;117.3135;79.3835;69.939;10;1597514406
786;30;127.9035;78.164;65.2125;10;1597514406
787;17;116.8;75.0145;65.339;10;1597518007
788;30;127.942;78.001;64.113;10;1597518007
789;17;119.6845;77.209;66.448;10;1597521607
790;30;130.552;80.072;66.3335;10;1597521607
791;17;120.2075;74.8285;64.815;10;1597525207
792;30;130.51;80.193;66.4555;10;1597525207
793;17;122.067;76.15;65.137;10;1597528807
794;30;130.952;80.6195;67.129;10;1597528807
795;17;122.426;76.3725;65.218;10;1597532407
796;30;131.134;81.005;67.68;10;1597532407
797;17;121.068;74.7235;64.169;10;1597536007
798;30;129.967;79.991;66.8255;10;1597536007
799;17;122.7185;76.5345;64.9345;10;1597539606
800;30;130.7495;81.0665;67.844;10;1597539606
801;17;123.9745;78.6705;65.3385;10;1597543206
802;30;131.1945;81.92;68.5995;10;1597543206
803;17;123.6155;78.06;65.4395;10;1597546806
804;30;131.0365;82.468;69.0675;10;1597546806
805;17;123.2405;77.4305;65.0145;10;1597550406
806;30;130.3935;81.7575;68.7415;10;1597550406
807;17;124.164;78.5265;65.822;10;1597554006
808;30;131.539;82.468;69.434;10;1597554006
809;17;121.6715;75.639;64.269;10;1597557606
810;30;129.051;81.514;68.171;10;1597557606
811;17;111.4835;67.667;61.3635;10;1597561207
812;30;122.929;77.6165;65.581;10;1597561207
813;17;113.6585;63.0725;57.51;10;1597564807
814;30;128.0905;75.749;62.683;10;1597564807
815;17;119.4165;63.2265;59.0025;10;1597568407
816;30;136.061;76.4795;62.763;10;1597568407
817;17;122.0265;62.233;58.297;10;1597572007
818;30;139.053;74.5315;61.073;10;1597572007
819;17;129.8445;68.2055;61.848;10;1597575607
820;30;148.8105;76.5205;62.092;10;1597575607
821;17;130.721;61.084;59.2855;10;1597579207
822;30;156.868;75.565;60.9265;10;1597579207
823;17;151.061;81.427;72.907;10;1597582806
824;30;178.2355;83.196;68.5645;10;1597582806
825;17;156.99;86.2505;73.532;10;1597586406
826;30;187.0275;82.992;68.3;10;1597586406
827;17;142.4075;58.70875;56.0575;10;1597590006
828;30;177.4975;73.3945;57.9945;10;1597590006
829;17;159.4905;78.4475;66.449;10;1597593606
830;30;196.7865;78.0215;62.7415;10;1597593606
831;17;172.522;88.6345;71.3925;10;1597597206
832;30;210.1185;81.8565;66.406;10;1597597206
833;17;180.4825;89.9975;74.1365;10;1597600806
834;30;216.9415;82.221;67.305;10;1597600806
835;17;182.004;87.991;70.504;10;1597604406
836;30;215.0625;82.466;66.6535;10;1597604406
837;17;183.0905;85.345;68.7685;10;1597608006
838;30;215.441;83.8065;67.4695;10;1597608006
839;17;186.5245;84.6925;68.2855;10;1597611606
840;30;219.296;84.699;67.592;10;1597611606
841;17;188.58;84.1625;68.527;10;1597615206
842;30;219.009;85.571;68.286;10;1597615206
843;17;189.094;84.042;68.5465;10;1597618806
844;30;217.7005;85.3895;68.3675;10;1597618806
845;17;190.6485;85.8115;69.0515;10;1597622406
846;30;217.417;86.465;68.898;10;1597622406
847;17;189.0825;84.386;67.659;10;1597626006
848;30;215.7495;85.6535;68.187;10;1597626006
849;17;190.4195;85.586;68.768;10;1597629606
850;30;218.1195;86.363;68.959;10;1597629606
851;17;191.083;85.384;68.204;10;1597633206
852;30;218.4995;86.6675;69.0815;10;1597633206
853;17;190.9495;84.5295;67.5585;10;1597636806
854;30;218.782;86.1;68.472;10;1597636806
855;17;193.355;86.46;68.95;10;1597640406
856;30;221.4715;87.2565;69.407;10;1597640406
857;17;194.3205;86.805;68.3445;10;1597644006
858;30;222.4155;87.7445;69.6535;10;1597644006
859;17;193.7235;85.5235;68.1235;10;1597647606
860;30;221.9365;86.891;69.0235;10;1597647606
861;17;187.5105;78.366;63.0575;10;1597651206
862;30;220.157;84.436;67.1285;10;1597651206
863;17;192.516;78.8505;63.0985;10;1597654806
864;30;229.902;83.745;67.1665;10;1597654806
865;17;197.656;78.9045;63.886;10;1597658406
866;30;240.7395;83.7855;67.0835;10;1597658406
867;17;203.2515;79.5695;64.3305;10;1597662007
868;30;254.1845;84.272;66.9805;10;1597662007
869;17;213.835;86.874;65.6;10;1597665607
870;30;264.1115;83.075;65.9215;10;1597665607
871;17;219.086;88.1965;65.681;10;1597669207
872;30;268.784;84.395;66.7385;10;1597669207
873;17;225.969;89.6275;69.173;10;1597672807
874;30;281.555;86.3425;67.9585;10;1597672807
875;17;215.194;71.317;59.306;10;1597676407
876;30;276.083;82.6905;63.5605;10;1597676407
877;17;222.483;73.763;61.627;10;1597680007
878;30;298.09;84.0285;62.7415;10;1597680007
879;17;251.5715;101.502;73.37;10;1597683606
880;30;329.179;87.316;67.4285;10;1597683606
881;17;261.6775;103.07;73.975;10;1597687206
882;30;337.443;88.8785;69.1415;10;1597687206
883;17;262.3905;97.5795;68.042;10;1597690806
884;30;332.0815;87.397;68.366;10;1597690806
885;17;264.7845;98.349;69.031;10;1597694406
886;30;331.4655;89.265;69.9565;10;1597694406
887;17;267.5435;99.5675;70.1;10;1597698006
888;30;328.2385;91.2335;71.853;10;1597698006
889;17;266.802;99.2035;69.2115;10;1597701606
890;30;320.3765;92.229;72.365;10;1597701606
891;17;262.7635;95.749;67.5785;10;1597705207
892;30;310.329;90.565;71.491;10;1597705207
893;17;263.399;95.589;68.405;10;1597708807
894;30;307.9755;91.1135;71.6715;10;1597708807
895;17;265.03;97.843;68.8095;10;1597712407
896;30;307.8345;92.554;72.8145;10;1597712407
897;17;262.9785;95.628;67.881;10;1597716007
898;30;302.4085;91.234;72.0205;10;1597716007
899;17;264.531;97.255;69.0305;10;1597719607
900;30;303.19;92.9395;72.855;10;1597719607
901;17;266.798;99.003;69.6555;10;1597723207
902;30;304.637;94.0155;73.3645;10;1597723207
903;17;265.8205;97.8645;69.132;10;1597726806
904;30;301.043;93.8535;73.549;10;1597726806
905;17;263.2105;95.0605;68.063;10;1597730406
906;30;295.9;92.331;72.0815;10;1597730406
907;17;261.4495;93.3135;67.659;10;1597734006
908;30;295.644;91.681;71.243;10;1597734006
909;17;252.2725;84.673;63.5635;10;1597737606
910;30;298.1485;89.509;67.696;10;1597737606
911;17;259.552;80.601;62.0295;10;1597741206
912;30;322.0475;87.54;64.558;10;1597741206
913;17;280.3005;90.637;67.8415;10;1597744806
914;30;358.728;90.198;66.2885;10;1597744806
915;17;286.326;88.3895;66.7515;10;1597748406
916;30;381.64;91.1725;67.163;10;1597748406
917;17;290.4955;84.684;63.725;10;1597752006
918;30;402.172;87.3975;63.2315;10;1597752006
919;17;304.16;90.5335;65.924;10;1597755606
920;30;427.3895;92.167;66.692;10;1597755606
921;17;315.771;90.776;65.1585;10;1597759206
922;30;449.1065;91.7;65.877;10;1597759206
923;17;347.594;111.5875;76.539;10;1597762806
924;30;489.824;98.802;71.766;10;1597762806
925;17;352.3;97.8175;63.219;10;1597766406
926;30;500.8445;90.666;64.942;10;1597766406
927;17;380.763;116.657;73.531;10;1597770006
928;30;530.1935;95.4945;69.8135;10;1597770006
929;17;383.7035;105.112;66.6305;10;1597773606
930;30;528.0735;93.8315;66.819;10;1597773606
931;17;398.199;117.61;75.105;10;1597777206
932;30;540.663;96.9965;70.7515;10;1597777206
933;17;399.817;115.2945;73.1485;10;1597780806
934;30;534.449;97.4435;71.341;10;1597780806
935;17;397.4575;111.862;72.038;10;1597784407
936;30;521.2025;97.5655;71.4245;10;1597784407
937;17;397.243;113.2455;72.4215;10;1597788007
938;30;508.836;97.809;71.079;10;1597788007
939;17;395.1335;111.565;72.441;10;1597791607
940;30;497.8355;98.1135;71.303;10;1597791607
941;17;391.572;108.8435;71.634;10;1597795207
942;30;488.6195;98.8445;71.914;10;1597795207
943;17;388.868;109.7395;72.6235;10;1597798807
944;30;481.87;99.8585;73.504;10;1597798807
945;17;387.757;109.3955;72.9655;10;1597802407
946;30;473.114;99.8395;73.4445;10;1597802407
947;17;385.049;108.748;72.5225;10;1597806006
948;30;465.427;100.469;73.9325;10;1597806006
949;17;382.6945;109.8465;73.531;10;1597809606
950;30;458.9125;100.9155;75.1735;10;1597809606
951;17;378.441;108.2195;73.3295;10;1597813206
952;30;450.7045;100.3065;74.604;10;1597813206
953;17;373.842;107.488;72.824;10;1597816806
954;30;442.9195;100.206;73.7705;10;1597816806
955;17;355.9605;101.841;70.081;10;1597820406
956;30;423.895;99.3315;71.2015;10;1597820406
957;17;346.113;98.5625;69.4155;10;1597824006
958;30;420.7675;100.7715;71.3635;10;1597824006
959;17;333.742;91.4705;66.247;10;1597827606
960;30;432.996;98.3775;68.98;10;1597827606
961;17;330.845;91.6485;67.5995;10;1597831206
962;30;458.4945;98.316;68.121;10;1597831206
963;17;341.397;96.5755;69.314;10;1597834806
964;30;494.8505;100;69.037;10;1597834806
965;17;376.8495;117.602;79.8075;10;1597838407
966;30;542.7325;105.3565;72.885;10;1597838407
967;17;369.912;98.305;67.377;10;1597842007
968;30;545.8865;97.382;65.207;10;1597842007
969;17;403.1235;115.4155;74.9445;10;1597845607
970;30;586.2505;103.8745;71.071;10;1597845607
971;17;412.986;103.73;65.1375;10;1597849207
972;30;604.271;96.6305;64.9805;10;1597849207
973;17;438.5295;121.67;74.7635;10;1597852807
974;30;633.618;103.7735;70.2775;10;1597852807
975;17;457.0245;130.7755;79.788;10;1597856407
976;30;659.3735;107.466;72.743;10;1597856407
977;17;476.5025;131.4945;78.535;10;1597860007
978;30;679.069;105.803;71.5615;10;1597860007
979;17;487.9685;131.2165;78.1925;10;1597863607
980;30;691.519;107.3245;72.6825;10;1597863607
981;17;493.2635;129.29;76.578;10;1597867207
982;30;696.015;107.9755;73.0495;10;1597867207
983;17;492.686;127.019;75.953;10;1597870807
984;30;696.6395;108.6445;73.661;10;1597870807
985;17;485.8925;121.942;74.4395;10;1597874407
986;30;693.1655;108.3615;73.786;10;1597874407
987;17;483.813;122.9635;75.488;10;1597878007
988;30;692.4005;109.498;74.5595;10;1597878007
989;17;477.4515;120.2615;74.339;10;1597881606
990;30;687.96;108.9505;73.9085;10;1597881606
991;17;471.2545;118.8005;74.2985;10;1597885206
992;30;683.8625;108.951;74.091;10;1597885206
993;17;466.3855;119.4535;74.721;10;1597888806
994;30;680.4485;109.499;74.235;10;1597888806
995;17;461.6615;119.029;74.681;10;1597892406
996;30;677.4755;109.438;74.5395;10;1597892406
997;17;455.6335;117.752;74.5395;10;1597896006
998;30;673.0145;109.317;74.4995;10;1597896006
999;17;451.827;119.947;75.428;10;1597899606
1000;30;670.4265;110.0465;75.03;10;1597899606
1001;17;447.0305;118.626;74.924;10;1597903206
1002;30;666.7065;110.1895;75.194;10;1597903206
1003;17;441.293;118.0195;75.064;10;1597906806
1004;30;662.8675;110.27;75.11;10;1597906806
1005;17;416.8335;106.1915;70.6465;10;1597910406
1006;30;642.722;107.2465;70.8105;10;1597910406
1007;17;399.1715;99.194;69.4965;10;1597914006
1008;30;624.63;108.1185;71.2595;10;1597914006
1009;17;409.712;112.786;73.573;10;1597917606
1010;30;636.7045;109.336;70.9735;10;1597917606
1011;17;392.3935;95.5615;67.579;10;1597921206
1012;30;622.193;105.1535;68.5665;10;1597921206
1013;17;401.2515;102.154;69.193;10;1597924806
1014;30;633.003;106.0275;68.3425;10;1597924806
1015;17;425.6025;121.5465;79.667;10;1597928406
1016;30;653.422;115.1375;74.168;10;1597928406
1017;17;435.3005;112.0265;70.949;10;1597932006
1018;30;665.167;108.9275;68.767;10;1597932006
1019;17;454.5575;115.1675;71.6555;10;1597935606
1020;30;681.1745;108.8455;68.053;10;1597935606
1021;17;476.3455;123.03;73.6335;10;1597939206
1022;30;700.323;109.9415;67.8705;10;1597939206
1023;17;524.3405;158.602;89.594;10;1597942806
1024;30;739.754;120.6955;75.086;10;1597942806
1025;17;546.574;152.311;82.8735;10;1597946406
1026;30;757.4425;118.363;73.2535;10;1597946406
1027;17;552.332;139.119;79.828;10;1597950006
1028;30;761.1865;117.775;73.2535;10;1597950006
1029;17;567.8295;148.483;80.978;10;1597953606
1030;30;774.2005;120.862;73.828;10;1597953606
1031;17;569.568;141.66;79.3425;10;1597957206
1032;30;776.891;120.6375;73.7845;10;1597957206
1033;17;570.2735;137.2965;78.1725;10;1597960806
1034;30;778.052;121.105;74.437;10;1597960806
1035;17;570.683;136.366;78.4555;10;1597964406
1036;30;780.5835;120.984;75.295;10;1597964406
1037;17;567.2845;132.7955;76.821;10;1597968006
1038;30;780.7045;120.396;75.0285;10;1597968006
1039;17;564.9365;133.0415;78.1325;10;1597971607
1040;30;779.899;121.0655;75.58;10;1597971607
1041;17;561.282;132.112;78.4155;10;1597975207
1042;30;780.3615;121.6135;75.9055;10;1597975207
1043;17;557.0535;131.384;77.91;10;1597978807
1044;30;779.4765;121.2895;75.987;10;1597978807
1045;17;553.2885;131.71;78.718;10;1597982407
1046;30;779.4755;121.98;76.559;10;1597982407
1047;17;547.4025;130.2485;78.1725;10;1597986007
1048;30;777.587;121.8175;76.4565;10;1597986007
1049;17;541.055;127.141;76.2755;10;1597989607
1050;30;776.1585;120.0515;74.9075;10;1597989607
1051;17;516.0755;116.392;73.1285;10;1597993207
1052;30;761.879;115.2215;72.767;10;1597993207
1053;17;493.3645;106.1655;68.688;10;1597996807
1054;30;741.222;113.0685;70.644;10;1597996807
1055;17;485.6315;101.061;67.741;10;1598000407
1056;30;729.5115;115.098;70.927;10;1598000407
1057;17;511.648;121.6715;72.906;10;1598004007
1058;30;754.282;117.37;71.253;10;1598004007
1059;17;527.8185;123.7735;69.394;10;1598007606
1060;30;764.8725;115.3395;68.078;10;1598007606
1061;17;546.3085;134.5325;74.7215;10;1598011206
1062;30;775.837;120.249;69.931;10;1598011206
1063;17;548.7785;138.8615;80.434;10;1598014806
1064;30;774.524;128.042;74.532;10;1598014806
1065;17;580.6395;154.1045;79.242;10;1598018406
1066;30;793.6555;125.8505;72.5565;10;1598018406
1067;17;592.632;149;76.619;10;1598022006
1068;30;799.7925;127.19;73.191;10;1598022006
1069;17;607.0615;156.127;81.6845;10;1598025606
1070;30;807.3795;131.857;75.247;10;1598025606
1071;17;626.1875;164.6405;82.6325;10;1598029206
1072;30;816.791;132.263;75.6725;10;1598029206
1073;17;638.755;166.696;84.5895;10;1598032806
1074;30;823.6215;134.291;76.387;10;1598032806
1075;17;651.1585;162.5345;80.796;10;1598036406
1076;30;828.88;131.938;75.367;10;1598036406
1077;17;662.4745;166.366;82.4715;10;1598040006
1078;30;834.2405;135.307;76.6935;10;1598040006
1079;17;670.044;163.7505;81.5225;10;1598043606
1080;30;837.212;134.841;77.0005;10;1598043606
1081;17;674.1785;161.1765;81.684;10;1598047206
1082;30;838.956;135.5515;77.7325;10;1598047206
1083;17;677.7885;159.1125;80.8365;10;1598050806
1084;30;840.8405;135.5305;77.673;10;1598050806
1085;17;681.6545;159.3425;81.684;10;1598054406
1086;30;843.171;136.608;78.61;10;1598054406
1087;17;684.404;158.392;81.017;10;1598058006
1088;30;846.099;136.5065;78.4885;10;1598058006
1089;17;684.8525;156.125;81.0585;10;1598061606
1090;30;846.522;136.588;78.632;10;1598061606
1091;17;685.4875;156.1115;81.079;10;1598065206
1092;30;847.243;136.488;79.0805;10;1598065206
1093;17;686.1585;154.796;81.3415;10;1598068806
1094;30;848.304;137.177;79.245;10;1598068806
1095;17;686.564;155.105;81.725;10;1598072407
1096;30;849.25;137.117;79.9175;10;1598072407
1097;17;687.473;153.95;81.7045;10;1598076007
1098;30;850.3725;137.381;79.8145;10;1598076007
1099;17;686.8995;152.266;81.36;10;1598079607
1100;30;850.253;136.751;79.653;10;1598079607
1101;17;684.0895;150.886;81.0585;10;1598083207
1102;30;849.007;137.117;79.734;10;1598083207
1103;17;679.3345;144.7305;79.142;10;1598086807
1104;30;844.6905;135.087;78.2245;10;1598086807
1105;17;672.941;133.8755;75.1865;10;1598090407
1106;30;838.286;131.3525;75.29;10;1598090407
1107;17;662.285;135.128;77.0235;10;1598094006
1108;30;834.2375;135.674;75.8005;10;1598094006
1109;17;675.1075;155.1115;78.375;10;1598097606
1110;30;842.1785;135.184;73.009;10;1598097606
1111;17;667.4675;150.249;77.7895;10;1598101206
1112;30;838.8125;140.076;75.047;10;1598101206
1113;17;689.839;172.752;80.332;10;1598104806
