STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
       5906;202203120320;    3;   0.6; 320;eor
       5906;202203120330;    3;   0.2; 300;eor
       5906;202203120340;    3;   0.3; 240;eor
       5906;202203120350;    3;   0.7; 240;eor
       5906;202203120400;    3;   0.6; 220;eor
       5906;202203120410;    3;   0.5; 310;eor
       5906;202203120420;    3;   0.9; 360;eor
       5906;202203120430;    3;   0.6; 360;eor
       5906;202203120440;    3;   0.3; 240;eor
       5906;202203120450;    3;   0.2; 140;eor
       5906;202203120500;    3;   0.9; 290;eor
       5906;202203120510;    3;   1.3; 270;eor
       5906;202203120520;    3;   0.9; 300;eor
       5906;202203120530;    3;   1.0; 300;eor
       5906;202203120540;    3;   1.0; 360;eor
       5906;202203120550;    3;   0.8;  10;eor
       5906;202203120600;    3;   0.8;  60;eor
       5906;202203120610;    3;   0.5; 150;eor
       5906;202203120620;    3;   0.5; 190;eor
       5906;202203120630;    3;   0.7; 240;eor
       5906;202203120640;    3;   0.8; 230;eor
       5906;202203120650;    3;   1.8; 220;eor
       5906;202203120700;    3;   1.3; 270;eor
       5906;202203120710;    3;   0.9; 260;eor
       5906;202203120720;    3;   0.9; 250;eor
       5906;202203120730;    3;   1.5; 240;eor
       5906;202203120740;    3;   1.9; 240;eor
       5906;202203120750;    3;   1.5; 250;eor
       5906;202203120800;    3;   1.3; 290;eor
       5906;202203120810;    3;   1.2; 330;eor
       5906;202203120820;    3;   1.1; 320;eor
       5906;202203120830;    3;   0.9; 320;eor
       5906;202203120840;    3;   1.2; 240;eor
       5906;202203120850;    3;   1.2; 230;eor
       5906;202203120900;    3;   1.7; 230;eor
       5906;202203120910;    3;   1.1; 180;eor
       5906;202203120920;    3;   0.7; 140;eor
       5906;202203120930;    3;   1.2; 200;eor
       5906;202203120940;    3;   1.1; 230;eor
       5906;202203120950;    3;   1.4; 200;eor
       5906;202203121000;    3;   1.3; 160;eor
       5906;202203121010;    3;   1.8; 170;eor
       5906;202203121020;    3;   1.6; 120;eor
       5906;202203121030;    3;   1.3; 130;eor
       5906;202203121040;    3;   1.7; 160;eor
       5906;202203121050;    3;   1.9; 160;eor
       5906;202203121100;    3;   1.5; 170;eor
       5906;202203121110;    3;   1.4; 170;eor
       5906;202203121120;    3;   2.1; 190;eor
       5906;202203121130;    3;   1.4; 170;eor
       5906;202203121140;    3;   1.1;  90;eor
       5906;202203121150;    3;   1.8; 160;eor
       5906;202203121200;    3;   1.5; 230;eor
       5906;202203121210;    3;   1.1; 330;eor
       5906;202203121220;    3;   0.8; 320;eor
       5906;202203121230;    3;   1.7; 130;eor
       5906;202203121240;    3;   2.1; 140;eor
       5906;202203121250;    3;   1.3; 210;eor
       5906;202203121300;    3;   1.6; 120;eor
       5906;202203121310;    3;   1.1; 150;eor
       5906;202203121320;    3;   1.2; 160;eor
       5906;202203121330;    3;   2.7; 190;eor
       5906;202203121340;    3;   1.6; 160;eor
       5906;202203121350;    3;   1.3; 110;eor
       5906;202203121400;    3;   1.2; 330;eor
       5906;202203121410;    3;   1.3;  80;eor
       5906;202203121420;    3;   1.0; 280;eor
       5906;202203121430;    3;   1.0; 170;eor
       5906;202203121440;    3;   1.2; 120;eor
       5906;202203121450;    3;   1.8; 110;eor
       5906;202203121500;    3;   1.0;  50;eor
       5906;202203121510;    3;   0.4; 300;eor
       5906;202203121520;    3;   0.7; 170;eor
       5906;202203121530;    3;   1.1; 100;eor
       5906;202203121540;    3;   0.9;  50;eor
       5906;202203121550;    3;   0.4; 320;eor
       5906;202203121600;    3;   1.4;  30;eor
       5906;202203121610;    3;   1.1;  40;eor
       5906;202203121620;    3;   1.4; 360;eor
       5906;202203121630;    3;   1.8;  10;eor
       5906;202203121640;    3;   1.4;  20;eor
       5906;202203121650;    3;   1.9;  20;eor
       5906;202203121700;    3;   2.2; 360;eor
       5906;202203121710;    3;   2.3; 330;eor
       5906;202203121720;    3;   2.4; 330;eor
       5906;202203121730;    3;   2.4; 320;eor
       5906;202203121740;    3;   2.4; 330;eor
       5906;202203121750;    3;   3.4;  20;eor
       5906;202203121800;    3;   3.5;  40;eor
       5906;202203121810;    3;   3.3;  50;eor
       5906;202203121820;    3;   2.7;  60;eor
       5906;202203121830;    3;   2.5;  40;eor
       5906;202203121840;    3;   1.7;  30;eor
       5906;202203121850;    3;   2.1;  20;eor
       5906;202203121900;    3;   1.9;  10;eor
       5906;202203121910;    3;   1.4;  20;eor
       5906;202203121920;    3;   1.5;  40;eor
       5906;202203121930;    3;   2.3;  50;eor
       5906;202203121940;    3;   1.9;  30;eor
       5906;202203121950;    3;   1.3;  10;eor
       5906;202203122000;    3;   1.1;  30;eor
       5906;202203122010;    3;   1.0;  10;eor
       5906;202203122020;    3;   1.0; 340;eor
       5906;202203122030;    3;   0.5;  10;eor
       5906;202203122040;    3;   0.8; 350;eor
       5906;202203122050;    3;   0.6;  80;eor
       5906;202203122100;    3;   1.3; 120;eor
       5906;202203122110;    3;   0.8;  20;eor
       5906;202203122120;    3;   1.2; 350;eor
       5906;202203122130;    3;   1.8;  20;eor
       5906;202203122140;    3;   1.5;  30;eor
       5906;202203122150;    3;   1.5;  40;eor
       5906;202203122200;    3;   1.3; 360;eor
       5906;202203122210;    3;   0.7;  20;eor
       5906;202203122220;    3;   0.7;  20;eor
       5906;202203122230;    3;   0.8; 360;eor
       5906;202203122240;    3;   0.7;  10;eor
       5906;202203122250;    3;   0.8; 350;eor
       5906;202203122300;    3;   1.2; 360;eor
       5906;202203122310;    3;   1.1; 360;eor
       5906;202203122320;    3;   1.1; 360;eor
       5906;202203122330;    3;   1.0; 350;eor
       5906;202203122340;    3;   1.1; 350;eor
       5906;202203122350;    3;   0.9; 310;eor
       5906;202203130000;    3;   0.9; 280;eor
       5906;202203130010;    3;   1.2; 270;eor
       5906;202203130020;    3;   1.4; 270;eor
       5906;202203130030;    3;   1.1; 270;eor
       5906;202203130040;    3;   1.2; 290;eor
       5906;202203130050;    3;   1.6; 300;eor
       5906;202203130100;    3;   1.5; 300;eor
       5906;202203130110;    3;   1.3; 290;eor
       5906;202203130120;    3;   1.2; 270;eor
       5906;202203130130;    3;   1.3; 270;eor
       5906;202203130140;    3;   1.1; 260;eor
       5906;202203130150;    3;   1.3; 270;eor
       5906;202203130200;    3;   1.0; 250;eor
       5906;202203130210;    3;   0.9; 270;eor
       5906;202203130220;    3;   0.9; 280;eor
       5906;202203130230;    3;   0.6; 270;eor
       5906;202203130240;    3;   0.3; 290;eor
       5906;202203130250;    3;   0.3; 270;eor
       5906;202203130300;    3;   0.6;  90;eor
       5906;202203130310;    3;   0.5; 200;eor
       5906;202203130320;    3;   1.4; 240;eor
       5906;202203130330;    3;   1.0; 250;eor
       5906;202203130340;    3;   0.4; 290;eor
       5906;202203130350;    3;   0.3; 250;eor
       5906;202203130400;    3;   0.9; 250;eor
       5906;202203130410;    3;   1.1; 260;eor
       5906;202203130420;    3;   0.8; 310;eor
       5906;202203130430;    3;   0.9; 350;eor
       5906;202203130440;    3;   0.8;  10;eor
       5906;202203130450;    3;   1.0; 340;eor
       5906;202203130500;    3;   1.1; 310;eor
       5906;202203130510;    3;   0.6; 300;eor
       5906;202203130520;    3;   1.0; 260;eor
       5906;202203130530;    3;   1.0; 300;eor
       5906;202203130540;    3;   0.5; 280;eor
       5906;202203130550;    3;   0.8; 240;eor
       5906;202203130600;    3;   1.0; 230;eor
       5906;202203130610;    3;   0.7;  20;eor
       5906;202203130620;    3;   1.3;  70;eor
       5906;202203130630;    3;   0.7;  70;eor
       5906;202203130640;    3;   0.3; 360;eor
       5906;202203130650;    3;   0.5; 310;eor
       5906;202203130700;    3;   0.5; 300;eor
       5906;202203130710;    3;   0.6; 300;eor
       5906;202203130720;    3;   0.6; 290;eor
       5906;202203130730;    3;   0.6; 340;eor
       5906;202203130740;    3;   0.6;  50;eor
       5906;202203130750;    3;   0.3; 340;eor
       5906;202203130800;    3;   0.5; 130;eor
       5906;202203130810;    3;   0.9; 140;eor
       5906;202203130820;    3;   0.9; 190;eor
       5906;202203130830;    3;   0.7; 160;eor
       5906;202203130840;    3;   1.0; 180;eor
       5906;202203130850;    3;   0.7; 310;eor
       5906;202203130900;    3;   1.2;  10;eor
       5906;202203130910;    3;   1.2;  70;eor
       5906;202203130920;    3;   1.2; 120;eor
       5906;202203130930;    3;   0.9; 180;eor
       5906;202203130940;    3;   1.0; 210;eor
       5906;202203130950;    3;   1.5; 230;eor
       5906;202203131000;    3;   1.4; 260;eor
       5906;202203131010;    3;   0.9; 240;eor
       5906;202203131020;    3;   1.2; 200;eor
       5906;202203131030;    3;   1.3; 240;eor
       5906;202203131040;    3;   1.4; 250;eor
       5906;202203131050;    3;   1.6; 250;eor
       5906;202203131100;    3;   1.3; 220;eor
       5906;202203131110;    3;   0.9;  50;eor
       5906;202203131120;    3;   1.2;  60;eor
       5906;202203131130;    3;   1.2;  70;eor
       5906;202203131140;    3;   0.7; 180;eor
       5906;202203131150;    3;   1.5; 110;eor
       5906;202203131200;    3;   1.6;  70;eor
       5906;202203131210;    3;   1.2;  60;eor
       5906;202203131220;    3;   1.6;  20;eor
       5906;202203131230;    3;   1.9; 210;eor
       5906;202203131240;    3;   1.4; 200;eor
       5906;202203131250;    3;   2.3; 250;eor
       5906;202203131300;    3;   1.7; 250;eor
       5906;202203131310;    3;   1.4; 230;eor
       5906;202203131320;    3;   1.5; 250;eor
       5906;202203131330;    3;   1.2; 230;eor
       5906;202203131340;    3;   1.5; 260;eor
       5906;202203131350;    3;   1.2; 230;eor
       5906;202203131400;    3;   1.1; 230;eor
       5906;202203131410;    3;   1.5; 240;eor
       5906;202203131420;    3;   1.6; 240;eor
       5906;202203131430;    3;   2.0; 250;eor
       5906;202203131440;    3;   1.3; 280;eor
       5906;202203131450;    3;   1.7; 210;eor
       5906;202203131500;    3;   1.1; 240;eor
       5906;202203131510;    3;   1.6; 210;eor
       5906;202203131520;    3;   1.6; 210;eor
       5906;202203131530;    3;   1.2; 290;eor
       5906;202203131540;    3;   1.8; 220;eor
       5906;202203131550;    3;   1.6; 240;eor
       5906;202203131600;    3;   1.1; 260;eor
       5906;202203131610;    3;   1.5; 280;eor
       5906;202203131620;    3;   1.4; 290;eor
       5906;202203131630;    3;   2.4; 290;eor
       5906;202203131640;    3;   2.0; 300;eor
       5906;202203131650;    3;   1.7; 300;eor
       5906;202203131700;    3;   1.6; 290;eor
       5906;202203131710;    3;   1.1; 290;eor
       5906;202203131720;    3;   0.6; 290;eor
       5906;202203131730;    3;   0.8; 330;eor
       5906;202203131740;    3;   1.4;  10;eor
       5906;202203131750;    3;   1.5;  30;eor
       5906;202203131800;    3;   1.6;  20;eor
       5906;202203131810;    3;   1.4;  30;eor
       5906;202203131820;    3;   1.8;  20;eor
       5906;202203131830;    3;   1.5;  10;eor
       5906;202203131840;    3;   1.7;  20;eor
       5906;202203131850;    3;   1.8;  20;eor
       5906;202203131900;    3;   2.0;  10;eor
       5906;202203131910;    3;   2.6; 360;eor
       5906;202203131920;    3;   2.4; 360;eor
       5906;202203131930;    3;   2.5; 360;eor
       5906;202203131940;    3;   2.5; 360;eor
       5906;202203131950;    3;   2.7; 360;eor
       5906;202203132000;    3;   2.1; 360;eor
       5906;202203132010;    3;   1.8; 360;eor
       5906;202203132020;    3;   1.2; 350;eor
       5906;202203132030;    3;   1.7; 360;eor
       5906;202203132040;    3;   1.5; 360;eor
       5906;202203132050;    3;   0.8; 310;eor
       5906;202203132100;    3;   0.6; 280;eor
       5906;202203132110;    3;   0.9; 310;eor
       5906;202203132120;    3;   1.3; 270;eor
       5906;202203132130;    3;   1.7; 250;eor
       5906;202203132140;    3;   1.6; 300;eor
       5906;202203132150;    3;   1.3; 290;eor
       5906;202203132200;    3;   2.0; 300;eor
       5906;202203132210;    3;   1.6; 300;eor
       5906;202203132220;    3;   1.7; 300;eor
       5906;202203132230;    3;   1.5; 310;eor
       5906;202203132240;    3;   1.2; 320;eor
       5906;202203132250;    3;   1.3; 290;eor
       5906;202203132300;    3;   1.4; 290;eor
       5906;202203132310;    3;   1.6; 300;eor
       5906;202203132320;    3;   1.2; 300;eor
       5906;202203132330;    3;   1.1; 270;eor
       5906;202203132340;    3;   1.0; 300;eor
       5906;202203132350;    3;   1.5; 270;eor
       5906;202203140000;    3;   2.0; 250;eor
       5906;202203140010;    3;   3.1; 250;eor
       5906;202203140020;    3;   2.9; 260;eor
       5906;202203140030;    3;   2.6; 260;eor
       5906;202203140040;    3;   1.3; 280;eor
       5906;202203140050;    3;   1.0; 260;eor
       5906;202203140100;    3;   1.8; 220;eor
       5906;202203140110;    3;   1.4; 230;eor
       5906;202203140120;    3;   1.2;  80;eor
       5906;202203140130;    3;   1.8; 130;eor
       5906;202203140140;    3;   4.1; 240;eor
       5906;202203140150;    3;   5.2; 240;eor
       5906;202203140200;    3;   5.6; 240;eor
       5906;202203140210;    3;   5.1; 230;eor
       5906;202203140220;    3;   5.1; 220;eor
       5906;202203140230;    3;   3.6; 200;eor
       5906;202203140240;    3;   4.2; 210;eor
       5906;202203140250;    3;   3.1; 210;eor
       5906;202203140300;    3;   1.5; 190;eor
       5906;202203140310;    3;   2.6; 160;eor
       5906;202203140320;    3;   2.9; 180;eor
       5906;202203140330;    3;   2.7; 170;eor
       5906;202203140340;    3;   2.0; 160;eor
       5906;202203140350;    3;   2.3; 150;eor
       5906;202203140400;    3;   2.9; 150;eor
       5906;202203140410;    3;   2.5; 160;eor
       5906;202203140420;    3;   3.1; 160;eor
       5906;202203140430;    3;   2.7; 160;eor
       5906;202203140440;    3;   2.8; 160;eor
       5906;202203140450;    3;   2.9; 170;eor
       5906;202203140500;    3;   4.1; 180;eor
       5906;202203140510;    3;   4.1; 190;eor
       5906;202203140520;    3;   3.8; 190;eor
       5906;202203140530;    3;   3.4; 190;eor
       5906;202203140540;    3;   3.3; 190;eor
       5906;202203140550;    3;   3.2; 190;eor
       5906;202203140600;    3;   2.8; 180;eor
       5906;202203140610;    3;   2.9; 180;eor
       5906;202203140620;    3;   3.6; 180;eor
       5906;202203140630;    3;   3.6; 190;eor
       5906;202203140640;    3;   3.3; 190;eor
       5906;202203140650;    3;   3.5; 180;eor
       5906;202203140700;    3;   3.1; 190;eor
       5906;202203140710;    3;   3.0; 190;eor
       5906;202203140720;    3;   2.7; 190;eor
       5906;202203140730;    3;   2.7; 180;eor
       5906;202203140740;    3;   3.2; 180;eor
       5906;202203140750;    3;   3.7; 180;eor
       5906;202203140800;    3;   3.3; 180;eor
       5906;202203140810;    3;   3.5; 180;eor
       5906;202203140820;    3;   4.1; 200;eor
       5906;202203140830;    3;   5.5; 190;eor
       5906;202203140840;    3;   5.7; 190;eor
       5906;202203140850;    3;   4.8; 190;eor
       5906;202203140900;    3;   5.6; 210;eor
       5906;202203140910;    3;   5.4; 200;eor
       5906;202203140920;    3;   6.2; 200;eor
       5906;202203140930;    3;   4.8; 210;eor
       5906;202203140940;    3;   4.9; 220;eor
       5906;202203140950;    3;   5.2; 210;eor
       5906;202203141000;    3;   5.4; 190;eor
       5906;202203141010;    3;   5.3; 200;eor
       5906;202203141020;    3;   4.6; 200;eor
       5906;202203141030;    3;   4.0; 200;eor
       5906;202203141040;    3;   3.8; 200;eor
       5906;202203141050;    3;   4.6; 190;eor
       5906;202203141100;    3;   3.9; 210;eor
       5906;202203141110;    3;   3.9; 220;eor
       5906;202203141120;    3;   3.2; 210;eor
       5906;202203141130;    3;   4.4; 210;eor
       5906;202203141140;    3;   3.9; 210;eor
       5906;202203141150;    3;   3.4; 200;eor
       5906;202203141200;    3;   3.9; 230;eor
       5906;202203141210;    3;   3.2; 230;eor
       5906;202203141220;    3;   2.8; 240;eor
       5906;202203141230;    3;   2.5; 240;eor
       5906;202203141240;    3;   2.8; 220;eor
       5906;202203141250;    3;   3.0; 220;eor
       5906;202203141300;    3;   3.8; 220;eor
       5906;202203141310;    3;   4.5; 240;eor
       5906;202203141320;    3;   4.6; 240;eor
       5906;202203141330;    3;   4.4; 240;eor
       5906;202203141340;    3;   4.4; 230;eor
       5906;202203141350;    3;   4.8; 230;eor
       5906;202203141400;    3;   3.9; 250;eor
       5906;202203141410;    3;   3.4; 260;eor
       5906;202203141420;    3;   3.1; 260;eor
       5906;202203141430;    3;   3.8; 210;eor
       5906;202203141440;    3;   2.9; 270;eor
       5906;202203141450;    3;   3.4; 290;eor
       5906;202203141500;    3;   3.5; 250;eor
       5906;202203141510;    3;   1.9; 230;eor
       5906;202203141520;    3;   1.7; 260;eor
       5906;202203141530;    3;   3.5; 230;eor
       5906;202203141540;    3;   3.8; 230;eor
       5906;202203141550;    3;   2.7; 260;eor
       5906;202203141600;    3;   2.2; 260;eor
       5906;202203141610;    3;   1.2; 250;eor
       5906;202203141620;    3;   0.9; 280;eor
       5906;202203141630;    3;   0.6; 310;eor
       5906;202203141640;    3;   1.7; 320;eor
       5906;202203141650;    3;   1.1; 330;eor
       5906;202203141700;    3;   0.9; 320;eor
       5906;202203141710;    3;   1.1; 340;eor
       5906;202203141720;    3;   1.1;  20;eor
       5906;202203141730;    3;   1.2;  30;eor
       5906;202203141740;    3;   1.3;  50;eor
       5906;202203141750;    3;   1.1;  50;eor
       5906;202203141800;    3;   1.4;  40;eor
       5906;202203141810;    3;   1.5;  70;eor
       5906;202203141820;    3;   1.0;  90;eor
       5906;202203141830;    3;   1.3;  80;eor
       5906;202203141840;    3;   0.9;  70;eor
       5906;202203141850;    3;   1.0;  70;eor
       5906;202203141900;    3;   1.0;  60;eor
       5906;202203141910;    3;   0.8;  30;eor
       5906;202203141920;    3;   1.0;  40;eor
       5906;202203141930;    3;   0.5;  20;eor
       5906;202203141940;    3;   0.9;  60;eor
       5906;202203141950;    3;   0.8;  70;eor
       5906;202203142000;    3;   1.0;  70;eor
       5906;202203142010;    3;   0.6;  50;eor
       5906;202203142020;    3;   0.6;  20;eor
       5906;202203142030;    3;   0.8;  20;eor
       5906;202203142040;    3;   1.0;  30;eor
       5906;202203142050;    3;   1.2;  20;eor
       5906;202203142100;    3;   1.2;  10;eor
       5906;202203142110;    3;   1.4; 360;eor
       5906;202203142120;    3;   1.6;  10;eor
       5906;202203142130;    3;   1.4; 360;eor
       5906;202203142140;    3;   1.8; 360;eor
       5906;202203142150;    3;   1.2;  10;eor
       5906;202203142200;    3;   1.1;  10;eor
       5906;202203142210;    3;   1.3;  20;eor
       5906;202203142220;    3;   1.6;  20;eor
       5906;202203142230;    3;   1.5;  10;eor
       5906;202203142240;    3;   0.8;  30;eor
       5906;202203142250;    3;   1.0; 360;eor
       5906;202203142300;    3;   0.9;  10;eor
       5906;202203142310;    3;   0.9; 360;eor
       5906;202203142320;    3;   0.4; 330;eor
       5906;202203142330;    3;   0.2;  20;eor
       5906;202203142340;    3;   0.5; 340;eor
       5906;202203142350;    3;   0.6; 340;eor
       5906;202203150000;    3;   0.9; 250;eor
       5906;202203150010;    3;   1.1; 250;eor
       5906;202203150020;    3;   0.4; 270;eor
       5906;202203150030;    3;   0.5; 290;eor
       5906;202203150040;    3;   0.4; 300;eor
       5906;202203150050;    3;   0.8; 300;eor
       5906;202203150100;    3;   0.5; 350;eor
       5906;202203150110;    3;   0.5; 360;eor
       5906;202203150120;    3;   0.4; 270;eor
       5906;202203150130;    3;   1.0; 260;eor
       5906;202203150140;    3;   1.6; 310;eor
       5906;202203150150;    3;   1.6; 290;eor
       5906;202203150200;    3;   0.8; 290;eor
       5906;202203150210;    3;   1.6; 300;eor
       5906;202203150220;    3;   1.9; 290;eor
       5906;202203150230;    3;   0.9; 280;eor
       5906;202203150240;    3;   1.1; 280;eor
       5906;202203150250;    3;   0.8; 280;eor
       5906;202203150300;    3;   1.1; 270;eor
       5906;202203150310;    3;   1.0; 260;eor
       5906;202203150320;    3;   1.0; 330;eor
       5906;202203150330;    3;   1.1; 340;eor
       5906;202203150340;    3;   0.9; 360;eor
       5906;202203150350;    3;   1.4;  10;eor
       5906;202203150400;    3;   0.9;  20;eor
       5906;202203150410;    3;   0.7; 360;eor
       5906;202203150420;    3;   1.2; 260;eor
       5906;202203150430;    3;   1.2; 260;eor
       5906;202203150440;    3;   1.5; 270;eor
       5906;202203150450;    3;   1.6; 280;eor
       5906;202203150500;    3;   1.4; 290;eor
       5906;202203150510;    3;   1.2; 290;eor
       5906;202203150520;    3;   1.3; 310;eor
       5906;202203150530;    3;   1.1; 300;eor
       5906;202203150540;    3;   1.4; 290;eor
       5906;202203150550;    3;   1.1; 320;eor
       5906;202203150600;    3;   1.3;  10;eor
       5906;202203150610;    3;   1.1; 320;eor
       5906;202203150620;    3;   1.0; 300;eor
       5906;202203150630;    3;   1.3; 280;eor
       5906;202203150640;    3;   1.2; 250;eor
       5906;202203150650;    3;   1.6; 250;eor
       5906;202203150700;    3;   1.1; 250;eor
       5906;202203150710;    3;   1.9; 240;eor
       5906;202203150720;    3;   1.8; 260;eor
       5906;202203150730;    3;   1.0; 300;eor
       5906;202203150740;    3;   1.0; 320;eor
       5906;202203150750;    3;   0.5; 320;eor
       5906;202203150800;    3;   0.4;  20;eor
       5906;202203150810;    3;   0.6;  60;eor
       5906;202203150820;    3;   0.7;  90;eor
       5906;202203150830;    3;   0.7; 150;eor
       5906;202203150840;    3;   0.8;  90;eor
       5906;202203150850;    3;   1.5;  40;eor
       5906;202203150900;    3;   1.8;  40;eor
       5906;202203150910;    3;   2.3;  40;eor
       5906;202203150920;    3;   1.8;  40;eor
       5906;202203150930;    3;   1.0;  30;eor
       5906;202203150940;    3;   0.6;  30;eor
       5906;202203150950;    3;   0.8; 200;eor
       5906;202203151000;    3;   1.0; 220;eor
       5906;202203151010;    3;   1.3; 230;eor
       5906;202203151020;    3;   1.2; 220;eor
       5906;202203151030;    3;   1.5; 200;eor
       5906;202203151040;    3;   0.8; 200;eor
       5906;202203151050;    3;   2.1; 160;eor
       5906;202203151100;    3;   2.4; 140;eor
       5906;202203151110;    3;   2.5; 140;eor
       5906;202203151120;    3;   2.4; 140;eor
       5906;202203151130;    3;   2.0; 130;eor
       5906;202203151140;    3;   1.2;  40;eor
       5906;202203151150;    3;   2.4;  10;eor
       5906;202203151200;    3;   1.9; 360;eor
       5906;202203151210;    3;   2.4; 320;eor
       5906;202203151220;    3;   2.3; 340;eor
       5906;202203151230;    3;   1.7; 320;eor
       5906;202203151240;    3;   1.3; 300;eor
       5906;202203151250;    3;   1.0; 330;eor
       5906;202203151300;    3;   0.8; 330;eor
       5906;202203151310;    3;   0.9; 350;eor
       5906;202203151320;    3;   1.0; 280;eor
       5906;202203151330;    3;   0.8; 300;eor
       5906;202203151340;    3;   1.7; 290;eor
       5906;202203151350;    3;   3.1; 290;eor
       5906;202203151400;    3;   3.2; 310;eor
       5906;202203151410;    3;   3.5; 310;eor
       5906;202203151420;    3;   3.7; 310;eor
       5906;202203151430;    3;   3.5; 310;eor
       5906;202203151440;    3;   2.8; 310;eor
       5906;202203151450;    3;   1.8; 330;eor
       5906;202203151500;    3;   1.4; 300;eor
       5906;202203151510;    3;   0.6; 300;eor
       5906;202203151520;    3;   1.0; 300;eor
       5906;202203151530;    3;   0.5; 290;eor
       5906;202203151540;    3;   0.9; 280;eor
       5906;202203151550;    3;   1.1; 200;eor
       5906;202203151600;    3;   1.0; 180;eor
       5906;202203151610;    3;   1.3; 210;eor
       5906;202203151620;    3;   1.5; 250;eor
       5906;202203151630;    3;   1.3; 230;eor
       5906;202203151640;    3;   1.0; 230;eor
       5906;202203151650;    3;   0.9; 260;eor
       5906;202203151700;    3;   1.2; 280;eor
       5906;202203151710;    3;   1.7; 310;eor
       5906;202203151720;    3;   1.7; 300;eor
       5906;202203151730;    3;   2.1; 310;eor
       5906;202203151740;    3;   1.1; 300;eor
       5906;202203151750;    3;   1.1; 290;eor
       5906;202203151800;    3;   1.8; 310;eor
       5906;202203151810;    3;   1.7; 320;eor
       5906;202203151820;    3;   2.2; 320;eor
       5906;202203151830;    3;   2.1; 320;eor
       5906;202203151840;    3;   2.1; 320;eor
       5906;202203151850;    3;   2.2; 320;eor
       5906;202203151900;    3;   1.7; 320;eor
       5906;202203151910;    3;   2.0; 320;eor
       5906;202203151920;    3;   2.4; 320;eor
       5906;202203151930;    3;   2.4; 320;eor
       5906;202203151940;    3;   2.0; 320;eor
       5906;202203151950;    3;   1.5; 310;eor
       5906;202203152000;    3;   1.6; 300;eor
       5906;202203152010;    3;   1.8; 310;eor
       5906;202203152020;    3;   0.9; 290;eor
       5906;202203152030;    3;   1.3; 280;eor
       5906;202203152040;    3;   1.5; 260;eor
       5906;202203152050;    3;   1.4; 280;eor
       5906;202203152100;    3;   2.1; 300;eor
       5906;202203152110;    3;   1.9; 300;eor
       5906;202203152120;    3;   2.5; 310;eor
       5906;202203152130;    3;   2.4; 310;eor
       5906;202203152140;    3;   2.0; 310;eor
       5906;202203152150;    3;   1.5; 310;eor
       5906;202203152200;    3;   1.1; 310;eor
       5906;202203152210;    3;   1.0; 290;eor
       5906;202203152220;    3;   0.9; 280;eor
       5906;202203152230;    3;   0.7; 290;eor
       5906;202203152240;    3;   0.8; 320;eor
       5906;202203152250;    3;   1.1; 320;eor
       5906;202203152300;    3;   1.1; 330;eor
       5906;202203152310;    3;   1.0;  20;eor
       5906;202203152320;    3;   1.1; 360;eor
       5906;202203152330;    3;   1.1;  30;eor
       5906;202203152340;    3;   1.4;  40;eor
       5906;202203152350;    3;   1.2;  30;eor
       5906;202203160000;    3;   1.5;  30;eor
       5906;202203160010;    3;   1.6;  20;eor
       5906;202203160020;    3;   1.1; 360;eor
       5906;202203160030;    3;   0.7;  90;eor
       5906;202203160040;    3;   1.0; 130;eor
       5906;202203160050;    3;   0.5; 150;eor
       5906;202203160100;    3;   0.6;  30;eor
       5906;202203160110;    3;   0.9; 360;eor
       5906;202203160120;    3;   0.9; 120;eor
       5906;202203160130;    3;   0.4;  60;eor
       5906;202203160140;    3;   1.0;  50;eor
       5906;202203160150;    3;   0.8;  20;eor
       5906;202203160200;    3;   0.5; 120;eor
       5906;202203160210;    3;   0.3; 200;eor
       5906;202203160220;    3;   0.3; 260;eor
       5906;202203160230;    3;   1.1; 340;eor
       5906;202203160240;    3;   0.6; 350;eor
       5906;202203160250;    3;   0.3; 180;eor
       5906;202203160300;    3;   0.6; 350;eor
       5906;202203160310;    3;   0.8; 340;eor
       5906;202203160320;    3;   1.0; 340;eor
       5906;202203160330;    3;   1.2; 350;eor
       5906;202203160340;    3;   1.3; 350;eor
       5906;202203160350;    3;   1.3; 330;eor
       5906;202203160400;    3;   1.1; 340;eor
       5906;202203160410;    3;   1.6; 360;eor
       5906;202203160420;    3;   1.9; 360;eor
       5906;202203160430;    3;   1.5;  10;eor
       5906;202203160440;    3;   1.3; 360;eor
       5906;202203160450;    3;   1.0;  10;eor
       5906;202203160500;    3;   1.0;  20;eor
       5906;202203160510;    3;   0.9;  10;eor
       5906;202203160520;    3;   0.4;  10;eor
       5906;202203160530;    3;   0.5;  10;eor
       5906;202203160540;    3;   0.5; 360;eor
       5906;202203160550;    3;   0.5; 290;eor
       5906;202203160600;    3;   0.8;  30;eor
       5906;202203160610;    3;   1.0;  20;eor
       5906;202203160620;    3;   1.2; 350;eor
       5906;202203160630;    3;   1.0;  20;eor
       5906;202203160640;    3;   1.2;  20;eor
       5906;202203160650;    3;   1.7;  30;eor
       5906;202203160700;    3;   2.2;  30;eor
       5906;202203160710;    3;   2.0;  40;eor
       5906;202203160720;    3;   1.8;  30;eor
       5906;202203160730;    3;   1.2; 360;eor
       5906;202203160740;    3;   0.9; 360;eor
       5906;202203160750;    3;   0.7; 330;eor
       5906;202203160800;    3;   1.1; 250;eor
       5906;202203160810;    3;   1.0; 240;eor
       5906;202203160820;    3;   1.0; 250;eor
